P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $4K Hot Corner [5 Entry Max] ROI,MLB $4K Hot Corner [5 Entry Max] Sim Dupes,MLB $4K Hot Corner [5 Entry Max] Win Rate,MLB $4K Hot Corner [5 Entry Max] Cash Rate,MLB $4K Hot Corner [5 Entry Max] ROI StDev,MLB $12K Chin Music [Single Entry] ROI,MLB $12K Chin Music [Single Entry] Sim Dupes,MLB $12K Chin Music [Single Entry] Win Rate,MLB $12K Chin Music [Single Entry] Cash Rate,MLB $12K Chin Music [Single Entry] ROI StDev,MLB $200K Sinker de Mayo [$50K to 1st] ROI,MLB $200K Sinker de Mayo [$50K to 1st] Sim Dupes,MLB $200K Sinker de Mayo [$50K to 1st] Win Rate,MLB $200K Sinker de Mayo [$50K to 1st] Cash Rate,MLB $200K Sinker de Mayo [$50K to 1st] ROI StDev,MLB $15K Base Hit [Single Entry] ROI,MLB $15K Base Hit [Single Entry] Sim Dupes,MLB $15K Base Hit [Single Entry] Win Rate,MLB $15K Base Hit [Single Entry] Cash Rate,MLB $15K Base Hit [Single Entry] ROI StDev,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $30K Four-Seamer [20 Entry Max] ROI,MLB $30K Four-Seamer [20 Entry Max] Sim Dupes,MLB $30K Four-Seamer [20 Entry Max] Win Rate,MLB $30K Four-Seamer [20 Entry Max] Cash Rate,MLB $30K Four-Seamer [20 Entry Max] ROI StDev
42974869,42974876,42974956,42975044,42975012,42974894,42974958,42974950,42974979,42974960,,94.5,73.23749924,91.07500076,110.8624992,122.3724987,139.4124939,167.6579939,106.82,49400,1,58.65,87.80552835,85.39562147,86.57738734,84.16748047,171.8851424,85.48837175,83.07846488,84.26023075,81.85032387,7.789366044,7.543329149,-0.076761909,0,0.000571429,0.260857143,4.994162909,-0.222571433,0,0.000142857,0.209571429,3.820207746,0.247301579,0,0.000142857,0.245142857,28.532967,-0.11928571,0,0.000571429,0.202,5.088525557,-0.002928571,0,0.000285714,0.250714286,13.66548484,-0.116142858,0,0.000142857,0.239285714,10.27490391
42975477,42974871,42974981,42974913,42974903,42974937,42975105,42975008,42974932,42974896,,92.42,76.84999847,94.875,115.0625019,126.6725018,145.5025002,164.8055031,138.28,49700,1,58.6,84.18709844,80.89505684,82.5414726,79.24943099,169.3215861,80.89347701,77.60143541,79.24785117,75.95580956,11.93978756,1.110484544,-0.194000006,0,0.000571429,0.284,3.720212769,-0.088857144,0,0.000428571,0.246285714,5.10509149,0.432182547,0,0.000142857,0.279,34.94561326,-0.136071429,0,0.000571429,0.229142857,4.380060162,-0.153357141,0,0.000142857,0.281428571,8.961621277,-0.151142858,0,0.000142857,0.273714286,10.06970303
42974876,42974867,42974904,42974913,42974944,42974953,42975045,42975002,42975293,42974993,,96.29,74.83749962,92.42500305,113.6750011,124.2524979,144.1549942,167.5500031,115.12,49100,1,74.9,88.02422566,85.20816255,86.50213221,83.6860691,173.0671383,85.6644101,82.84834699,84.14231666,81.32625355,7.037768781,3.920285031,-0.038476191,0,0.000857143,0.276857143,5.048298053,-0.06285714,0,0.000428571,0.236285714,5.174504868,-0.173134927,0,0,0.265285714,7.581335846,-0.053214286,0,0.000571429,0.217428571,4.962985571,0.054071426,0,0.000285714,0.271857143,11.7814818,-0.017964296,0,0.000285714,0.257714286,11.04535596
42974882,42974867,42974981,42975035,42974918,42974937,42974965,42974932,42974905,42975128,,90.9,71.76250267,89.54999924,109,119.6074989,138.9849968,160.467997,101.67,49800,1,113.7,84.07446107,81.65177512,82.81869828,80.39601233,169.0863069,81.8294544,79.40676845,80.5736916,78.15100566,5.6257773,-19.71144527,-0.266761899,0,0.000857143,0.222571429,4.668276592,-0.201999992,0,0.000714286,0.196285714,5.669331298,0.326746024,0,0.000142857,0.220714286,34.01580023,-0.282023817,0,0.001142857,0.176,4.933338991,0.087571427,0,0.000571429,0.222142857,18.57732927,0.043464285,0,0.000428571,0.215714286,16.66243154
42975477,42974872,42975019,42974913,42975074,42974943,42974893,42975129,42974905,42974896,,82.97,67.94999695,85.02499771,105.1625004,116.0999996,131.4025055,151.8030031,71.17,49500,1,85.9,79.48259227,78.05499483,78.87514973,77.44755228,163.5492404,77.62957012,76.20197267,77.02212757,75.59453013,4.198052148,-9.143462032,-0.224285722,0,0.000857143,0.213428571,4.877250141,-0.236428574,0,0.000571429,0.186428571,4.822680585,0.635515928,0,0.000285714,0.203714286,38.18915778,-0.204761907,0,0.000285714,0.175714286,4.64140026,-0.225000005,0,0.000142857,0.206857143,9.227590897,-0.040678561,0,0.000428571,0.201857143,13.06944424
42974877,42974871,42974981,42974913,42974944,42974937,42975101,42974932,42974905,42974993,,94.85,73.84999847,92.77500153,113.2625008,123.3024998,143.8100029,165.613506,114.24,49600,1,35.1,86.59601905,83.70345776,85.05305779,82.1604965,171.8244692,84.0901802,81.19761891,82.54721894,79.65465765,8.17683256,-6.682155281,-0.116476186,0,0.001142857,0.254857143,5.273918,-0.059285713,0,0.000857143,0.218571429,6.452738789,0.208174601,0,0.000142857,0.244142857,28.7120187,-0.148928568,0,0.001142857,0.202857143,5.10282493,0.07514286,0,0.000428571,0.251571429,16.27866637,-0.25514286,0,0,0.242,4.636276555
42974868,42974867,42975153,42974986,42975076,42975075,42975053,42974931,42974890,42975006,,92.16,73.86250114,92.79999924,111.1875019,122.8574989,140.1000061,159.405994,106.99,49100,1,73.2,84.2785711,81.70368841,82.85558814,80.28070545,170.1063361,82.24585487,79.67097218,80.82287191,78.24798921,7.727265291,-12.12106422,-0.073523812,0,0.001428571,0.241142857,6.046449093,-0.043000001,0,0.000857143,0.209571429,6.96417519,0.139880948,0,0.000142857,0.236,28.92445304,-0.036666665,0,0.001714286,0.192285714,6.385807428,-0.0275,0,0.000285714,0.240857143,13.64381447,-0.256035715,0,0,0.233714286,4.277737004
42974882,42974884,42974981,42974913,42974941,42974937,42975105,42974920,42974888,42974905,,92.45,69.65000153,88.72499847,110.3250027,122.3874985,146.3675056,166.3075031,117.91,49400,1,72.65,85.57154191,82.79742069,84.22476863,81.4506474,169.7832927,82.63627138,79.86215015,81.28949809,78.51537686,9.580327598,-10.39988846,-0.174095228,0,0.000857143,0.243142857,4.856189837,-0.161285713,0,0.000285714,0.218571429,4.564918424,0.540396824,0,0.000285714,0.247,47.44607406,-0.163333341,0,0.000857143,0.195714286,5.094921296,-0.092857148,0,0.000142857,0.247857143,9.555453364,-0.245964281,0,0,0.235,5.337037878
42975477,42974871,42974968,42974913,42974933,42974975,42975298,42974888,42974889,42975277,,86.31,64.22500038,82.32500076,100.3375015,110.4724972,128.5725029,144.1579939,69.54,49100,1,17.6,78.32963071,76.18364687,76.98843405,74.84245021,166.2042147,77.25646582,75.11048198,75.91526916,73.76928532,2.219298862,-17.95161068,-0.232285723,0,0.001428571,0.171714286,6.100698283,-0.251857132,0,0.001142857,0.147571429,7.068719323,0.559642861,0,0.000285714,0.169428571,43.34513162,-0.214523807,0,0.001714286,0.138,6.205331759,-0.069357144,0,0.000428571,0.172142857,16.34420531,-0.090035707,0,0.000428571,0.165142857,14.75307973
42974870,42974878,42975119,42975039,42974941,42974894,42975010,42974920,42974939,42974970,,92.19,68.33749962,87.69999695,107.9624977,118.3300026,137.9174942,158.5505031,81.95,49000,1,111.9,85.14887994,83.0945545,83.96114192,81.90681648,170.7005317,83.73685568,81.68253024,82.54911766,80.49479222,6.710427971,0.551045453,-0.111999996,0,0.000857143,0.228,5.440654909,-0.196000002,0,0.000571429,0.19,5.494181002,0.042896824,0,0,0.217285714,20.27088224,-0.121190481,0,0.001428571,0.181428571,5.775359483,-0.004785714,0,0.000285714,0.219,14.23787972,0.092142858,0,0.000571429,0.208428571,18.73147493
42974868,42974878,42975040,42974952,42974921,42974947,42974976,42974915,42975118,42974935,,83.78,70.93749809,87.70000076,107.5625019,116.7649998,136.9499969,156.606506,68.97,49200,1,104.2,81.86101581,80.85481368,81.55678485,80.55058272,164.4220251,80.05933327,79.05313113,79.7551023,78.74890017,5.019857284,-0.41711689,-0.053047616,0,0.001142857,0.228571429,5.881923769,-0.219000004,0,0.000142857,0.197714286,4.021190932,0.382619053,0,0.000142857,0.218714286,30.9166189,-0.088333331,0,0.001142857,0.186857143,5.687044487,-0.149785716,0,0.000142857,0.224714286,9.07411725,-0.17153571,0,0,0.218714286,6.752677052
42974879,42974871,42974956,42975076,42975105,42974937,42974901,42974932,42974962,42974892,,88.77,74.13749504,93.65000153,111.3000031,120.8075024,137.9224945,162.2024969,118.24,49700,1,66.65,83.04742672,80.54772694,81.90552204,79.40582227,167.0310215,80.11594611,77.61624633,78.97404143,76.47434166,9.848347984,-14.70282972,-0.182476178,0,0.000571429,0.234285714,4.837535536,-0.094999999,0,0.001,0.211714286,6.826516254,0.066468254,0,0.000142857,0.234,28.0873338,-0.133095235,0,0.001142857,0.186,5.565542368,0.066357143,0,0.000571429,0.244142857,18.20582759,-0.022785714,0,0.000428571,0.232857143,15.79204974
42974878,42974871,42975019,42974908,42974944,42974943,42975045,42974888,42975000,42974993,,91.38,67.09999847,86.42499924,105.0125008,117.2074974,137.5025002,161.605506,69.37,49700,1,90.95,86.36650254,84.82310184,85.55813873,84.01473803,170.3272156,84.96975571,83.42635501,84.16139189,82.61799119,4.161448825,-14.21230584,-0.169619039,0,0.001428571,0.221714286,5.565707717,-0.181285713,0,0.000428571,0.183428571,5.526810446,0.343809545,0,0.000142857,0.205857143,35.05326745,-0.08547619,0,0.002,0.179142857,6.250583732,-0.163000003,0,0.000285714,0.210285714,13.10397884,-0.045107141,0,0.000142857,0.202428571,12.26258257
42974869,42974872,42975124,42975044,42975012,42974937,42974912,42974939,42974970,42974905,,91.06,73.22500038,91.54999924,111.9624977,123.0800026,140.8650055,168.200497,102.15,49700,1,72,86.78665808,84.82110657,85.96456102,83.99900951,169.2589564,84.17839181,82.2128403,83.35629474,81.39074323,8.20336688,-2.654589899,-0.205809534,0,0.000285714,0.26,3.676898006,-0.225571431,0,0.000285714,0.223857143,3.990944471,0.718650848,0,0.000285714,0.257285714,46.49726633,-0.20892857,0,0.000571429,0.208571429,4.053076634,-0.180642862,0,0.000142857,0.258571429,9.473551288,-0.200214282,0,0.000142857,0.251142857,8.387941796
42974876,42974867,42974907,42974986,42974984,42974923,42975053,42975293,42974931,42974961,,101.82,78.88750076,97.90000153,117.4125004,127.9499969,143.5700027,169.5164999,131.07,49100,1,108.9,90.13421977,86.52717601,87.9992363,84.39219254,177.0558794,87.85302237,84.24597861,85.7180389,82.11099514,10.26610038,14.13977444,0.007428572,0,0.000571429,0.304857143,4.462415396,-0.080142858,0,0,0.261428571,3.162743566,-0.031547617,0,0,0.296857143,12.46837063,-0.075833336,0,0.000285714,0.238,4.198891258,0.001285717,0,0.000142857,0.303571429,8.746913026,-0.123714283,0,0,0.288428571,4.521405492
42974868,42974872,42975123,42974942,42974903,42974923,42974976,42975293,42974896,42975059,,88.96,73.26250267,93,113.1999969,123.1650013,139.7599998,164.3050031,113.85,49500,1,109.95,84.08223317,81.81234073,83.10380565,80.83391321,167.3129649,81.1862659,78.91637346,80.20783839,77.93794594,10.04935623,-5.954913422,-0.122761905,0,0.000285714,0.273714286,4.07714606,-0.035142856,0,0.000571429,0.247,5.488887561,0.153730154,0,0,0.275857143,16.40837576,-0.121190481,0,0.000571429,0.227714286,4.409620994,-0.144857146,0,0,0.279428571,4.722983499,-0.032928573,0,0,0.275714286,7.820574611
42974869,42974871,42975123,42974942,42974984,42974923,42974927,42975002,42975059,42974896,,94.38,76.03750229,95.02500153,113.9749985,126.3799992,146.4749969,164.7564999,134.32,50000,1,80.7,85.40808053,82.15443853,83.68405664,80.43041464,171.0951539,82.54325008,79.28960808,80.81922619,77.56558419,11.42096103,4.935789853,0.002571428,0,0.001428571,0.286571429,5.784156773,-0.084857143,0,0.000428571,0.254285714,4.895677327,-0.191150792,0,0,0.293857143,4.525478583,-0.121785708,0,0.000571429,0.225142857,4.480515532,0.037214287,0,0.000142857,0.296714286,9.908748303,0.054571435,0,0.000285714,0.286428571,11.72802635
42974878,42974885,42974981,42974913,42975012,42974894,42974893,42974950,42974939,42974970,,89.97,68.5,84.5,107.2749996,118.7224972,137.414994,158.322003,78.24,49700,1,64.55,84.09591877,82.19438006,83.08729706,81.18575836,168.903618,82.42578945,80.52425075,81.41716775,79.51562905,5.853938482,-9.418840706,-0.319904774,0,0.000571429,0.221428571,3.97229021,-0.225428581,0,0.000428571,0.188,5.188052844,0.672698408,0,0.000285714,0.212,49.36028824,-0.216428578,0,0.000857143,0.180857143,5.274028905,-0.16964285,0,0.000142857,0.214142857,10.00334739,-0.046178571,0,0.000428571,0.204428571,15.79854784
42974867,42974878,42974904,42975098,42974944,42974953,42975045,42974970,42974939,42974993,,93.1,70.01250267,89.5,107.0124969,118.5500031,136.1175056,158.3550031,72.95,49400,1,82.5,85.94466218,84.04164419,84.78250706,82.87948906,171.666968,84.88422871,82.98121071,83.72207358,81.81905558,4.755411022,-2.689048089,-0.06542857,0,0.001142857,0.23,5.81474904,-0.21314285,0,0.000285714,0.193142857,4.509312169,0.151269855,0,0.000142857,0.216428571,33.24645759,-0.061785713,0,0.000857143,0.188,5.404543392,-0.091785713,0,0.000285714,0.218,13.82538787,-0.024428569,0,0.000428571,0.210428571,15.67992838
42974882,42974867,42974981,42974913,42975105,42974987,42974958,42975003,42974936,42974910,,91.87,73.51249886,91.80000305,109.7000008,122.3024998,144.025,163.463497,115.53,49300,1,54.7,84.83899863,82.18279489,83.50134089,80.84513715,169.5451905,82.22101838,79.56481464,80.88336064,78.2271569,8.78993448,2.091533504,0.031428572,0,0.002,0.267142857,6.589435715,-0.157571431,0,0,0.224714286,3.505271709,-0.251706354,0,0,0.255,4.418767379,0.011190477,0,0.001714286,0.212857143,6.284643176,0.026857145,0,0.000142857,0.258857143,10.07571337,0.034285717,0,0.000285714,0.247285714,11.47860002
42974874,42974872,42974968,42974952,42975074,42974894,42974893,42974974,42975118,42974979,,82.36,60.62500095,79.07500076,99.24999809,110.5575024,127.6324986,147.903494,43.84,49500,1,111.05,79.46567651,78.63892501,79.08121804,78.25446654,163.825687,78.52325591,77.69650441,78.13879743,77.31204594,2.964219145,-16.93610549,-0.26057142,0,0.000857143,0.174,5.02239818,-0.276142851,0,0.000571429,0.155428571,5.446674176,0.760317437,0,0.000285714,0.173714286,45.41002568,-0.233928576,0,0.000857143,0.144285714,5.183056726,-0.237785719,0,0.000142857,0.176285714,9.869877506,-0.058285713,0,0.000428571,0.171142857,15.7549059
42974876,42974869,42975153,42975041,42974918,42974926,42974965,42974892,42974925,42975016,,90.09,71.25000191,90.07500076,107.3125019,119.5999985,138.0074997,163.654494,87.91,49800,1,128.65,85.69429748,83.96915762,84.91484095,83.18970109,168.8923693,83.63670402,81.91156416,82.85724749,81.13210763,5.073541001,-3.274259716,-0.150761902,0,0.001142857,0.234,5.372626184,-0.203999996,0,0.000428571,0.196857143,5.285142436,0.033015873,0,0,0.227571429,19.96732311,-0.120476186,0,0.001142857,0.181714286,5.904081969,-0.039428577,0,0.000142857,0.229428571,10.74375042,0.175071433,0,0.000571429,0.223714286,18.70114556
42974867,42974871,42974956,42974995,42974984,42974923,42974893,42975293,42975141,42975002,,96.53,77.27500153,95.72499847,114.7625008,125.4799976,141.5175003,162.069003,143.06,49200,1,99.95,84.94712142,81.12558713,82.75955839,78.9380241,172.5757031,82.23277065,78.41123635,80.04520762,76.22367332,11.51398123,4.707757011,-0.121714287,0,0,0.304285714,2.93121865,-0.114,0,0.000142857,0.258571429,3.145191299,0.210833319,0,0.000142857,0.296857143,26.2211914,-0.1077381,0,0,0.236285714,3.789363461,-0.050928574,0,0.000142857,0.303142857,8.457523013,-0.123142854,0,0.000142857,0.288857143,7.986357224
42974869,42974870,42974956,42974946,42975112,42974937,42975298,42974920,42974960,42974932,,87.81,73.26250267,92.05000305,111.3624992,122.0575024,139.2074974,162.9324939,107.53,49100,1,81.65,83.52291127,81.46338847,82.66834144,80.60881864,166.5824335,80.76262217,78.70309938,79.90805235,77.84852955,6.36099915,-8.080611378,-0.242952392,0,0.000285714,0.241428571,3.802053269,-0.126142859,0,0.000857143,0.205714286,6.629676217,0.313055545,0,0.000142857,0.232285714,28.67583626,-0.180476189,0,0.001714286,0.193142857,5.543354359,0.019785717,0,0.000428571,0.236285714,13.62513394,-0.090035714,0,0.000142857,0.227571429,12.17326702
42974867,42974879,42974968,42974908,42975074,42974943,42974893,42975026,42975293,42974993,,87.26,67.15000153,86.20000076,103.5875015,114.3450024,133.4099945,164.853006,65.88,49000,1,94.2,85.99419536,85.12079923,85.81258883,84.93919269,167.1766251,84.10043309,83.22703696,83.91882656,83.04543042,3.153554186,-15.07289559,-0.17314285,0,0.001714286,0.206857143,5.863401902,-0.199142866,0,0.000857143,0.184857143,6.297481357,0.358134927,0,0.000142857,0.201571429,35.27196318,-0.228214279,0,0.001142857,0.174857143,5.013813418,-0.244785711,0,0,0.205571429,7.33236475,0.179928578,0,0.000714286,0.200285714,20.12013575
42974877,42974869,42975089,42975025,42974921,42974987,42975120,42974915,42974890,42974910,,88.52,69.43749809,88.29999924,106.1249981,116.6224987,137.1025055,159.3850061,81.28,49800,1,44.4,84.03753718,82.41693043,83.26986099,81.64925423,167.8443255,82.2464217,80.62581495,81.47874551,79.85813875,6.697427263,-5.713993683,0.056952383,0,0.001142857,0.245428571,5.999988961,-0.179285713,0,0,0.211142857,3.393808025,-0.285555542,0,0,0.237142857,4.719660616,-0.001309524,0,0.001428571,0.201428571,6.215123984,0.018714285,0,0.000142857,0.241285714,10.39027192,0.082428571,0,0.000428571,0.234571429,15.81826821
42974882,42974878,42974904,42974899,42974944,42974953,42974891,42974997,42975009,42974985,,83.96,63.39999771,81.22499847,102.5,112.5024979,130.2024971,157.038,45,50000,1,82.7,83.17010008,82.71787138,83.14590019,82.69367149,165.1113358,81.91021355,81.45798485,81.88601366,81.43378496,3.757335045,-17.96449721,-0.187142849,0,0.001428571,0.186571429,6.051734089,-0.159428567,0,0.000714286,0.173714286,6.089659743,0.399563491,0,0.000285714,0.190142857,47.17059804,-0.154880956,0,0.001428571,0.153714286,6.104375706,-0.000857145,0,0.000285714,0.193285714,14.70211601,-0.206142858,0,0,0.190571429,6.174701758
42974869,42974878,42974956,42974913,42975012,42974937,42975298,42974939,42974960,42974905,,90.58,72.08749962,93.52499771,115.5625,125.5999985,145.1000061,171.0060001,115.25,49200,1,59.25,86.70743932,84.53464667,85.88255714,83.7097645,168.4729082,83.48859008,81.31579744,82.66370791,80.49091527,7.868657274,-2.379212342,-0.135619044,0,0.000571429,0.255142857,4.664899786,-0.180428572,0,0.000285714,0.222142857,4.579675372,0.330158737,0,0.000142857,0.254428571,33.896464,-0.128809527,0,0.000571429,0.206,4.830433795,-0.070071427,0,0.000285714,0.257,13.17331644,-0.125392857,0,0.000142857,0.248142857,9.621653254
42974874,42974885,42975066,42975035,42974918,42974926,42974912,42974888,42974993,42974925,,84.7,62.41249752,79.07500076,98.38749886,108.5500031,127.0125,146.7525,49.99,49400,1,100.35,79.58637643,78.25731789,78.80415703,77.47509849,165.4551333,78.72807839,77.39901984,77.94585899,76.61680044,2.795351749,-25.44730306,-0.337523818,0,0.001142857,0.170857143,5.129266933,-0.328428581,0,0.000428571,0.148,5.436270297,0.78464289,0,0.000428571,0.171285714,57.12674631,-0.380476207,0,0.001142857,0.135428571,4.825262121,-0.177142859,0,0.000142857,0.172714286,11.52350506,0.128535718,0,0.000714286,0.167714286,20.19181418
42974869,42974872,42975031,42974942,42975096,42974998,42974891,42974997,42975070,42974896,,82.37,70.15000153,87.02499771,106.5,115.3799992,136.2049973,161.5405,78.26,49800,1,97,82.43495396,81.58762484,82.41528311,81.56795399,163.0628135,79.97165002,79.12432091,79.95197917,79.10465006,5.695626899,1.256716903,-0.24638094,0,0.000857143,0.227428571,4.33881279,-0.184714288,0,0.000714286,0.189714286,6.099183526,0.485793635,0,0.000285714,0.219142857,47.52711182,-0.170119047,0,0.001142857,0.182571429,5.352693468,-0.128428571,0,0.000285714,0.220857143,13.40443744,-0.06739286,0,0.000142857,0.215428571,10.76846828
42974876,42974867,42974981,42975044,42975012,42974894,42974991,42974950,42974979,42974960,,97.7,75.23749924,93.45000076,112.5625019,123.6074989,141.3100029,161.3570061,118.79,50000,1,69.9,86.38057387,83.00947429,84.34116524,80.97006567,174.099533,84.42490963,81.05381005,82.385501,79.01440143,8.085167476,15.39620161,-0.134571433,0,0.000571429,0.284285714,4.070726123,-0.172428571,0,0.000285714,0.227714286,4.402066351,0.300039686,0,0.000142857,0.263142857,33.52426324,-0.098333329,0,0.000857143,0.220285714,5.023989395,-0.061000001,0,0.000285714,0.267285714,13.06094126,-0.145607144,0,0.000142857,0.252285714,10.14793309
42974869,42974867,42975124,42975035,42974918,42974894,42974965,42974970,42975016,42975128,,92.91,73.25000191,89.69999695,107.949995,119.8799992,137.6025055,157.3280031,91.86,50000,1,108.25,84.54411119,82.10993446,83.09742298,80.66324625,171.0244337,83.02833384,80.59415712,81.58164564,79.14746891,4.539788198,-6.682156026,-0.075999998,0,0.000571429,0.244857143,5.400799635,-0.239,0,0.000285714,0.203571429,4.354398877,0.434722241,0,0.000142857,0.235571429,35.34985593,-0.222380951,0,0.000857143,0.193428571,4.618519815,-0.138357148,0,0.000142857,0.235428571,10.11606319,-0.070964286,0,0.000285714,0.229142857,13.36041357
42974867,42974884,42974956,42974913,42975105,42975120,42974958,42975036,42974890,42974910,,93.17,72.62500191,90.92499924,110.3624992,123.1074989,141.7574974,161.4129939,115.89,49300,1,45.45,84.69672931,81.81224807,83.12462316,80.24014192,170.5789426,82.33171017,79.44722893,80.75960402,77.87512278,9.168736098,1.613895595,0.086095236,0,0.001142857,0.254285714,6.362096364,-0.113714283,0,0.000285714,0.221142857,4.46597231,-0.09718255,0,0,0.253,11.67600306,-0.022857143,0,0.000857143,0.198571429,5.551146865,-0.038571425,0,0,0.257285714,7.360611121,-0.12639286,0,0,0.246428571,7.370704476
42974868,42974872,42974981,42974913,42974984,42974923,42974927,42974905,42975293,42975141,,92.51,76.02500153,95.70000076,116.6625004,128.1574944,144.4599968,166.5085001,147.42,49400,1,89.95,84.31423853,80.87164527,82.63581837,79.19322511,169.1567844,80.70013938,77.25754612,79.02171922,75.57912596,14.12201405,3.094153479,-0.11790476,0,0.000857143,0.298571429,4.328437167,-0.001857143,0,0.000142857,0.277571429,4.158878837,0.148134917,0,0,0.308714286,15.90012565,-0.152023807,0,0.000571429,0.237142857,4.028831346,-0.114285711,0,0,0.314142857,4.404301303,-0.074928574,0,0,0.306857143,5.810537724
