F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42704866,42704870,42704862,42704857,42704859,42728127,,433.02,375.0775,442.13,513.0325,552.3585,617.4505,696.444,179.335,49800,4,0,103.0666303,471.2042939,29.49771962,47.60804474
42704868,42704866,42704862,42704859,42728127,42704861,,428.37,373.07,436.61,507.5625,548.1175,617.7165,683.1347,165.03,49800,3,0,103.0621359,371.0119376,26.99790414,30.53830266
42728124,42704868,42704857,42704859,42704873,42704865,,432.74,375.835,446.105,513.4425,547.3635,619.5605,681.9418,167.245,49400,1,0,103.060793,171.672205,27.29390199,36.89803183
42728122,42704868,42704857,42704874,42704859,42704871,,420.2,366.5425,437.675,510.82,547.3645,618.4565,694.5484,166.27,50000,0,0,103.0520916,69.45069605,27.18044495,65.00470638
42704866,42704870,42704872,42704875,42704859,42728127,,422.97,362.5625,436.85,508.7575,543.2595,602.235,700.1714,172.725,50000,1,0,103.0498423,169.6446337,28.15844774,61.10629439
42728122,42728124,42704857,42704859,42704863,42704861,,425.33,379.96,441.225,511.6225,550.5255,610.3655,676.8145,154.47,49700,0,0,103.046873,70.79842447,25.0550632,16.64842516
42728122,42704860,42704875,42704857,42704859,42704865,,428.65,372.5575,436.265,508.42,545.7745,606.1085,685.5829,164.455,49600,0,0,103.0312187,70.95526809,26.64261913,45.039168
42704868,42704870,42704872,42704857,42704859,42704861,,426.2,376.3475,444.785,516.585,552.595,620.1195,696.0859,173.585,49700,1,0,103.0233457,170.2367148,28.23294994,54.85413671
42704868,42704866,42704870,42704859,42704873,42704865,,440.46,382.3975,452.655,521.6475,555.116,621.1325,677.6779,171.485,49800,1,0,103.0003936,172.8950501,27.96744526,57.56504536
42704864,42704860,42704862,42704857,42704859,42704873,,425.33,360.3925,430.295,503.2225,542.67,610.1975,691.7102,168.13,49900,0,0,102.9989126,70.25910727,27.57270827,15.77495188
42704868,42704866,42704872,42704859,42728127,42704861,,418.63,366.4875,434.88,504.345,538.573,602.794,683.9127,156.97,49700,0,0,102.9957156,69.58325132,25.57734778,7.323979586
42728122,42704866,42704870,42704859,42704863,42704865,,433.13,387.2375,451.325,513.22,548.526,608.5705,671.2525,157.51,49900,0,0,102.9956245,72.08125429,25.41789079,45.62437832
42728122,42704866,42704858,42704857,42704873,42704865,,437.56,388.37,451.5,514.9175,551.4075,612.538,669.6754,160.505,49900,0,0,102.9795935,72.75861991,26.16039435,74.13557768
42704868,42704866,42704860,42704859,42704873,42704865,,435.7,375.6075,445.985,512.0975,548.006,603.102,669.1923,160.01,49900,1,0,102.9689637,172.5086679,26.09782898,39.31199312
42728124,42704866,42704875,42704859,42704873,42728127,,429.43,368.6275,435.62,509.0275,545.6125,608.666,686.2754,167.585,49900,0,0,102.9674698,71.02013915,27.49547595,23.58047962
42728124,42704866,42704862,42704859,42704873,42704861,,432.77,381.9875,443.52,514.98,552.2375,608.7715,675.2749,161.88,50000,2,0,102.962735,271.8779951,26.52573488,37.54347563
42728122,42704866,42704875,42704859,42728127,42704865,,425.84,372.2875,439.805,503.4425,538.274,607.024,681.1729,159.315,49500,1,0,102.9588783,170.6881868,25.86572064,35.40488482
42704860,42704870,42704862,42704857,42704859,42704873,,425.26,359.035,433.26,501.2125,540.9385,616.0775,704.0873,179.145,49600,0,0,102.9518444,69.79866119,29.44760253,22.0873341
42728122,42704868,42704858,42704857,42728127,42704865,,434.56,380.6875,443.985,513.9975,552.9095,610.5435,673.3793,162.055,50000,0,0,102.9510214,72.19415796,26.33970006,35.86964309
42728124,42704868,42704870,42704859,42704863,42704865,,431.48,372.3725,444.355,508.99,544.951,609.761,678.3195,163.91,50000,1,0,102.9458556,171.582735,26.47848813,61.36877537
42728122,42704860,42704862,42704857,42704859,42704865,,434.31,382.205,445.65,512.5675,547.3175,609.8685,673.816,160.97,49900,0,0,102.9381328,72.13911844,26.14504901,57.37567544
42728122,42728124,42704870,42704859,42704873,42704869,,428.97,382.27,446.605,509.7225,544.745,599.803,671.2371,153.17,50000,0,0,102.9330165,71.47185775,23.78761804,27.95653641
42728122,42704868,42704856,42704859,42704873,42704861,,426.7,385.5725,449.195,514.1675,549.843,612.565,675.9309,157.205,49900,0,0,102.923786,70.98243502,25.62057075,26.02021396
42728122,42728124,42704875,42704859,42704863,42704865,,425.1,373.3925,436.85,505.65,542.8795,600.835,676.7386,154.72,49800,0,0,102.9236112,70.72743513,24.99465518,36.75599992
42728122,42704868,42704857,42704859,42704871,42704865,,423.69,375.6825,442.89,508.4225,541.483,609.195,683.9041,161.39,49300,1,0,102.9070253,170.270501,26.18298469,28.78266871
42728122,42704868,42704875,42704859,42728127,42704871,,425.62,371.1975,437.895,506.535,545.7945,611.1835,687.7442,166.26,50000,0,0,102.8969938,70.40553661,27.10587831,50.383389
42728124,42704868,42704875,42704859,42704873,42704871,,426.97,362.8275,434.655,507.8425,548.029,612.0785,691.2902,171.11,50000,2,0,102.8950745,270.4714793,28.04468847,67.84896851
42704868,42704866,42704862,42704859,42704873,42704865,,436.69,380.535,448.775,517.055,554.104,614.169,674.8728,166.81,49700,1,0,102.8915751,172.4234857,27.28155172,35.37911475
42704866,42704864,42704862,42704857,42704859,42704861,,430.77,376.1375,440.395,514.5725,551.451,617.5245,681.8497,166.1,49900,1,0,102.8875813,171.3387456,27.15260898,39.26464915
42728124,42704862,42704875,42704857,42704859,42704873,,433.23,368.5875,441.2,516.5875,555.2675,618.677,695.6468,179.525,49800,1,0,102.8866291,171.2020382,29.60589968,26.6872257
42704868,42704860,42704870,42704857,42704859,42704865,,435.03,371.6575,444.145,515.2775,550.3835,616.613,685.544,173.645,49800,0,0,102.8827379,71.81056796,28.22428513,77.10029483
42728122,42704868,42704857,42704859,42704863,42704871,,423.79,375.315,444.38,512.235,544.8045,616.24,683.9516,161.815,49700,1,0,102.8805381,170.2741634,26.27769876,26.2955904
42704866,42704870,42704875,42704857,42704859,42728127,,427.36,367.0825,435.05,505.8675,547.761,615.657,705.5369,182.82,49500,0,0,102.8778794,70.0204436,30.05909489,51.66138411
42728122,42704870,42704875,42704857,42704859,42704861,,433.33,378.875,448.38,519.4375,561.4485,627.2335,693.5995,177.13,49700,0,0,102.8672471,71.28166558,28.83822289,50.29738545
42728124,42704866,42704862,42704857,42704859,42704869,,427.48,376.68,436.17,503.21,542.7005,600.22,675.5718,157.295,49800,0,0,102.8646543,71.08579101,24.53347722,22.51762897
42728122,42704864,42704857,42704874,42704859,42704873,,419.73,367.2625,437.99,510.065,549.7605,615.673,691.116,163.015,49900,0,0,102.8595466,69.44055145,26.69356519,23.28352928
42728124,42704866,42704870,42704859,42704873,42704865,,436.62,380.325,448.825,513.8775,548.729,610.288,674.6665,165.355,49900,0,0,102.8577435,72.40954422,26.92204158,49.54436719
42704868,42704866,42704875,42704859,42704873,42728127,,433.27,372.8875,442.65,513.3775,552.3285,617.8345,686.8819,173.715,49800,0,0,102.8566459,71.50564502,28.56314653,48.42129052
42704868,42704864,42704862,42704859,42704873,42704861,,425.44,365.87,433.88,507.3875,546.04,610.3355,685.2347,165.3,49800,0,0,102.8517501,70.45313308,27.04390797,41.54946506
42728124,42704868,42704857,42704859,42704863,42728127,,424.6,367.7025,434.645,509.2925,547.3335,605.8985,685.379,164.69,49700,0,0,102.8373112,70.32430395,26.8380913,26.08044147
42728122,42704870,42704862,42704859,42728127,42704861,,420.18,366.0275,435.445,507.5075,544.0395,607.004,692.669,165.335,49600,0,0,102.8341282,69.44123847,26.87249706,7.754275203
42728122,42704868,42704857,42704859,42704873,42704867,,423.02,380.79,442.725,503.74,544.375,608.886,678.3375,155.775,49400,0,0,102.8264801,70.34434985,24.02977272,16.01586938
42728122,42704870,42704872,42704857,42704859,42704865,,429.33,386.4625,447.255,518.805,556.508,616.299,682.3158,164.385,49700,0,0,102.8226386,71.09681438,26.54381451,63.5804832
42704868,42704870,42704862,42704857,42704859,42704865,,436.02,376.08,448.415,517.245,555.736,625.2085,691.312,180.445,49600,0,0,102.8145716,71.72538572,29.50445782,79.1441977
42728122,42704870,42704862,42704857,42704859,42704865,,439.07,389.45,456.145,524.705,563.6845,622.263,680.7406,172.445,49800,1,0,102.8050349,172.5255006,28.01804807,79.29910421
42704868,42704866,42704862,42704857,42704859,42728123,,427.04,378.56,440.455,503.9725,540.4025,601.254,676.5365,158.35,49500,0,0,102.7990774,70.96773396,22.89281798,31.19663
42728122,42704866,42704862,42704859,42728127,42704865,,431.5,382.395,447.105,510.88,546.462,607.341,668.631,155.83,49800,0,0,102.7841081,71.87203715,25.38265966,29.29476202
42704868,42704864,42704862,42704859,42704873,42704871,,420.06,359.8,426.11,501.45,542.203,605.441,691.5571,166.515,49900,3,0,102.7742951,369.4433661,27.30338358,36.17078662
42728122,42704864,42704872,42704859,42728127,42704861,,410.51,367.3075,425.65,496.42,533.259,594.8695,680.6578,146.26,49800,0,0,102.7713413,68.47299831,23.837624,-1.974691078
42728122,42728124,42704870,42704859,42728127,42704869,,420.73,372.365,434.89,498.1375,533.145,600.484,674.9395,150.19,49900,0,0,102.7689802,70.12029433,23.30605553,12.56062835
42728124,42704866,42704857,42704859,42704873,42704865,,427.5,376.1625,439.89,503.525,541.536,607.239,680.3778,162.715,49200,0,0,102.760643,70.88510349,26.55931742,10.87390929
42728122,42728124,42704872,42704859,42728127,42704865,,423.16,377.9475,440.055,506.2625,544.8115,604.4635,666.8503,146.17,50000,0,0,102.758058,70.74494651,23.78846925,25.81795454
42704868,42704870,42704875,42704857,42704859,42704863,,430.46,369.5475,441.71,512.575,555.022,618.2055,701.6703,184.355,49700,2,0,102.727699,270.5451978,30.17472163,72.52197266
42728122,42704868,42704872,42704859,42728127,42704865,,427,380.8575,447.13,512.985,551.159,608.8915,668.0158,152.3,49900,1,0,102.7061521,171.2304524,24.71219389,17.87907928
42704868,42704870,42704875,42704857,42704859,42728127,,432.6,370.295,441.785,510.3975,555.4105,627.464,702.6214,187.35,49700,0,0,102.7058949,70.80754507,30.89047722,60.92559695
42728122,42704868,42704866,42704859,42704871,42728125,,422.55,379.7825,439.425,497.325,532.178,596.502,664.643,144.975,50000,0,0,102.6977828,70.71602604,22.13305697,25.01759231
42704868,42704870,42704862,42704858,42704873,42704865,,428.62,355.1975,431.905,503.6875,541.503,611.2145,691.2113,174.775,49900,3,0,102.6930882,370.6405673,28.55151366,58.08134079
42728124,42704864,42704862,42704859,42704873,42704861,,421.6,364.2325,429.34,503.595,538.058,602.58,681.9669,159.17,49900,0,0,102.6820757,69.96762721,26.03302547,16.06321335
42728122,42728124,42704856,42704859,42728127,42704861,,414.62,370.655,430.545,497.18,535.6845,597.3745,677.1789,148.095,49900,0,0,102.6758068,69.14536574,24.16360984,8.748208731
42728122,42704862,42704875,42704857,42704859,42704871,,424.18,365.685,436.045,508.76,549.5595,609.8525,697.0167,173.67,49700,0,0,102.6704231,69.80033419,28.40087937,61.22674346
42728124,42704868,42704872,42704859,42728127,42704861,,420.03,367.0225,433.465,504.6,537.4715,605.059,677.8308,155.37,50000,0,0,102.6647441,69.88484693,25.30226623,12.17767894
42728122,42704866,42704858,42704857,42704863,42704865,,427.18,376.1675,439.75,504.28,537.4235,598.925,670.7499,154.53,49800,0,0,102.6606283,71.1447092,25.03691192,48.18457365
42704866,42704864,42704862,42704857,42704859,42704871,,425.39,363.455,431.77,506.8275,546.5045,613.929,686.6811,167.315,50000,0,0,102.6529764,70.32897867,27.41312754,48.01676869
42728122,42728124,42704866,42704859,42704865,42704869,,429.73,392.5075,445.59,503.68,535.9775,589.575,650.1515,138.465,49900,0,0,102.6474842,72.22509863,21.64170726,27.26375163
42728122,42704866,42704870,42704859,42704861,42704865,,432.95,386.1225,453.195,517.6275,549.6945,606.338,669.0317,158.285,49700,1,0,102.6470788,172.0176072,25.58082187,32.30682313
42728122,42704866,42728126,42704857,42704859,42704869,,422.07,378.0675,439.32,503.2575,535.8445,594.968,669.9005,148.395,49900,0,0,102.6451604,70.44580413,23.11208048,31.16217256
42728124,42704868,42704862,42704859,42728127,42704865,,429.85,368.2025,439.18,507.9925,546.8485,606.9195,674.8468,162.23,49900,0,0,102.6446237,71.37351786,26.44178693,31.50646687
42728122,42704866,42704857,42704859,42704863,42728127,,426.25,375.395,444.685,512.465,547.691,608.881,675.8534,158.29,49600,0,0,102.6279462,70.82282325,25.76309004,23.91608506
42728124,42704866,42704870,42704857,42704859,42704869,,431.25,376.485,444.53,507.875,541.049,600.6415,675.0499,161.97,49900,0,0,102.6228105,71.55735542,25.1502806,45.08650899
42728122,42704868,42704856,42704859,42704873,42704865,,426.78,382.1775,446.205,513.2125,548.3645,607.559,671.679,156.005,49700,1,0,102.6216095,171.0424197,25.36562912,39.12262022
42728122,42704868,42704870,42704859,42728127,42728125,,419.01,370.53,432.765,498.8025,531.202,591.5925,679.0881,154.285,49700,0,0,102.6189467,69.6809734,23.37375445,14.18711841
42728122,42704864,42704875,42704859,42704873,42728127,,425.15,371.245,436.105,507.4575,543.7045,609.5525,683.4753,163.005,49900,0,0,102.6162825,70.39539201,26.62033425,22.13467807
42728122,42728124,42704857,42704859,42728127,42704865,,427.55,377.8025,444.78,510.67,545.8675,608.9105,672.4941,156.265,49500,0,0,102.6154276,71.12075644,25.39415031,27.09594965
42728122,42704866,42704875,42704859,42704863,42704861,,423.62,372.54,439.52,506.7775,545.335,608.942,678.0951,157.52,49700,0,0,102.6105611,70.36585483,25.52033667,18.10711175
42704868,42704860,42704862,42704859,42704873,42728127,,422.93,359.125,430.405,499.3525,540.768,606.7235,687.5349,167.06,49800,0,0,102.5979573,69.93229919,27.41560987,15.89540988
42728122,42704870,42704857,42704859,42704863,42728127,,415.01,362.8225,430.31,503.1725,540.3295,605.6665,697.7177,166.595,49200,1,0,102.59483,168.4520093,27.00384999,4.479724169
42704868,42704864,42704875,42704857,42704859,42704861,,430.35,371.935,441.025,514.6625,551.5665,613.314,688.6529,174.115,49800,2,0,102.5928045,270.9419968,28.43464037,37.05295026
42728122,42728124,42704862,42704859,42704871,42704865,,425.2,375.22,440.605,504.5725,538.306,600.7665,670.8427,153.225,50000,0,0,102.5910174,70.8378714,24.92193156,54.59164381
42728122,42704868,42704864,42704859,42728127,42728125,,419.08,371.7925,432.3,495.5325,528.04,589.6545,665.9536,143.27,50000,0,0,102.5861857,70.14141949,21.88557496,21.20517641
42728122,42704868,42704875,42704859,42704863,42704871,,423.48,372.35,437.53,507.4075,546.4545,613.3515,683.6225,163.265,50000,1,0,102.58462,170.1431893,26.47781472,19.01504397
42728122,42704868,42704856,42704859,42728127,42704861,,418.46,375.2975,436.565,502.97,540.5815,612.136,677.8732,154.225,49800,0,0,102.574237,69.6308716,25.10190148,8.58040601
42728124,42704868,42704875,42704859,42704873,42704865,,432.43,370.66,442.565,513.6275,549.382,614.922,679.7988,168.695,49700,0,0,102.5736917,71.54123093,27.50175678,20.12523711
42728122,42704866,42704875,42704857,42704859,42704869,,428.71,382.6775,447.59,509.7625,546.0205,601.878,674.7203,158.91,49600,0,0,102.5577035,71.18756142,24.66275601,32.70265758
42728122,42704862,42704872,42704857,42704859,42728127,,427.8,382.0525,447.585,518.7375,555.549,618.5025,679.4784,163.13,50000,0,0,102.556873,70.89125965,26.602909,34.41095054
42704866,42704864,42704872,42704857,42704859,42728127,,423.35,369.175,438.275,507.3025,546.374,602.555,680.1915,160.26,50000,0,0,102.5568147,70.23605378,26.16636435,25.09939373
42704868,42704864,42704857,42704859,42704873,42728127,,422.41,362.4825,430.65,503.9225,545.1565,610.6035,690.7109,169.555,49400,0,0,102.5354608,69.72625114,27.82072589,22.37559706
42704868,42704866,42704857,42704859,42704873,42704871,,425.88,366.3375,439.685,510.2625,547.446,618.4855,688.3376,171.26,49400,0,0,102.5350505,70.30085769,28.13532256,39.12262022
42728124,42704866,42704858,42704857,42704873,42704865,,430.67,371.7275,436.745,504.82,537.733,602.094,674.2665,162.375,49800,0,0,102.5335613,71.47299914,26.51851758,42.07444787
42728124,42704866,42704862,42704859,42728127,42704861,,424.53,366.46,432.685,503.14,545.6135,599.485,676.4077,158.9,49900,1,0,102.5278654,170.5264317,25.98874124,27.96942592
42728122,42704866,42704856,42704859,42704873,42728127,,423.78,377.9725,442.295,508.705,549.406,609.7305,673.5205,154.895,49900,0,0,102.5268529,70.52132793,25.35983615,32.44017065
42728122,42704872,42704875,42704857,42704859,42728127,,422.14,369.4,441.675,513.17,546.4495,617.2115,690.0635,166.615,49700,1,0,102.5253984,169.7074093,27.10919272,23.70093614
42728122,42704868,42704875,42704859,42704863,42704861,,428.86,379.195,446.57,515.0525,548.3865,613.4715,675.9904,162.05,49900,0,0,102.524034,71.1529563,26.22618483,16.95825905
42704866,42704864,42704875,42704857,42704859,42728127,,427.43,366.3325,434.455,506.3575,546.6955,609.656,689.3456,171.805,49800,1,0,102.5229349,170.4808897,28.14526763,53.50302458
42728122,42728124,42704858,42704857,42704871,42704865,,423.02,367.59,432.35,497.8375,533.7545,593.7375,674.6061,154.92,50000,0,0,102.5188171,70.37289074,25.16556464,58.16733837
42728122,42704862,42704875,42704857,42704859,42704861,,429.56,378.12,445.125,516.615,553.482,613.9785,688.4731,172.455,49600,0,0,102.513766,70.81010117,28.13097379,34.1958046
42728122,42704866,42704872,42704859,42704863,42704861,,419.54,379.265,444.615,504.89,542.467,603.216,667.6791,145.975,49900,0,0,102.5114379,70.12101893,23.72599317,15.26285559
42728124,42704868,42704862,42704857,42704859,42728123,,428.44,378.4025,439.96,506.3425,542.5475,602.499,670.8043,156.75,49800,0,0,102.504964,71.26932956,22.64660825,40.95137119
42728122,42704870,42704862,42704859,42704873,42728127,,430.74,376.715,442.735,515.3875,555.9895,625.4715,684.3032,170.535,49900,2,0,102.4990737,271.1187963,27.8995093,25.30165613
42704864,42704870,42704862,42704857,42704859,42704873,,430.09,365.18,439.015,513.9925,553.3485,624.3785,695.0438,179.605,49800,2,0,102.4873271,270.6454895,29.54798308,32.09167719
42728124,42704866,42704870,42704859,42704863,42704861,,426.16,369.8375,437.925,502.4125,542.845,608.358,676.3833,160.58,50000,0,0,102.4605067,70.73564883,26.02481361,39.38511014
42728124,42704870,42704862,42704857,42704859,42704861,,432.1,373.1975,442.66,515.485,550.468,621.2225,687.6574,175.515,49900,2,0,102.4581596,271.1798952,28.68705687,41.41612053
42704868,42704870,42704862,42704859,42704873,42728127,,427.69,364.1575,433.67,510.9975,552.754,618.985,694.3848,178.535,49700,1,0,102.4569861,170.3186814,29.37963034,33.88596773
42728124,42704866,42704857,42704859,42704873,42704863,,427.6,373.34,439.21,509.9175,546.9255,612.201,677.7852,163.14,49600,0,0,102.455892,70.8887659,26.65539283,38.63209486
42728122,42704868,42704858,42704873,42728127,42704865,,423.99,368.525,433.725,500.285,535.7445,597.76,673.6557,156.725,49700,0,0,102.4522409,70.52144391,25.52818807,14.06665891
42728122,42704866,42704857,42704859,42704871,42704861,,418.37,374.95,435.37,503.2925,543.472,604.694,682.2348,158.06,49300,1,0,102.4498074,169.4234148,25.73437324,7.014145702
