P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42614728,42614724,42614910,42614880,42614803,42614784,42615150,42614756,42614858,42614832,,106.45,88.19034767,105.8403549,126.2778511,136.7228477,158.0678535,178.9723473,95.95,49700,1,122.45,42.72409379
42614728,42614724,42614910,42614847,42614880,42614962,42614780,42614756,42614858,42614832,,107.67,88.75284958,107.3403511,126.9653473,138.7953499,159.8528534,180.9673473,100.35,49900,1,138.45,81.09760284
42614728,42614726,42614830,42614826,42614994,42614986,42614845,42614802,42614777,42614764,,85.5,69.65050125,87.23799896,104.6004982,117.2955013,137.4530037,160.5444945,47.6,49200,1,53.75,-43.37763786
42614728,42614726,42614769,42614900,42614994,42614986,42614845,42614802,42614777,42614764,,89.85,73.23800468,90.86299896,110.4380035,121.1455009,141.0404945,162.9480035,57.06,49500,1,62.75,-45.32684386
42614737,42614726,42614769,42614900,42614994,42614986,42614845,42614758,42614777,42614764,,92.98,73.96494675,93.45244598,112.614954,122.5874496,141.5524506,164.4804475,51.4,49200,1,93.15,-28.90254557
42614743,42614724,42614901,42614946,42614789,42614799,42614792,42615028,42614750,42614796,,104.98,85.4028511,104.8153534,125.9903564,137.8403473,160.5403442,187.3908504,157.03,49300,1,121,-16.75961614
42614743,42614724,42614901,42614763,42614789,42614799,42614875,42614795,42614932,42614796,,108.46,87.92784882,107.7653503,127.3653564,140.9253555,162.1428566,190.5728534,159.98,49800,1,133,2.388482168
42614743,42614724,42614901,42614754,42614789,42614799,42614875,42614852,42614932,42614796,,108.05,87.88085556,107.7433548,126.605854,138.4008568,163.1558563,187.3538533,156.6,49300,1,131,2.771432512
42614729,42614736,42614910,42614834,42614761,42614986,42614751,42614810,42614866,42614753,,92.65,74.88745117,94.06245041,112.9999504,124.8449486,141.2649567,161.7904451,59.76,49700,1,135.95,-14.17365074
42614729,42614736,42614769,42614834,42614948,42614971,42614751,42614810,42614866,42614753,,89.08,72.07494926,91.81245041,108.2499504,120.294952,139.1949394,164.5944481,52.08,49100,1,95.95,-36.48003936
42614729,42614736,42614903,42614834,42614761,42614986,42614751,42614810,42614866,42614753,,92.15,74.12494659,93.88744736,112.6374493,124.4024509,143.744957,167.8404451,59.54,49700,1,141.95,-19.3027243
42614729,42614736,42614903,42614834,42614761,42614971,42614751,42614810,42614866,42614753,,90.61,73.73744965,91.31245041,110.6874466,121.4199486,142.0499451,163.5954482,51.23,49700,1,138.95,-29.53509986
42614729,42614736,42614769,42614834,42614761,42614986,42614915,42614866,42614753,42614764,,93.44,75.77695274,94.13945007,113.826952,124.9669514,145.9319588,166.1144409,64.76,49900,1,122.95,-7.934381813
42614731,42614724,42615014,42614763,42614794,42615046,42614902,42615002,42614746,42614772,,105.97,91.02884674,112.816349,134.0413551,145.2963547,162.8838478,184.8248453,159.55,49900,1,143.85,63.47290874
42614729,42614730,42615014,42614763,42614794,42615046,42614902,42614746,42614843,42614772,,92.26,80.00649834,98.11899948,119.5065002,132.0515045,152.4990028,178.7095003,123.9,49100,1,141.55,5.65434806
42614744,42614724,42615014,42614763,42614794,42615046,42614902,42614746,42614843,42614772,,103.66,89.48044968,109.4429474,133.017952,145.2079483,162.1979446,185.5619534,165.13,49800,1,127.3,43.65359545
42614724,42614727,42614901,42614809,42614789,42614955,42614875,42614897,42614828,42614796,,110.15,90.06924438,109.7192535,130.9817543,142.5867561,160.7817566,183.2387535,166.07,49300,1,138.3,6.274017692
42614724,42614739,42614901,42614809,42614789,42614778,42614875,42614828,42614796,42614955,,100.11,78.87735176,99.57735062,120.3023472,132.4173447,152.9898468,172.1113559,135.51,49000,1,108.45,-33.38617384
42614724,42614727,42614920,42614847,42614803,42614971,42614751,42614782,42614897,42614933,,106.52,86.71975327,105.4072495,125.5822468,137.6397484,154.1997513,172.560757,94.75,49800,1,116.3,61.12336516
42614724,42614728,42615043,42614823,42614997,42614822,42614807,42614924,42614746,42614819,,103.52,86.38284874,105.1703491,125.5078545,137.3403496,160.8078491,186.3613521,134.65,49800,1,93.45,-1.088330522
42614724,42614728,42615043,42614823,42614922,42614822,42614807,42614924,42614756,42614819,,104.68,86.38385391,106.6463509,126.8088551,138.0288506,160.8988464,185.516853,138.04,49300,1,113.45,28.0554235
42614724,42614728,42614903,42614922,42614997,42614822,42614807,42614924,42614746,42614819,,102.87,85.51484299,105.1773529,124.7273521,136.949852,158.9898407,185.0318437,112.97,49700,1,122.45,36.42459512
42614724,42614728,42615043,42614922,42614997,42614822,42614807,42614746,42614819,42614823,,103.51,84.60884857,104.3963547,126.2088566,137.2538536,159.6138588,185.9528349,137.02,49800,1,110.45,16.05452746
42614724,42614727,42614846,42614793,42615024,42614784,42615150,42614858,42614756,42614832,,110.24,91.3947506,109.8572502,128.5322533,139.8122566,161.3497452,180.9467509,114.43,49800,1,116.3,74.98747706
42614724,42614727,42614903,42614793,42615024,42614784,42615150,42614858,42614756,42614832,,110.37,91.35725021,110.6072502,129.2572517,141.2397545,162.8447571,181.741754,112.63,49200,1,127.3,63.98920417
42614737,42614725,42615017,42614991,42614794,42614860,42614805,42614747,42614819,42614772,,98.12,78.80255318,98.62755585,119.4025555,130.8000435,154.4400505,174.4790543,132.89,49300,1,154.95,-4.599600658
42614724,42614725,42615017,42614991,42614794,42615046,42614780,42614819,42614772,42614898,,114.27,94.39095116,112.2034531,136.52845,150.2684494,170.2909485,197.8694545,220.5,49000,1,139.1,44.10546124
42614724,42614725,42615017,42614991,42614794,42614860,42614805,42614819,42614772,42614898,,110.58,89.99095345,109.8034554,133.3034515,143.9609459,167.5684517,191.8969394,192.43,49800,1,156.1,32.77577758
42614724,42614725,42615014,42614991,42614794,42614860,42614805,42614819,42614772,42614898,,104.35,90.75345612,111.5284576,134.5034599,146.2609489,170.3884544,192.0319485,190.32,49900,1,154.1,44.66909766
42614737,42614725,42615014,42614765,42614794,42615046,42614780,42614832,42614819,42614772,,99.04,84.2025547,105.0775528,127.3525543,139.4950508,159.5300423,184.5345422,166.81,49000,1,139.95,2.939235978
42614724,42614725,42615017,42614991,42614794,42614860,42614805,42614973,42614819,42614772,,106.81,86.55595207,107.1434479,126.4184532,139.293457,161.2984421,186.7004509,173.09,49200,1,151.1,25.10359585
42614724,42614729,42614821,42614816,42614794,42614986,42614902,42614777,42614783,42614917,,107.65,88.50935555,107.7093506,127.0468521,139.0243523,161.2093475,191.5673566,137.16,50000,1,175.75,35.37043035
42614726,42614725,42615014,42615028,42614794,42615046,42614792,42614750,42614823,42614819,,88.54,76.13510132,93.58509827,116.3851013,127.3176037,148.3100891,167.2180983,153.02,49100,1,90.4,-30.67106605
42614724,42614727,42615032,42614816,42614994,42614986,42614845,42614815,42614758,42614777,,106.63,89.05225182,107.1522522,126.6772537,137.3022461,159.9297516,185.7132552,112.55,49000,1,149.3,49.05804694
42614726,42614728,42614910,42614855,42614794,42614790,42615150,42614858,42614756,42614819,,94.82,75.31100464,93.36100006,114.4610062,124.3635044,140.6909958,169.0125015,96.07,49000,1,119.75,-45.66245079
42614726,42614727,42614910,42614855,42614794,42614790,42615150,42614858,42614756,42614819,,100.99,79.94039917,98.70290375,118.5404015,132.0353935,150.3878845,168.7498901,114.66,49300,1,122.6,-22.18563706
42614735,42614728,42614910,42614855,42614794,42614790,42614780,42614858,42614756,42614819,,97.38,76.78145599,96.15645218,114.2314529,126.8889538,149.188942,173.0944363,98.97,49700,1,126.3,-40.60649276
42614735,42614727,42614910,42614855,42614794,42614790,42614780,42614858,42614756,42614819,,103.55,81.7358532,100.7983513,121.0983505,133.4283455,154.0133369,185.748837,117.56,50000,1,129.15,-9.754446149
42614743,42614729,42614769,42614763,42614820,42615001,42614941,42614746,42615002,42614753,,93.72,73.68350029,93.69600296,113.5960007,125.136002,144.6360023,164.4800082,56.19,49200,1,107.75,2.143076807
42614732,42614724,42614769,42614816,42614761,42614971,42614835,42615003,42614782,42614989,,99.93,84.23479843,102.3973007,119.9348011,130.1073013,147.0972908,171.5533023,91.39,49000,1,114.45,-15.07289559
42614724,42614733,42614821,42614880,42615037,42614776,42614749,42614932,42614758,42614949,,102.6,86.95874786,103.9087486,123.3587456,132.688752,152.9262383,172.2897585,110.93,49800,1,119.2,16.43747836
42614724,42614733,42614821,42614995,42615037,42614776,42614749,42614932,42614758,42614949,,99.84,84.09624863,101.1837502,119.8212452,130.7162407,153.2637581,171.2167554,108.29,49000,1,111.2,-0.632263161
42614737,42614728,42614903,42614774,42614789,42614784,42614797,42615003,42614782,42614796,,90.14,74.91194916,91.37445068,109.9119511,121.3944496,138.8994446,165.3099387,68.77,49000,1,128.3,-47.80103862
42614737,42614728,42614890,42614774,42614789,42614784,42614797,42614782,42614955,42614796,,91.29,74.29195023,92.8294487,111.4169502,122.2919479,143.3694466,166.4559525,90.03,49400,1,110.3,-43.22271943
42614724,42614729,42614854,42614834,42614922,42614822,42614807,42614878,42614764,42614917,,102.39,86.51035309,104.0103493,124.2728519,135.6853516,153.2478577,176.2718456,100.89,49400,1,117.75,15.4435426
42614724,42614728,42614854,42614922,42614880,42614822,42614807,42614750,42614878,42614897,,103.19,88.32884979,105.5913506,125.5163498,135.0538574,152.4963394,180.2293393,100.85,49900,1,106.45,48.66640866
42614724,42614728,42614854,42614922,42614880,42614822,42614807,42614878,42614897,42614764,,102.41,86.59134865,104.1663513,123.491354,135.6638443,152.8188454,176.8708633,98.93,49200,1,98.45,26.13198459
42614724,42614728,42615035,42614922,42614880,42614822,42614807,42614878,42614764,42614796,,102.6,85.72884941,104.6663513,124.4288483,134.2763535,151.8363457,174.9713542,107.09,49000,1,98.45,-7.172680646
42614724,42614727,42614961,42614785,42614873,42614860,42614805,42614826,42614758,42615031,,102.96,87.40374565,104.2912521,123.2912502,133.5812523,154.1337418,174.2717506,91.16,49700,1,113.3,45.48654556
42614737,42614733,42614769,42614834,42614761,42614986,42614845,42614753,42614866,42614783,,95.09,77.90985298,96.83485031,116.9598522,127.2073517,146.8348541,167.3638541,75.36,49200,1,134.05,6.876315176
42614724,42614733,42614910,42614826,42615150,42614831,42614767,42614858,42614756,42614832,,105.59,86.19825363,106.7857475,126.1732521,138.6482483,161.9607544,183.9127513,99.4,49400,1,88.2,36.24390364
42614724,42614738,42614910,42614838,42614909,42614831,42614751,42614782,42614896,42614858,,101.54,83.87284851,102.46035,121.410347,132.8428558,147.5878571,168.0018515,79.92,49000,1,96.9,3.347958252
42614724,42614729,42614961,42614838,42614909,42614831,42614751,42614782,42614896,42614858,,99.58,80.23834991,99.11335373,119.0883541,131.1708458,153.293351,172.8768423,81.84,49900,1,93.75,-1.862916723
42614724,42614738,42614961,42614838,42614909,42614831,42614751,42614782,42615063,42614758,,98.44,80.20684814,98.99435043,118.9443493,129.5343491,150.0843513,166.2208452,72.84,49300,1,110.9,-16.14863127
42614725,42614736,42615039,42614838,42614820,42614831,42614767,42614795,42614746,42615002,,89.54,72.83605003,90.29854965,110.1860466,121.3310478,138.3435471,159.1475504,60.77,49400,1,71.3,-32.86988139
42614727,42614724,42615014,42614804,42614794,42614857,42614751,42615046,42614898,42614823,,107.49,93.46225166,114.137249,135.1872482,147.7172531,170.054747,189.0457468,192.75,49600,1,125.3,51.21820569
42614732,42614727,42615014,42614774,42614794,42614857,42614751,42615046,42614823,42614772,,98.57,84.88335228,104.5208511,126.5083485,138.4183426,157.3033379,179.0193497,161.42,49000,1,102.75,-3.743211925
42614727,42614724,42615014,42614804,42614794,42614857,42614875,42614898,42614823,42614772,,110.1,95.92474747,116.887249,137.1997528,149.8472481,173.3447472,192.5382468,213.5,50000,1,156.3,76.83360577
42614727,42614724,42615025,42614946,42614863,42614911,42614792,42615028,42614750,42614758,,101.51,84.00325012,102.4782486,121.0532475,134.8032532,155.5607529,179.1052562,108.92,49400,1,114.3,10.30578464
42614727,42614724,42614837,42614946,42614907,42614911,42614792,42615028,42614750,42614811,,98.17,80.17824936,96.95324707,119.3032494,131.2782471,151.7432472,172.1107562,106.11,49400,1,120.3,-26.81130171
42614727,42614724,42615014,42614785,42614794,42614776,42614902,42614896,42614898,42614823,,107.01,95.91975021,114.7822495,136.494751,147.6697479,169.1872513,190.1617479,186.81,49500,1,108.3,51.52804255
42614724,42614730,42615017,42614785,42614794,42614776,42614902,42614898,42614819,42614823,,105.46,85.25135231,104.826355,128.2388496,141.4638481,163.7463486,193.2778519,182.03,49400,1,108.8,5.125165731
42614744,42614724,42615014,42614785,42614794,42614776,42614780,42614898,42614819,42614823,,101.82,88.80395508,109.4539566,130.0164528,142.1264442,168.6589462,193.8099399,179.78,49600,1,105.3,17.55635738
42614727,42614724,42615017,42614785,42614794,42615046,42614780,42614898,42614819,42614823,,118.06,97.04325104,116.0182457,139.430748,149.9257599,175.9432526,203.3962495,217.13,49300,1,120.3,71.93256021
42614726,42614739,42614890,42614838,42614909,42614955,42614807,42614747,42614796,42614752,,90.23,74.21249962,91.07499695,111.199995,122.8474972,141.0799965,154.9785062,76.92,49800,1,24.75,-37.40085661
42614728,42614724,42614890,42614847,42614909,42614962,42615013,42614747,42614897,42614752,,99.6,84.13434792,100.7593536,120.6593475,132.6093445,152.8043533,177.3223566,95.85,49500,1,112.45,2.655173093
42614726,42614728,42614890,42614838,42614909,42614955,42614757,42614897,42614796,42614752,,92.64,74.9750042,95.05000305,113.4374962,125.0399948,143.8674973,163.784494,85.59,49600,1,62.75,-41.39396548
42614726,42614728,42614890,42614838,42614909,42615010,42614749,42614955,42614796,42614752,,89.9,73.19999886,92.05000305,111.2499981,124.5324944,143.3299965,164.934003,84.58,49400,1,62.75,-43.16248596
42614728,42614724,42614890,42614838,42614909,42614955,42614757,42615063,42614796,42614752,,102.43,85.07784843,104.8653488,125.2278461,135.7478546,156.0528442,178.4483383,128.1,49700,1,81.45,-0.154624716
42614726,42614728,42614890,42614838,42614909,42614955,42614749,42615063,42614796,42614752,,90.81,74.58749962,91.59999466,113.8999977,125.2750015,146.4825058,164.931503,84.77,49100,1,57.75,-40.68829417
42614726,42614733,42614890,42614838,42614909,42614955,42614757,42614796,42614825,42614752,,95.55,77.48290062,96.87039566,119.1828957,130.2853996,147.7278976,166.5389009,105.69,49400,1,42.5,-27.8268069
42614727,42614728,42614890,42614838,42614909,42614955,42614757,42614796,42614825,42614752,,100.76,84.67940331,103.8169022,123.6168957,133.8919067,155.0719009,174.5623976,130.02,49800,1,72.75,-14.7028327
42614726,42614728,42614890,42614838,42614909,42614955,42614807,42614796,42614825,42614752,,94.65,77.25000191,96.74999619,117.3999996,129.2400047,151.9499878,164.811994,106.11,49200,1,39.75,-24.37156737
42614727,42614733,42614769,42614912,42614794,42614799,42614902,42614791,42614753,42614898,,105.46,87.05229568,105.6772995,126.4272995,138.0673058,158.8722954,178.8088071,158.65,50000,1,101.5,4.337692633
42614727,42614733,42614901,42614793,42614839,42614784,42614749,42614791,42614983,42614898,,96.65,78.03930092,96.23929977,117.5518017,128.359301,146.1693062,169.7692975,91.6,49000,1,93.5,-38.17964494
42614727,42614733,42614769,42614912,42614794,42614799,42614902,42614866,42614753,42614898,,105.48,86.1147995,105.7773018,126.6772957,137.6022949,161.0048042,184.2228011,163.28,49000,1,92.5,0.297240121
42614726,42614727,42614890,42614816,42615150,42614986,42614845,42614756,42614783,42614777,,100.23,82.50440025,100.4169006,121.6669006,132.8543945,153.4444008,180.5269067,93.74,49000,1,128.6,2.857435681
42614727,42614729,42614890,42614816,42614994,42614887,42614845,42614783,42614777,42614752,,97.48,79.68640137,98.02390289,119.3239021,131.2489014,150.1713959,171.3554074,93.32,49300,1,137.05,-10.60215011
42614727,42614729,42614890,42614774,42614994,42614986,42614845,42614783,42614777,42614752,,100.4,81.98590088,100.2609024,121.7359009,134.1508957,153.7434006,174.5659039,98.31,49400,1,134.05,6.897888333
42614727,42614729,42614890,42614816,42614994,42614986,42614845,42614756,42614783,42614752,,102.03,84.43639755,102.8239059,122.8988972,137.4489006,158.9613983,176.3044044,105.33,49300,1,159.05,6.347132474
42614737,42614724,42614890,42614804,42614948,42614817,42614875,42614752,42614825,42614796,,105.17,87.93730164,107.9747963,127.0123005,137.9722977,161.5022873,184.3023047,142.71,49700,1,114.85,-2.594359778
42614737,42614724,42614890,42614765,42614907,42614799,42614875,42614998,42614752,42614796,,106.6,90.67980194,108.2547989,128.7547913,140.1623009,162.5598091,186.9618034,146.41,49800,1,114.85,1.971074194
42614737,42614724,42614890,42614765,42614907,42614799,42614875,42614998,42614752,42614825,,105.93,89.36730003,109.1548004,129.0297928,141.1047974,163.6422974,187.6052974,149.19,49400,1,110.85,16.84200019
42614737,42614724,42614890,42614804,42614835,42614799,42614875,42614998,42614752,42614825,,105.72,90.42479897,108.2248001,129.0748062,139.8148056,159.7648018,183.5588046,153.97,49300,1,112.85,-1.639083773
42614724,42614733,42614769,42614770,42614922,42614822,42614941,42614924,42614753,42614982,,100.71,83.37574768,102.4007454,123.4257488,133.858252,156.6657417,181.0142477,98.47,49500,1,73.2,71.2008357
