F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42704868,42704866,42704858,42704856,42704859,42704865,,445.19,397.4225,455.85,519.9925,556.232,607.363,674.4039,170.36,50000,2,0,101.8534576,271.4067081,27.56263012,37.22943664
42728122,42704868,42704870,42704859,42704861,42704867,,421.58,373.9775,437.675,503.225,537.643,595.434,680.9832,153.215,49800,0,0,101.844108,67.92947338,23.46130707,22.20779359
42704866,42704860,42704870,42704857,42704859,42728127,,432.03,367.755,439.025,506.295,550.5925,610.7215,692.1724,172.535,50000,2,0,101.843876,268.971653,28.21783929,32.13902116
42704868,42704870,42704858,42704857,42704859,42728127,,449.04,389.78,458.32,527.28,567.8215,623.6965,695.2602,191.455,49800,2,0,101.8350716,271.1966547,31.50742773,77.69419551
42728122,42704868,42704862,42704859,42704861,42704865,,434.42,389.93,451.67,519.5925,554.9735,611.228,671.977,158.14,49800,0,0,101.8229991,70.00249877,25.64362892,38.17602992
42704868,42704866,42704858,42704857,42704873,42704865,,434.51,375.1075,443.325,509.0075,546.033,608.998,682.9256,168.505,49700,1,0,101.8145178,169.6273767,27.5482521,44.20014918
42728122,42704862,42704872,42704857,42704859,42704871,,420.1,368.3475,442.735,511.68,547.722,615.796,692.6326,162.125,49900,0,0,101.7984189,67.30167904,26.40400394,41.33431911
42704866,42704864,42704875,42704857,42704859,42704873,,435.67,375.74,445.705,517.2025,554.863,621.139,691.0093,174.785,49900,1,0,101.7917078,169.4951014,28.7268206,77.07452774
42704868,42704860,42704862,42704857,42704859,42704865,,431.26,369.4425,438.29,510.175,546.823,610.0435,687.0208,168.97,49700,0,0,101.7791695,69.02531134,27.53209267,34.67344344
42704868,42704866,42704857,42704859,42704873,42704861,,431.26,376.7675,448.15,520.9475,553.672,620.343,687.8262,170.045,49300,0,0,101.7789212,68.99693247,27.86794068,33.39544833
42704868,42704860,42704875,42704857,42704859,42728127,,427.84,361.6625,432.48,503.06,545.0875,610.738,699.1906,175.875,49800,0,0,101.7726456,68.12581884,28.82545704,62.98238635
42728124,42704868,42704860,42704857,42704859,42728123,,427.45,371.8475,439.04,502.9625,536.0175,596.453,670.9346,149.95,50000,1,0,101.7615226,169.0612601,21.66399166,39.81540501
42728124,42704866,42704858,42704859,42704873,42728127,,445.87,390.9125,450.575,518.2325,550.811,615.3925,675.5681,171.69,50000,1,0,101.7546004,171.4262557,28.04462085,40.36195576
42728122,42704866,42704858,42704857,42704863,42704861,,427.1,378.4375,443.295,508.8325,543.2805,604.952,677.0893,155.73,50000,0,0,101.7507164,68.79335054,25.28854971,30.4307282
42704868,42704870,42704875,42704857,42704859,42704873,,440.84,380.515,451.44,523.7125,567.1905,635.9475,702.312,190.33,49800,4,0,101.7493695,469.79402,31.52875322,77.16920972
42728122,42728124,42704858,42704859,42728127,42704865,,443.68,395.3725,453.725,519.8975,550.649,608.6185,667.4555,161.82,49900,0,0,101.7461452,71.40764826,26.09857686,40.09946883
42728122,42704864,42704857,42704859,42704873,42728127,,425.46,375.79,441.645,508.5375,548.0965,613.559,686.2508,161.555,49600,0,0,101.7434391,68.2437906,26.41914114,25.9126395
42728122,42704864,42704858,42704859,42704873,42704863,,439.45,393.355,455.675,515.255,547.899,603.8515,674.4953,164.115,50000,0,0,101.7290447,70.57360435,26.52286837,35.21130979
42728122,42704866,42704862,42704859,42704871,42704861,,423.72,377.535,439.62,504.9675,543.4315,608.305,680.3953,156.025,49900,0,0,101.7210524,68.2030507,25.44608354,40.90402424
42704868,42704864,42704872,42704857,42704859,42704861,,426.27,378.0525,443.67,514.51,548.4855,612.9315,684.4326,162.57,50000,0,0,101.717376,68.41023982,26.43539119,37.75862157
42728124,42704868,42704858,42704859,42704873,42704865,,448.87,395.445,458.27,522.635,560.623,614.0635,672.5089,172.8,49800,0,0,101.7109534,71.93125264,28.05102712,39.91877735
42728124,42704868,42704870,42704859,42704861,42704865,,431.3,372.87,444.45,511.47,544.575,605.844,681.3336,164.685,49800,2,0,101.7028712,269.2051811,26.64821774,33.22764337
42728122,42704866,42704857,42704859,42704873,42704871,,428.93,381.2275,445.165,516.7425,552.516,623.2005,683.5491,163.26,49600,0,0,101.6967804,68.79978074,26.71788869,30.75344861
42704868,42704866,42704857,42704859,42704873,42704863,,431.44,376.5575,447.32,518.0925,557.5285,614.939,685.9416,169.27,49500,0,0,101.6941585,69.05961387,27.69044233,37.37567067
42704868,42704866,42704870,42704859,42704863,42704861,,430,375.7825,445.115,508.705,548.965,614.4135,684.4362,166.71,49900,1,0,101.6926929,168.9142223,27.03537723,36.89803183
42704868,42704870,42704862,42704857,42704859,42704861,,435.94,376.2475,448.01,518.2425,560.8035,627.6225,695.8774,181.645,49800,0,0,101.6880406,69.32660083,29.80099746,39.19153214
42728122,42704868,42704858,42704859,42704871,42704865,,439.82,395.13,453.515,515.7725,548.27,607.85,675.4122,166.945,49700,0,0,101.6867117,70.57810151,26.90929329,48.63643944
42728124,42704866,42704860,42704859,42704873,42704865,,431.86,375.15,438.825,501.2125,538.197,597.889,669.1005,153.88,50000,0,0,101.685967,69.70625086,25.12231027,34.24315155
42728122,42704864,42704875,42704859,42704873,42704863,,423.01,371.02,435.665,505.8375,541.161,604.2265,686.9336,160.01,49900,0,0,101.6844383,67.86361343,26.00352109,47.68115878
42728122,42704866,42704857,42704874,42704859,42704861,,420.34,373.4275,440.32,507.3025,546.388,609.208,689.1244,160.525,49700,0,0,101.6794892,67.41825471,26.19755872,23.77405316
42728122,42704860,42704862,42704859,42704873,42728127,,425.98,368.88,433.76,504.17,545.7065,606.248,681.8852,159.06,50000,0,0,101.6788093,68.44704887,26.03443452,36.74311638
42728122,42704868,42704875,42704859,42728127,42704865,,431.08,379.005,443.305,512.325,548.9595,619.003,681.3653,163.845,49700,0,0,101.6690091,69.16256177,26.58112153,52.1863699
42728122,42704868,42704858,42704857,42704871,42704865,,426.86,375.4725,438.27,504.1225,543.778,604.844,681.7435,161.05,49900,0,0,101.6650393,68.56831022,26.14276296,41.04605913
42704868,42704866,42704862,42704858,42704861,42704865,,429.3,367.5875,433.91,503.895,540.7935,601.058,678.0732,161.27,50000,2,0,101.6597592,269.0306466,26.2369206,23.6880511
42728122,42704868,42704857,42704859,42704871,42704861,,423.61,377.8725,441.14,512.9275,547.5105,614.8685,686.8371,162.59,49500,0,0,101.6497847,67.937866,26.44614129,41.87218845
42728124,42704868,42704857,42704859,42704873,42704871,,427.28,369.21,437.01,511.5775,551.4635,621.9605,690.5605,169.66,49700,0,0,101.646684,68.31011364,27.83273028,50.75345039
42728122,42728124,42704875,42704857,42704859,42704869,,430.11,381.885,446.35,511.6625,548.123,605.485,676.7981,157.31,49900,0,0,101.6445543,69.18163453,24.39751079,43.62782538
42728122,42704868,42704857,42704874,42704859,42704871,,420.2,366.5425,437.675,510.82,547.3645,618.4565,694.5484,166.27,50000,0,0,101.6431193,67.1963403,27.18044495,36.15790308
42704866,42704870,42704872,42704875,42704859,42728127,,422.97,362.5625,436.85,508.7575,543.2595,602.235,700.1714,172.725,50000,1,0,101.6315819,167.375417,28.15844774,57.26809502
42728124,42704866,42704862,42704859,42704873,42704865,,432.85,377.275,441.13,509.3575,540.198,608.671,675.008,160.68,49800,0,0,101.6291843,69.61575732,26.26178627,48.31372201
42704868,42704866,42704862,42704859,42728127,42704861,,428.37,373.07,436.61,507.5625,548.1175,617.7165,683.1347,165.03,49800,2,0,101.6257687,268.7137501,26.99790414,44.82401609
42704866,42704870,42704862,42704857,42704859,42728127,,433.02,375.0775,442.13,513.0325,552.3585,617.4505,696.444,179.335,49800,3,0,101.6146712,368.8811594,29.49771962,40.81802368
42728124,42704868,42704857,42704859,42704873,42704865,,432.74,375.835,446.105,513.4425,547.3635,619.5605,681.9418,167.245,49400,0,0,101.6097728,69.35057262,27.29390199,46.10201716
42728122,42704870,42704858,42704859,42704873,42728127,,441.52,389.9,453.87,520.7025,561.4775,619.66,687.2762,178.125,49700,1,0,101.5955466,170.3644001,28.99828755,35.24577022
42704868,42704870,42704872,42704857,42704859,42704861,,426.2,376.3475,444.785,516.585,552.595,620.1195,696.0859,173.585,49700,1,0,101.5942547,167.9501693,28.23294994,52.58220434
42728122,42704860,42704875,42704857,42704859,42704865,,428.65,372.5575,436.265,508.42,545.7745,606.1085,685.5829,164.455,49600,0,0,101.5939127,68.65557843,26.64261913,28.80423963
42704868,42704866,42704872,42704859,42728127,42704861,,418.63,366.4875,434.88,504.345,538.573,602.794,683.9127,156.97,49700,0,0,101.5920076,67.33731855,25.57734778,21.71726972
42728122,42704870,42704858,42704857,42704859,42704863,,449.95,401.8625,468.015,532.4775,569.349,624.694,681.3026,180.46,50000,0,0,101.5876306,71.72954024,29.22683859,63.7311995
42704864,42704860,42704862,42704857,42704859,42704873,,425.33,360.3925,430.295,503.2225,542.67,610.1975,691.7102,168.13,49900,0,0,101.5727389,67.97722928,27.57270827,32.15190768
42728122,42704868,42704858,42704857,42704859,42728125,,444.83,405.635,462.28,519.7525,555.3345,606.556,668.7321,165.51,49800,0,0,101.5684724,71.46153224,24.95706731,33.75262618
42728122,42704862,42704872,42704858,42704859,42704865,,441.69,402.69,460.9,517.1025,553.7435,609.3255,671.7559,165.265,50000,1,0,101.5649257,170.922818,26.61109504,47.16486335
42704868,42704866,42704858,42704859,42704861,42704865,,436.91,385.93,447.435,511.64,544.249,596.5355,678.7441,169.2,49200,0,0,101.5514935,70.01626414,27.31217679,5.637260526
42728122,42704866,42704870,42704859,42704863,42704865,,433.13,387.2375,451.325,513.22,548.526,608.5705,671.2525,157.51,49900,0,0,101.5432966,69.75752961,25.41789079,52.56931782
42728122,42704866,42704875,42704859,42728127,42704865,,425.84,372.2875,439.805,503.4425,538.274,607.024,681.1729,159.315,49500,1,0,101.5309944,168.4035727,25.86572064,42.88769662
42728124,42704866,42704875,42704859,42704873,42728127,,429.43,368.6275,435.62,509.0275,545.6125,608.666,686.2754,167.585,49900,0,0,101.5275483,68.71626483,27.49547595,48.31371605
42704860,42704870,42704862,42704857,42704859,42704873,,425.26,359.035,433.26,501.2125,540.9385,616.0775,704.0873,179.145,49600,0,0,101.5259054,67.51715874,29.44760253,18.40406209
42704868,42704866,42704870,42704859,42704873,42704865,,440.46,382.3975,452.655,521.6475,555.116,621.1325,677.6779,171.485,49800,1,0,101.5234875,170.5320003,27.96744526,79.39379215
42704866,42704864,42704858,42704857,42704859,42728127,,443.87,387.9875,454.04,518.005,552.8155,615.617,680.5737,175.91,49900,1,0,101.5207609,170.8977362,28.70739029,50.17693043
42728122,42704866,42704858,42704857,42704873,42704865,,437.56,388.37,451.5,514.9175,551.4075,612.538,669.6754,160.505,49900,0,0,101.5124114,70.41112846,26.16039435,49.04096127
42728124,42704866,42704862,42704859,42704873,42704861,,432.77,381.9875,443.52,514.98,552.2375,608.7715,675.2749,161.88,50000,2,0,101.5116141,269.5562018,26.52573488,40.49530625
42704868,42704866,42704860,42704859,42704873,42704865,,435.7,375.6075,445.985,512.0975,548.006,603.102,669.1923,160.01,49900,0,0,101.5080183,70.17115528,26.09782898,33.47724676
42728124,42704868,42704870,42704859,42704863,42704865,,431.48,372.3725,444.355,508.99,544.951,609.761,678.3195,163.91,50000,1,0,101.4990603,169.2678625,26.47848813,36.56242192
42728122,42728124,42704875,42704859,42704863,42704865,,425.1,373.3925,436.85,505.65,542.8795,600.835,676.7386,154.72,49800,0,0,101.4982087,68.44679107,24.99465518,40.07789791
42728122,42728124,42704870,42704859,42704873,42704869,,428.97,382.27,446.605,509.7225,544.745,599.803,671.2371,153.17,50000,0,0,101.4946375,69.1704513,23.78761804,36.14501655
42728122,42704868,42704858,42704857,42728127,42704865,,434.56,380.6875,443.985,513.9975,552.9095,610.5435,673.3793,162.055,50000,0,0,101.4938985,69.86276139,26.33970006,64.26038146
42728122,42704868,42704856,42704859,42704873,42704861,,426.7,385.5725,449.195,514.1675,549.843,612.565,675.9309,157.205,49900,0,0,101.4930185,68.69320703,25.62057075,21.69149667
42728124,42704868,42704866,42704859,42704873,42728123,,432.88,382.245,446.61,509.8,542.9005,598.511,659.526,147.79,50000,0,0,101.4875951,70.11661049,21.4668502,46.00733221
42728122,42704868,42704857,42704859,42704871,42704865,,423.69,375.6825,442.89,508.4225,541.483,609.195,683.9041,161.39,49300,1,0,101.4863507,167.9974215,26.18298469,28.44706476
42728122,42704860,42704862,42704857,42704859,42704865,,434.31,382.205,445.65,512.5675,547.3175,609.8685,673.816,160.97,49900,0,0,101.4818482,69.80906311,26.14504901,39.08396065
42728124,42704868,42704875,42704859,42704873,42704871,,426.97,362.8275,434.655,507.8425,548.029,612.0785,691.2902,171.11,50000,2,0,101.4634017,268.1808027,28.04468847,67.17775464
42728122,42704868,42704857,42704859,42704863,42704871,,423.79,375.315,444.38,512.235,544.8045,616.24,683.9516,161.815,49700,1,0,101.4595282,168.0005474,26.27769876,37.77150512
42728122,42704864,42704857,42704874,42704859,42704873,,419.73,367.2625,437.99,510.065,549.7605,615.673,691.116,163.015,49900,0,0,101.4521502,67.18871722,26.69356519,19.88851875
42728124,42704862,42704858,42704857,42704859,42728127,,441.43,382.805,448.43,517.73,556.132,612.257,687.899,180.65,49800,0,0,101.4463103,70.28041179,29.58587477,50.88259578
42704866,42704870,42704875,42704857,42704859,42728127,,427.36,367.0825,435.05,505.8675,547.761,615.657,705.5369,182.82,49500,0,0,101.4448989,67.72767473,30.05909489,55.21131158
42704866,42704864,42704862,42704857,42704859,42704861,,430.77,376.1375,440.395,514.5725,551.451,617.5245,681.8497,166.1,49900,1,0,101.4431667,169.0276823,27.15260898,42.06156433
42728122,42704866,42704858,42704859,42704863,42704861,,440.06,400.1775,455.92,516.4775,553.958,611.073,667.6106,161.625,49800,0,0,101.4406561,70.80314183,26.0300337,21.35589123
42728124,42704862,42704875,42704857,42704859,42704873,,433.23,368.5875,441.2,516.5875,555.2675,618.677,695.6468,179.525,49800,1,0,101.4339659,168.877777,29.60589968,38.64077926
42728124,42704866,42704862,42704857,42704859,42704869,,427.48,376.68,436.17,503.21,542.7005,600.22,675.5718,157.295,49800,0,0,101.4312714,68.79237835,24.53347722,48.12434316
42704868,42704866,42704862,42704859,42704873,42704865,,436.69,380.535,448.775,517.055,554.104,614.169,674.8728,166.81,49700,1,0,101.4273101,170.0806617,27.28155172,66.62700176
42704868,42728126,42704858,42704857,42704859,42704873,,441.21,382.3125,451.285,522.125,560.525,614.626,689.3293,182.73,49800,0,0,101.4256429,70.19305372,29.95686007,39.8843199
42728122,42704870,42704862,42704859,42728127,42704861,,420.18,366.0275,435.445,507.5075,544.0395,607.004,692.669,165.335,49600,0,0,101.425223,67.18699001,26.87249706,22.85323441
42704868,42704864,42704862,42704859,42704873,42704861,,425.44,365.87,433.88,507.3875,546.04,610.3355,685.2347,165.3,49800,0,0,101.4252075,68.17066494,27.04390797,51.62692666
42704868,42704860,42704870,42704857,42704859,42704865,,435.03,371.6575,444.145,515.2775,550.3835,616.613,685.544,173.645,49800,0,0,101.4240391,69.47664986,28.22428513,78.54609489
42728122,42704870,42704875,42704857,42704859,42704861,,433.33,378.875,448.38,519.4375,561.4485,627.2335,693.5995,177.13,49700,0,0,101.4142486,68.95686792,28.83822289,66.19670987
42728124,42704868,42704857,42704859,42704863,42728127,,424.6,367.7025,434.645,509.2925,547.3335,605.8985,685.379,164.69,49700,0,0,101.4135853,68.04634238,26.8380913,24.40660894
42728122,42704866,42704872,42704859,42728127,42704865,,421.76,376.2425,440.43,508.77,543.8425,597.2855,670.42,147.77,49700,0,0,101.410043,68.18062581,24.04709308,27.64670551
42728122,42704868,42704857,42704859,42704873,42704867,,423.02,380.79,442.725,503.74,544.375,608.886,678.3375,155.775,49400,0,0,101.408052,68.07486491,24.02977272,12.7757743
42728124,42704866,42704870,42704859,42704873,42704865,,436.62,380.325,448.825,513.8775,548.729,610.288,674.6665,165.355,49900,0,0,101.3937133,70.06709584,26.92204158,63.44714165
42728122,42704866,42704858,42704859,42704871,42704865,,434.58,390.945,447.565,508.235,538.253,597.596,673.6679,162.415,49500,0,0,101.3851284,69.81911242,26.18506003,32.70266056
42728122,42704870,42704872,42704857,42704859,42704865,,429.33,386.4625,447.255,518.805,556.508,616.299,682.3158,164.385,49700,1,0,101.3830525,168.7934765,26.54381451,48.361063
42728124,42704868,42704858,42704859,42728127,42704865,,440.63,383.5625,446.085,514.1725,549.6225,610.027,674.3666,169.82,49700,1,0,101.3801172,170.6238965,27.48315508,25.61149001
42728124,42704866,42704858,42704859,42704873,42704861,,443.55,393.21,455.075,518.49,551.035,609.4935,671.7468,169.47,49800,0,0,101.3671919,71.11270806,27.57040918,47.38001525
42704868,42704864,42704862,42704859,42704873,42704871,,420.06,359.8,426.11,501.45,542.203,605.441,691.5571,166.515,49900,1,0,101.3657922,167.1897614,27.30338358,48.18457365
42728122,42704868,42704866,42704859,42704861,42704869,,433.49,398.8,453.685,511.695,543.1385,595.865,654.802,145.795,50000,0,0,101.3633893,70.32496375,22.7080314,10.27581021
42728122,42728124,42704870,42704859,42728127,42704869,,420.73,372.365,434.89,498.1375,533.145,600.484,674.9395,150.19,49900,0,0,101.3582307,67.86309515,23.30605553,15.35754204
42704868,42704870,42704862,42704857,42704859,42704865,,436.02,376.08,448.415,517.245,555.736,625.2085,691.312,180.445,49600,0,0,101.3525533,69.38615632,29.50445782,53.84731293
42728122,42728124,42704872,42704859,42728127,42704865,,423.16,377.9475,440.055,506.2625,544.8115,604.4635,666.8503,146.17,50000,0,0,101.3391605,68.47471048,23.78846925,30.55118918
42728122,42704866,42704862,42704859,42728127,42704865,,431.5,382.395,447.105,510.88,546.462,607.341,668.631,155.83,49800,0,0,101.3372458,69.55705736,25.38265966,37.65104711
42728122,42728124,42704858,42704859,42704871,42704861,,435.9,388.5275,451.355,513.3225,545.9715,602.3925,671.6803,162.015,50000,0,0,101.3352965,70.05364159,26.16378961,19.64759827
42728122,42704870,42704862,42704857,42704859,42704865,,439.07,389.45,456.145,524.705,563.6845,622.263,680.7406,172.445,49800,0,0,101.3327895,70.16990809,28.01804807,54.47986722
42728124,42704866,42704857,42704859,42704873,42704865,,427.5,376.1625,439.89,503.525,541.536,607.239,680.3778,162.715,49200,0,0,101.327193,68.59158353,26.55931742,14.96170461
42728122,42704868,42704872,42704859,42704863,42704865,,424.86,381.05,449.205,514.4175,548.9515,604.045,667.2801,149.305,49900,0,0,101.3260614,68.68874863,24.13959377,39.33776617
