P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42755626,42755632,42755672,42755735,42755715,42755911,42755842,42755661,42755712,42755695,,106.7,89.03554916,107.5730515,128.9855576,140.1005486,156.7805466,175.000047,135.99,49700,1,125.4,44.39372122
42755626,42756281,42755672,42755735,42755715,42755911,42755842,42755648,42755712,42755695,,100.39,83.67499733,102.8499985,122.7249985,134.0500031,154.5175003,172.9204939,124.14,49500,1,89.8,6.536507607
42755626,42756281,42755672,42755735,42755715,42755911,42755842,42755647,42755712,42755695,,100.8,83.75,102.9249992,123.3874989,135.0650017,157.6624939,178.713997,135.94,49700,1,91.8,17.64235795
42755626,42755633,42755672,42755855,42755781,42755650,42755682,42755741,42755721,42755878,,98.61,79.32800484,96.75300217,118.6030025,130.4680016,155.8055084,181.780006,113.92,49800,1,94.65,-6.372322142
42755626,42755640,42755672,42755670,42755781,42755650,42755862,42755741,42755721,42755878,,97.3,78.60215759,97.20214844,115.9271526,127.4171528,151.1646599,177.8781424,105.54,49000,1,78.1,-5.989371613
42755630,42755626,42755672,42755855,42755915,42755650,42755842,42755741,42755721,42755695,,98.63,79.30215073,97.73964691,119.2771492,130.2646484,153.2696457,182.1316545,111.61,49300,1,78.6,9.681914747
42755626,42755638,42755699,42755658,42755757,42755696,42755862,42755721,42755652,42755861,,89.96,74.12374878,90.52375031,112.0737457,120.9237518,136.053743,159.3427458,53.55,49900,1,68.8,-26.85864568
42755626,42755638,42755699,42755658,42755757,42755696,42755862,42755652,42755861,42755793,,88.09,73.51125145,90.12374878,108.4362526,118.5312496,137.0912605,159.8937488,49.91,49000,1,60.8,-39.84059095
42755626,42755645,42755699,42755658,42755757,42755696,42755679,42755652,42755861,42755793,,88.95,73.90304947,91.36555099,109.7155457,120.3730476,136.0755516,153.3810548,48.91,50000,1,67.8,-33.3732903
42755626,42755638,42755699,42755658,42755757,42755857,42755679,42755652,42755861,42755793,,86.25,71.27375031,87.62375259,107.5362511,116.9312523,132.7437546,155.2762427,49.62,49500,1,62.8,-46.1874336
42756140,42755627,42756017,42755704,42755781,42755743,42755649,42755724,42755847,42756008,,97.83,79.14820099,96.77320099,114.9856968,125.8132023,144.9131935,168.5161995,87.49,49200,1,74.55,11.73869893
42756140,42755632,42755726,42755685,42755736,42755663,42755936,42755689,42755814,42755713,,100.72,83.29224586,101.3672485,120.2172546,130.8197433,146.9422516,173.0762456,99.4,49900,1,111.35,11.83338463
42756140,42755632,42756017,42755716,42755781,42755663,42755649,42755713,42755847,42756008,,108.33,89.37674713,108.0142517,126.5892467,138.6792465,160.9692482,179.3852577,126.67,50000,1,112.35,70.69321871
42755626,42755628,42755669,42755670,42755775,42755898,42755758,42755787,42755652,42755818,,97.53,81.36249924,99.97499847,116.5250015,127.4899982,146.1525002,172.835997,103.39,50000,1,62.55,20.4779312
42755628,42756140,42755669,42755723,42755775,42755898,42755758,42755787,42755652,42755818,,96.83,80.57319641,98.6731987,116.5856972,127.2807003,143.9832054,169.6271994,103.41,49300,1,48.5,3.02523803
42755628,42756140,42755869,42755670,42755781,42755717,42755758,42755652,42755818,42755803,,93.66,81.97319984,99.79820251,118.5481987,130.1981964,145.6981964,170.3617055,98.74,49400,1,39.5,11.09325662
42755628,42756140,42755869,42755670,42755775,42755717,42755758,42755787,42755652,42755818,,92.84,80.26069832,100.3232002,119.1231976,129.7206978,147.6232056,172.2036964,98.92,49600,1,36.5,14.22577649
42756140,42755639,42755869,42755670,42755781,42755775,42755649,42755652,42755818,42755803,,93.4,81.67814636,99.75315094,117.7406502,128.4431473,151.0181496,177.5296526,85.31,49900,1,45.7,47.90050983
42755633,42756140,42755714,42755660,42755673,42755911,42755799,42755727,42755686,42755845,,97.32,78.4231987,98.32320023,116.898201,128.6931938,147.3557022,172.1037054,100.43,49400,1,81.6,-16.8671906
42755633,42756140,42755876,42755660,42755829,42755911,42755799,42755674,42755654,42755727,,98.37,78.64820099,98.0481987,119.1107025,130.9056938,148.7531967,169.5557025,104.69,49100,1,56.6,-12.39644065
42755628,42755626,42755935,42755670,42755722,42755746,42755891,42755719,42755706,42755651,,102.53,83.53750229,102.8499985,122.8500023,132.1574944,151.9074944,170.738997,109.76,50000,1,102.55,2.233565412
42755626,42755639,42755935,42755670,42755722,42755746,42755758,42755719,42755706,42755652,,98.14,77.6799469,96.77994919,116.2924519,126.6099491,147.1349442,168.0364529,78.96,49400,1,92.75,13.36518824
42755628,42755626,42755935,42755716,42755722,42755746,42755758,42755719,42755706,42755652,,99.19,79.53750229,99.25,116.9125004,128.5024979,147.3200027,167.351006,102.37,50000,1,103.55,4.578612
42755628,42755626,42755935,42755855,42755722,42755682,42755679,42755904,42755706,42755651,,103.76,86.43749809,103.9499969,123.5125008,135.1075043,154.6749939,178.353506,118.85,49600,1,94.55,21.03737146
42755626,42755633,42755940,42755855,42755722,42755650,42755679,42755741,42755721,42755719,,93.53,73.67499733,93.72499847,113.0125008,125.1650013,147.2550003,173.9644969,78.28,49400,1,112.65,-13.78201246
42755628,42755626,42755669,42755855,42755722,42755746,42755679,42755904,42755719,42755706,,101.66,84.09999847,102.3500023,121.3125019,132.2149979,151.5525032,172.656994,112.24,49200,1,105.55,10.00463516
42755628,42755626,42755935,42755855,42755722,42755650,42755668,42755904,42755719,42755706,,105.29,86.19999695,105.8000031,124.2625008,135.325,159.3075027,177.860506,125.84,49100,1,98.55,45.77060938
42755626,42756140,42755935,42755837,42755722,42755898,42755758,42755719,42755706,42755652,,103.62,81.97319794,101.9231987,120.8731995,133.8381973,153.3881996,180.7931934,111.19,49000,1,133.15,41.5150106
42755628,42755626,42755869,42755855,42755915,42755650,42755758,42755741,42755721,42755652,,91.37,79.05000305,98,117.6625042,129.3800056,150.1624939,171.3620061,97.98,49400,1,65.55,0.645732787
42755628,42755626,42755869,42755837,42755722,42755746,42755679,42755719,42755706,42755684,,93.42,81.34999847,100.0750008,119.9125004,131.3075035,151.4524971,168.664494,100.52,49300,1,115.55,10.83076671
42755628,42755626,42755869,42755837,42755722,42755682,42755758,42755719,42755706,42755684,,94.78,81.98749924,100.625,121.7624969,133.4074944,151.8525055,175.758,112.94,49100,1,124.55,20.78776509
42755626,42756281,42755714,42755837,42755722,42755753,42755682,42755706,42755719,42755665,,98.72,80.15000153,98.04999924,117.75,129.9299957,153.5650032,174.557003,88.18,49300,1,142.8,12.87466288
42755626,42755645,42755726,42755837,42755722,42755746,42755653,42755661,42755706,42755719,,97.86,79.3655529,97.51554871,116.7530479,129.9805466,147.7680458,174.4900458,79.5,49500,1,170.8,3.119926155
42756140,42755639,42755938,42755687,42755744,42755830,42755690,42755956,42755652,42755651,,98.25,79.56565475,95.60314941,114.9906502,125.5731529,146.4531464,163.9221434,61.69,49500,1,50.7,32.22922385
42755629,42756140,42755869,42755687,42755956,42755775,42755690,42755897,42755657,42755652,,88.82,76.85779953,94.32029724,113.7577991,124.4002998,146.4753059,172.5232942,64.08,50000,1,69.05,28.08119655
42755629,42756140,42755669,42755676,42755711,42755784,42755901,42755674,42755822,42755825,,96.99,75.90229988,94.45229721,116.1647987,127.5598,149.407312,166.9608011,100.85,49300,1,99.05,-17.71489084
42755626,42756140,42755669,42755676,42755711,42755784,42755901,42755713,42755822,42755825,,103.13,82.33569908,102.1982002,123.0106983,136.605706,157.9107086,175.1052055,128.95,49500,1,126.15,20.68019211
42755626,42756140,42755669,42755676,42755711,42755784,42755936,42755713,42755822,42755825,,103.73,83.29819489,103.9231987,123.9106998,137.2856995,158.1557083,178.2007117,130.26,49400,1,115.15,5.413428321
42755630,42756140,42755672,42755735,42755903,42755753,42755690,42755724,42755712,42755785,,98.78,79.862854,97.96285248,115.312849,125.6778492,147.0728508,174.570851,97.79,49100,1,55.55,25.21117032
42755630,42756140,42755672,42755735,42755956,42755753,42755690,42755695,42755712,42755785,,99.16,80.23785019,97.33784866,118.0378494,130.2278458,148.4353424,174.6218539,95.57,49400,1,48.55,31.55800998
42755630,42756140,42755672,42755735,42755912,42755753,42755690,42755695,42755712,42755785,,98.45,79.45034599,97.98785019,117.0878506,128.862854,147.5128479,174.523848,95.45,49600,1,46.55,25.46077371
42755629,42756140,42756017,42755670,42755781,42755911,42755799,42756008,42755647,42755727,,103.15,83.17030334,104.0452995,122.9203033,134.2702942,153.3327972,171.8723003,125.93,49000,1,90.05,11.00725532
42755629,42756140,42755876,42755670,42755781,42755911,42755799,42755724,42755647,42755727,,105.23,85.79529762,103.0203018,126.0327988,136.4278038,155.1878029,168.7797943,127.74,49400,1,87.05,32.77577758
42756140,42755639,42755876,42755670,42755781,42755911,42755799,42755667,42755647,42755727,,106.21,85.50315094,104.5031509,125.4781494,136.7931511,157.2306496,178.5296524,115.8,49200,1,67.7,36.81623042
42755629,42756140,42755876,42755710,42755854,42755911,42755799,42755671,42755647,42755727,,97.78,79.07030106,96.62030029,117.332798,128.3853012,146.4228035,167.1288004,107.68,49200,1,94.05,-16.49712622
42756140,42755639,42755876,42755752,42755711,42755784,42755799,42755667,42755647,42755727,,103.36,81.27815247,101.6281471,122.2781525,135.6356438,152.8481552,173.7296494,106.25,49500,1,70.7,6.502050161
42755626,42755638,42755714,42755660,42755715,42755775,42755799,42755686,42755684,42755803,,97.6,78.77375031,98.27375031,117.9987507,131.1237488,152.0262428,174.1872517,97.95,49600,1,82.8,-9.263922274
42755626,42756140,42756017,42755660,42755715,42755682,42755799,42755847,42755955,42755686,,106.81,88.89820099,108.3232002,129.3482018,141.6357056,162.0031998,180.6561934,151.34,49600,1,81.15,21.05894238
42756140,42755638,42756017,42755660,42755715,42755682,42755799,42755847,42755706,42755686,,101.8,81.98444939,101.6219482,122.8719482,133.5794586,153.2769424,178.5854422,124.57,49300,1,63.75,-10.70103794
42755626,42755628,42755954,42755660,42755715,42755663,42755936,42755825,42755686,42755727,,101.38,83.5965004,102.3089981,124.4089985,136.8590088,156.9239967,180.4160118,153.21,49000,1,75.55,4.458152503
42755626,42755628,42755954,42755660,42755715,42755663,42755936,42755822,42755686,42755727,,102.92,84.92700195,104.6269989,125.3269958,137.7845062,158.7895081,179.5854959,155.01,49000,1,68.55,9.393650293
42755626,42755633,42755869,42755660,42755715,42755911,42755758,42755825,42755686,42755647,,90.16,77.33200073,97.40699768,116.757,130.0619972,150.3869888,170.6820068,114.49,49800,1,86.65,-24.45756793
42755626,42755633,42755869,42755660,42755715,42755911,42755758,42755865,42755686,42755647,,88.48,77.1875,96.32500076,116.6124992,128.2650009,147.7074974,170.2660001,111.66,49500,1,79.65,-19.32849437
42755633,42755645,42755869,42755660,42755715,42755911,42755758,42755652,42755686,42755647,,82.99,70.2030468,89.14055252,107.1905499,120.2230461,140.3830399,159.7180457,75.57,49200,1,69.25,-35.26226878
42755626,42755633,42755908,42755660,42755715,42755911,42755733,42755865,42755686,42755647,,92.51,74.53749847,95.25,113.6375027,125.5650028,145.5525032,172.618506,112.35,49500,1,77.65,-29.34572399
42755626,42755627,42755902,42755660,42755829,42755911,42755799,42755727,42755647,42755695,,97.38,78.15500641,97.55500031,119.1300049,131.9325035,149.4299927,182.1350018,118.7,49500,1,75.6,-14.07027543
42755626,42756281,42755672,42755660,42755903,42755911,42755799,42755727,42755647,42755695,,100.78,81.53750229,101.5750008,126.0625019,135.2074974,157.4174942,184.668994,142.21,49600,1,95.8,1.433205698
42755630,42755629,42755876,42755675,42755715,42755911,42755799,42755652,42755647,42755900,,91.47,71.96174812,89.16175079,107.9992485,120.4317497,140.7942436,158.5962462,76.37,49000,1,72.5,-37.74935007
42755629,42755641,42755876,42755675,42755715,42755911,42755789,42755686,42755647,42755665,,90.11,71.01279831,89.76279831,110.325304,120.6202999,136.797802,159.3822931,77,49200,1,68,-43.98861527
42755630,42755641,42755876,42755675,42755715,42755911,42755789,42755686,42755647,42755665,,88.54,69.68035126,88.98035049,107.7303505,116.8853474,137.4303497,156.6093466,69.83,49100,1,52.5,-40.27088583
42755626,42756140,42755726,42755798,42755744,42755812,42755655,42755822,42755825,42755694,,104.26,85.68019867,104.4552002,123.9802017,135.4677063,153.3402008,177.3807004,104.17,49500,1,74.15,33.75682533
42755626,42756140,42755726,42755666,42755807,42755663,42755936,42755822,42755825,42755713,,106.53,88.38570023,105.8231964,127.2856998,136.6357056,153.7082108,177.0687025,136.3,49400,1,93.15,31.74738288
42755626,42756140,42755726,42755666,42755884,42755663,42755936,42755822,42755713,42755790,,107,88.45370102,107.3661957,127.4787006,139.588694,157.9261986,178.5836926,137.51,49100,1,89.15,32.64243305
42755626,42756140,42755726,42755666,42755884,42755663,42755936,42755822,42755713,42755783,,106.6,88.90370178,106.6661987,126.8411999,137.9161987,156.1236961,180.7347017,137.69,49100,1,104.15,34.26892161
42755628,42755639,42755669,42755670,42755715,42755911,42755799,42755847,42755686,42755647,,99.51,80.42995071,99.60494995,119.0174503,129.4324448,149.6974472,177.4594469,127.42,49500,1,62.1,-7.831007242
42755628,42756140,42755876,42755889,42755715,42755743,42755799,42755724,42755686,42755647,,106.2,84.9856987,105.4732018,126.9981995,136.5056999,160.0106995,179.3057025,150.79,49900,1,72.5,16.11055732
42755626,42755632,42755805,42755666,42755807,42755682,42755668,42755783,42755698,42755790,,106.23,87.83555222,106.2730484,123.598053,134.8705521,152.5880501,176.8045499,98.94,49700,1,120.4,36.75599992
42756140,42755635,42755714,42755837,42755673,42755753,42755682,42755706,42755900,42755665,,95.92,75.42519951,96.12520218,114.325201,124.1876999,142.8052017,163.1507074,84.72,49900,1,99.1,-19.11334693
42755633,42755635,42755714,42755660,42755673,42755753,42755682,42755727,42755900,42755665,,85.3,66.78950119,84.60199738,103.376997,114.9170002,132.4070076,157.795999,55.63,50000,1,61.6,-59.21671987
42755642,42755645,42755714,42755660,42755673,42755753,42755789,42755727,42755647,42755665,,89.31,70.14040184,89.37789917,107.8654041,119.5604015,141.4153931,159.4533961,63.36,49700,1,61.3,-47.10825086
42755626,42756140,42755876,42755798,42755715,42755911,42755799,42755721,42755651,42755727,,108.02,92.27320099,107.2982025,127.5107002,139.8007004,159.6407059,179.4731964,134.59,49000,1,106.15,33.34810138
42755626,42756140,42755876,42755798,42755715,42755911,42755799,42755719,42755651,42755727,,108.41,89.42319679,108.0482025,128.135704,140.1057037,160.1481934,179.7071965,136.87,49000,1,115.15,25.79217851
42755626,42755633,42755876,42755752,42755715,42755911,42755799,42755719,42755654,42755651,,97.59,78.12500191,95.75,116.5874996,128.2374969,146.8550056,164.706497,96.85,49100,1,122.65,-13.84224296
42755626,42756140,42755876,42755772,42755715,42755812,42755799,42755694,42755780,42755651,,108.12,87.78570175,108.2481995,127.1231976,136.7632004,157.3532021,180.0657025,117.05,49700,1,98.15,63.97631764
42755633,42755637,42755714,42755675,42755673,42755812,42755655,42755780,42755665,42755900,,88.22,69.36159897,85.76160049,105.3115978,115.9365997,133.8366089,157.3371088,30.87,49100,1,74.3,-38.96711767
42755633,42755637,42755714,42755798,42755673,42755812,42755655,42755694,42755780,42755665,,88.92,69.6991024,88.23659897,107.9866028,117.9515995,133.9115944,162.6950996,32.87,49300,1,76.3,-28.73474061
42755633,42755637,42755714,42755772,42755673,42755812,42755655,42755694,42755651,42755900,,90.88,71.33660126,88.28659821,109.5115967,117.6015995,138.8965973,158.4425996,37.35,49300,1,74.3,-20.8216399
42755626,42755637,42755714,42755798,42755673,42755812,42755655,42755780,42755651,42755900,,98.73,80.33659744,98.43659973,119.0991001,129.3441071,143.8015915,164.4430998,67.63,49700,1,99.85,11.53643802
42755626,42755627,42755954,42755837,42755722,42755663,42755649,42755706,42755909,42755719,,97.32,75.03949738,95.80200195,116.977005,128.2495041,148.7120018,172.814008,101.88,49600,1,136.6,2.474484034
42755626,42755643,42755699,42755837,42755722,42755663,42755649,42755706,42755909,42755719,,98.79,79.07745171,98.58995056,119.1024513,131.8249527,151.2474503,178.1759476,100.76,49500,1,131.6,5.426314846
42755628,42755626,42755954,42755675,42755884,42755663,42755936,42755667,42755713,42755981,,99.81,83.24499512,100.5449982,120.1700039,130.6449913,147.8450012,171.0644981,116.52,49300,1,76.55,3.980514035
42755628,42755630,42755954,42755676,42755715,42755663,42755936,42755667,42755713,42755981,,95.19,76.30964661,95.83464813,113.6721535,124.8246475,141.9821556,168.2721436,102.79,49700,1,75.95,-21.3250488
42755628,42755630,42755954,42755716,42755715,42755663,42755936,42755822,42755667,42755647,,96.72,77.35414886,96.11664581,116.5666485,127.8216496,145.1416473,167.5051534,117.93,49700,1,60.95,-17.51262844
42755628,42755626,42755664,42755676,42755884,42755663,42755936,42755808,42755822,42755667,,101.69,84.08749962,101.3499985,122.1124992,132.0150009,153.927494,177.804503,123.85,49600,1,77.55,15.93406796
42755628,42755630,42755664,42755676,42755884,42755663,42755936,42755808,42755667,42755713,,94.13,74.75765228,95.00764847,113.3326492,123.7551498,143.1601448,167.6826477,96.22,49600,1,64.95,-10.66237763
42755628,42755626,42755664,42755716,42755884,42755663,42755936,42755808,42755667,42755713,,101.7,85.20550156,102.4680023,123.1179962,134.6179962,154.3679962,174.3234932,123.64,50000,1,84.55,21.63546979
