P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42565969,42565970,42565979,42565980,42566039,42565996,42566074,42566013,42565990,42565992,,89.8,70.59999847,88.54999924,107.7250004,118.9649979,136.1724945,166.913994,153.45,49100,1,76.4,14.44092393
42565970,42565967,42566009,42565980,42566039,42565996,42566074,42565990,42565992,42566005,,95.13,76.9075985,94.5951004,113.7076035,125.5350967,144.3325989,167.8701019,197.71,48700,1,67.3,43.63202453
42565970,42565967,42566071,42565980,42566039,42565981,42565996,42565990,42566094,42565992,,92.47,73.05360031,90.36610031,109.1161041,120.0235985,137.6211037,164.411604,188.27,48100,1,45.3,-8.080612868
42565970,42565967,42566071,42565980,42566039,42565996,42566074,42565984,42565990,42565992,,90.95,72.50359917,89.19110107,106.878603,117.2235954,136.228595,165.4386072,180.98,48300,1,62.3,-1.613312028
42565970,42565967,42565979,42565980,42566039,42565996,42566074,42565990,42566094,42565992,,93.87,74.57009888,93.17010117,111.6951027,123.2926037,140.572599,167.375602,179.25,48400,1,59.3,35.71892381
42565974,42565971,42565979,42565983,42565999,42566079,42566036,42565984,42565990,42565975,,85.31,65.88325119,83.5957489,103.9832535,113.9607536,135.3982521,157.399252,162.67,49600,1,45.25,-25.35261512
42565971,42565972,42566033,42565983,42565999,42566079,42566036,42565984,42565990,42565975,,87.93,68.07499886,86.95000076,106.7249985,118.7875,138.4674973,159.0505031,176.72,48400,1,46.15333333,-20.72695196
42565971,42565967,42566033,42565983,42565999,42566079,42566036,42566008,42565990,42565975,,95.2,75.94509888,93.8451004,113.8575993,127.1576019,147.1451019,173.2920958,234.04,49300,1,24.45,-1.686428115
42565971,42565967,42566033,42565980,42565993,42566079,42566036,42566013,42565990,42565975,,91.9,75.33260155,91.69510269,108.5825996,119.5200958,141.695105,165.5705989,184.5,49700,1,52.45,-8.295760304
42565970,42565967,42566009,42566014,42566021,42565978,42566074,42566025,42565994,42565984,,94.23,76.48259735,93.29510117,113.8200989,124.4775997,142.5650963,164.175105,178.81,48500,1,77.3,38.77832592
42565970,42565967,42566009,42566048,42565991,42565978,42566074,42566025,42565994,42565984,,93.92,74.99509621,92.92010117,110.9825993,122.6276012,142.3926018,177.640602,166.64,48800,1,80.3,27.45732665
42565970,42565967,42566091,42565986,42565993,42566011,42566006,42565984,42566013,42565990,,90.74,72.5156002,89.50310135,107.1156025,118.853096,138.6281036,158.0541006,172.42,48700,1,60.3,5.929724872
42565970,42565967,42566091,42565983,42565993,42566011,42566006,42565984,42566013,42565990,,91.95,75.12009811,90.57009888,107.8450966,118.5350967,134.7750961,156.7350928,180.39,49000,1,60.3,0.705964025
42565970,42565967,42566045,42565986,42565993,42566072,42566074,42565977,42565975,42566003,,97.69,79.20610237,96.68110275,115.981102,128.4460922,148.9335922,175.0470975,239.8,49900,1,61.3,23.65359366
42565970,42565967,42566045,42565986,42565993,42566072,42566077,42565977,42565975,42566003,,97.7,78.68110466,97.85610199,115.8561001,127.0886009,149.0811005,171.9086035,239.62,49800,1,51.3,25.92552602
42565970,42565967,42566045,42565986,42565993,42566072,42566036,42565988,42565975,42566003,,98.06,79.10610199,97.20610428,116.6436024,128.3686005,149.2860977,172.2890974,251.94,49500,1,60.3,24.57441241
42565970,42565967,42566045,42565986,42565993,42566072,42566036,42566008,42565975,42566003,,98.64,79.10610199,98.55609894,117.4685993,128.9385941,152.0836006,171.6411035,251.31,48800,1,64.3,22.19490856
42565971,42565967,42566045,42565983,42566079,42565987,42566074,42566008,42565988,42565975,,92.56,75.05759811,92.49509811,112.7826023,124.8275993,144.1226021,168.870602,222.06,48600,1,38.45,10.9856829
42565971,42565967,42566045,42565983,42566079,42565987,42566036,42566008,42565988,42565975,,93.7,75.75759697,93.07009888,113.6326027,126.2850967,143.8826019,167.1271019,230.79,49400,1,32.45,5.749035627
42565970,42565967,42566033,42566014,42565993,42565998,42566006,42565977,42566020,42565994,,94.33,77.45760155,95.77009583,114.8200989,125.2850967,140.1976044,162.783111,200.19,49900,1,90.3,19.36353594
42565970,42565967,42566033,42566014,42565993,42565998,42566006,42565977,42566020,42566013,,92.92,76.62010193,94.09509659,113.8951015,122.920105,137.9725937,159.6781049,192.63,49200,1,85.3,29.72926199
42565970,42565967,42566033,42565980,42565993,42565998,42566006,42565977,42566067,42566013,,95.06,77.32009888,97.07009888,114.0825996,122.5700989,144.8625992,165.5251111,194.02,49800,1,67.3,48.90312552
42565970,42565967,42566033,42565983,42565993,42565998,42566006,42565977,42566067,42566013,,95.74,77.99509811,97.7201004,115.3325996,123.9276043,144.0426102,159.8215988,213.4,49500,1,59.3,32.4057132
42565974,42565967,42565979,42565986,42566039,42566079,42566006,42566025,42565990,42565975,,84.19,66.28635025,83.84884644,101.6113472,113.1563499,130.7613403,152.7603404,153.71,49000,1,35.7,-25.41284561
42565974,42565967,42565979,42565986,42566039,42566079,42566006,42566008,42565990,42565975,,86.69,67.64884949,86.69884872,105.8113499,116.2638477,135.428849,157.3513464,174.59,49400,1,42.7,-24.45756793
42565974,42565967,42565979,42565986,42566039,42566079,42566006,42565990,42565975,42566034,,83.5,65.63735008,82.54985046,101.9998474,113.6373459,128.3598534,149.1313383,162.89,48800,1,33.7,-35.43007374
42565970,42565968,42566017,42565983,42565993,42566012,42566074,42565994,42565988,42566003,,94.48,77.98064804,96.58065033,114.9306526,124.2631462,141.4406403,161.5656488,236.58,48000,1,102.55,5.809265003
42565970,42565968,42566017,42566053,42565999,42566012,42566074,42566003,42565975,42565985,,92.67,77.11314964,94.0006485,113.3381519,124.0556507,145.8856415,163.4341591,222.55,48000,1,96.55,7.805819809
42565970,42565968,42566017,42565983,42565999,42566012,42566074,42565988,42566003,42565975,,97.31,80.81815147,98.83065033,118.4056473,128.6706406,150.205658,174.7561458,270.13,49900,1,75.55,22.25513756
42565970,42565968,42566091,42565989,42565993,42566019,42566036,42565977,42565975,42566037,,93.55,74.45714951,92.46965027,110.2696476,120.2271496,138.5821411,165.7741533,218.64,49000,1,106.55,-16.22174829
42565970,42565972,42566033,42565989,42565993,42565981,42566036,42566073,42565977,42565975,,94.12,74.15350151,91.06600189,112.4660034,124.3235023,144.4310005,169.3169943,203.82,49900,1,101.0033333,25.03047884
42565970,42565972,42566033,42565989,42565993,42566019,42566036,42566073,42565977,42565975,,90.97,70.48000336,88.20499802,109.6050014,120.9675003,137.9100052,167.1899927,186.84,48300,1,116.0033333,7.75847584
42565970,42565968,42566053,42565989,42565993,42566019,42566036,42565977,42566037,42565985,,89.85,71.28964996,88.38964844,106.53965,116.0046543,134.8046432,158.8531604,170.34,48100,1,121.55,-2.90419478
42565969,42565967,42566091,42565983,42566018,42566072,42565976,42566002,42566046,42565975,,92.97,77.07909966,92.02909851,109.7166004,119.2191013,140.8240929,170.7045985,220.41,49300,1,34,-5.821566656
42565969,42565967,42566091,42565983,42566079,42566072,42565976,42566002,42566046,42565975,,90.96,74.12909889,91.55410004,108.6416016,119.8765957,141.494101,170.1175804,226.05,48000,1,33,-22.09094912
42565969,42565967,42566091,42565995,42566018,42566072,42565976,42566002,42565984,42565988,,90.82,72.79860497,90.83610153,107.2110977,117.3685997,134.2611084,155.6125992,181.13,48500,1,62,-16.86718762
42565969,42565967,42566071,42565995,42566018,42566072,42565976,42566002,42566046,42565975,,89.89,72.0250988,88.05009842,104.9125977,116.7575985,138.3575974,162.4601038,188.66,49100,1,60,-23.38183224
42565969,42565967,42566091,42565995,42566018,42566079,42565976,42565975,42566003,42565988,,94.74,77.73259735,95.27009583,114.2825966,126.1925976,144.072599,168.9770929,222.83,50000,1,53,21.19228691
42565969,42565967,42566017,42565995,42566064,42565981,42565976,42566002,42566046,42565992,,89.72,71.70510101,87.75509644,107.2551003,118.3601006,138.4425995,161.7320874,198.23,49800,1,69,-14.97820914
42565969,42565967,42566017,42565995,42566018,42565987,42565976,42566002,42565992,42566094,,91.33,72.68309402,90.13310242,109.7580948,121.6330959,141.8405991,156.4901083,171.14,49300,1,74,-7.18556717
42565969,42565967,42566071,42565995,42566018,42565978,42565976,42566038,42566002,42566046,,87.69,67.27210236,85.27210236,104.6845989,117.8370975,136.2245918,161.3726007,161.94,49000,1,61,-15.99371284
42565971,42565967,42566017,42565980,42565999,42566072,42566074,42565984,42566003,42565975,,92.22,76.31060028,92.27310181,111.448101,124.2856003,144.8255959,167.5595956,203.7,49800,1,40.45,4.471037909
42565973,42565967,42565979,42565980,42566064,42565981,42566077,42566038,42566013,42565984,,83.39,63.47409821,80.57409668,100.0865974,111.2741013,130.5316086,153.4785907,124.07,48100,1,51.3,-15.9205988
42565969,42565967,42566071,42565980,42565999,42565981,42566077,42566002,42566038,42565984,,86.78,67.50409889,85.52909851,105.0290985,115.6940933,134.4065895,155.1046016,168.44,48500,1,36,-28.10218632
42565971,42565967,42566017,42565980,42565999,42565981,42566077,42566002,42566038,42565984,,88.74,69.35810089,88.23309326,108.1955967,119.3405987,136.450605,157.8800993,171.86,49100,1,41.45,-31.94037378
42565971,42565967,42566017,42565989,42565999,42565981,42566077,42566002,42566038,42565984,,88.49,69.10809517,88.60809708,107.8830967,118.0480961,136.5655968,161.4546054,177.71,48300,1,43.45,-26.54881179
42565971,42565967,42566017,42565980,42566021,42565981,42566077,42566002,42566038,42565984,,87.35,67.83309937,86.33309937,106.1581001,116.9405972,136.9855934,158.0330963,162.11,48400,1,53.45,-23.73901159
42565971,42565967,42566071,42565980,42565999,42565981,42566077,42566002,42566038,42565984,,85.97,65.72909546,84.87909698,104.4915962,115.6766006,133.3391014,159.2365955,161.71,48000,1,30.45,-31.22181892
42565971,42565969,42566026,42565989,42566018,42565987,42565976,42566016,42566013,42566003,,86.09,68.53749847,86.45000076,105.7625008,115.8950054,134.110006,158.923494,129.44,48700,1,51.55,3.550220281
42565970,42565971,42566045,42565981,42565993,42565978,42566077,42566002,42566038,42565975,,91.13,70.88799858,89.21299744,108.5629959,120.5354996,137.7704979,162.3055005,185.08,49400,1,73.85,-11.04533002
42565971,42565968,42566045,42565981,42565993,42565978,42566077,42566002,42566038,42565975,,88.65,68.75614738,87.46865082,106.7311497,116.8061462,138.3861519,163.7581433,189.43,49800,1,67.7,-27.94726789
42565971,42565967,42566091,42565983,42565999,42566079,42566006,42565990,42565984,42565975,,91.34,72.37010002,91.12010193,111.2825966,123.3575989,143.1401016,159.6401019,208.28,49800,1,14.45,-10.87752506
42565969,42565967,42566091,42565983,42565999,42566079,42566006,42565990,42565988,42565984,,89.95,72.05759811,90.82009888,109.6326027,120.1651024,139.920105,161.0401109,204.69,48300,1,18,-16.26909226
42565969,42565967,42566091,42565980,42565999,42566079,42566006,42566008,42565984,42565975,,93.07,75.67010498,94.39509964,114.2325993,124.7351002,143.5275963,168.9820929,216.09,49900,1,37,8.821325749
42565970,42565971,42566017,42565983,42566021,42566072,42565996,42565988,42565975,42565985,,94.96,77.52799988,95.32800293,113.9405022,125.1780014,142.5880028,167.2879999,228.57,49900,1,80.85,-2.392099425
42565970,42565968,42566017,42565983,42566021,42566072,42565996,42565988,42566003,42565975,,97.49,79.20865059,97.7086525,117.3836517,129.2011513,149.2461426,174.9376547,275.05,49800,1,77.55,14.61741179
42565970,42565968,42566017,42565983,42566021,42566072,42565996,42565988,42566008,42565975,,98.88,80.32114983,99.05865097,118.4461536,130.6486504,150.9361542,176.9346548,278.41,49600,1,86.55,19.84117478
42565970,42565968,42566017,42565983,42566021,42565996,42566074,42565988,42565975,42566005,,97.55,79.7431469,97.75564957,117.7681465,128.7781448,147.320649,176.0706488,270.05,49800,1,92.55,18.59763563
42565967,42565972,42566033,42565980,42565993,42566011,42566006,42566073,42565990,42565984,,85.41,67.71109962,84.61110306,102.6986027,111.8011021,130.2085968,156.2606143,130.3,48500,1,73.60333333,-13.55397999
42565970,42565967,42566033,42565980,42565993,42566011,42566036,42565990,42566013,42565984,,93.39,74.62010193,91.17010117,109.2451,119.8350998,140.822599,163.024111,166.12,49900,1,78.3,35.02613604
42565970,42565967,42566033,42565980,42565993,42565998,42566006,42566067,42565990,42565984,,93.65,75.13259697,93.44510269,111.3700981,122.0000999,141.285096,171.2320929,178.02,49800,1,69.3,22.07864821
42565970,42565967,42566033,42565980,42565993,42566011,42566036,42566073,42565990,42565984,,92.07,72.5610981,90.36109924,108.1736012,118.8585991,138.6511078,163.6400932,168.67,48600,1,82.3,27.00546086
42565970,42565967,42566033,42565980,42565993,42566011,42566006,42566073,42565990,42565984,,90.77,72.08609772,89.68610382,107.9361038,118.5935982,136.6885963,162.8365903,159.01,49300,1,78.3,19.56999898
42565970,42565972,42566033,42565980,42565993,42566011,42566006,42565994,42565990,42565984,,87.97,69.08749962,86.20000076,103.8999996,115.4574974,134.4299942,158.566003,127.35,49300,1,101.0033333,15.0519073
42565970,42565967,42566091,42565980,42565999,42566011,42566006,42565994,42565990,42565984,,93.18,74.19510078,92.39510345,111.4326038,120.7201004,138.6851044,162.8230959,176.4,49800,1,51.3,19.66468692
42565970,42565969,42565979,42565980,42566021,42565981,42565996,42565992,42566094,42566005,,93.88,74.59999847,93.35000229,113.3125019,124.7649998,144.4049942,166.960497,189,49900,1,74.4,21.52789533
42565970,42565969,42565979,42565981,42566021,42566012,42565996,42566038,42565992,42566005,,92.16,74.58749962,92.59999847,112.5750027,122.8000031,143.4549973,167.5164999,197.02,49500,1,83.4,5.305854604
42565971,42565967,42565979,42565995,42566018,42565987,42566074,42565977,42566041,42566034,,87.12,68.34109688,85.06610107,105.2785969,116.1385967,136.9185921,156.847601,146.74,48900,1,47.45,-12.43089959
42565973,42565967,42566045,42565995,42566018,42565987,42565976,42566067,42565977,42566041,,86.57,67.1900959,85.69010162,105.1651001,115.5525986,134.565094,156.4826031,136.67,48100,1,70.3,9.815260768
42565974,42565967,42565979,42565995,42566018,42565987,42565976,42565977,42566041,42566073,,86.4,66.81435013,83.97685242,102.8768539,113.9218533,137.9268494,156.8268433,135.07,50000,1,75.7,3.838483617
42565973,42565967,42565979,42565995,42566018,42565987,42565976,42566067,42565977,42566073,,88.22,70.03610229,85.26110458,106.0611019,116.3461025,134.3910934,156.5391022,138.35,49900,1,82.3,7.328181714
42565971,42565972,42566026,42565983,42566001,42566090,42565976,42566016,42565975,42566037,,85.94,69.38750076,85,105.7999992,116.0299995,132.4249939,155.9079939,134.64,48100,1,60.15333333,-6.118516251
42565971,42565972,42566026,42565983,42566001,42566019,42565976,42566016,42565984,42566037,,81.98,64.16400146,81.61399841,101.0139999,110.7139969,126.9165012,150.0679953,102.39,48000,1,79.15333333,-18.77774149
42565971,42565972,42566026,42565983,42565993,42565987,42565976,42566052,42566016,42565984,,84.87,65.85050201,82.78799438,103.3254986,114.2029957,132.2929947,158.8975005,124.88,49000,1,80.15333333,4.866875336
42565969,42565967,42566026,42565980,42566021,42566079,42565976,42566025,42566013,42566005,,89.8,72.67010498,91.09509659,108.2451,117.7201004,136.1751045,158.6426019,160.71,48400,1,50,2.427140065
42565969,42565967,42566026,42566048,42566021,42566079,42565976,42566025,42565975,42566005,,91.87,75.15760422,92.0951004,111.4701004,120.392601,139.5700989,162.9760928,189.72,48900,1,59,0.202553021
42565971,42565969,42566026,42565995,42566021,42566079,42565976,42566003,42565975,42566005,,89.04,72.55000305,89.67499924,108.6249981,118.5500031,137.3075027,162.265,177.76,49300,1,72.55,2.797205374
42565969,42565967,42566026,42565995,42566021,42566079,42565976,42566025,42565994,42566005,,90.83,73.50759697,90.14509964,109.9701004,119.9851002,141.0400963,158.3726019,166.85,48100,1,75,5.761921033
42565971,42565969,42566026,42565995,42566021,42566079,42565976,42566041,42565975,42566005,,86.71,68.64499664,85.64500046,106.6699963,116.3525005,135.2699951,156.9470073,158.98,48400,1,72.55,1.41163459
42565969,42565967,42566026,42565995,42566021,42566079,42565976,42566041,42565975,42566005,,91.94,73.71510124,91.59009552,111.1275978,122.1651001,140.6776001,164.9306,191.31,49900,1,68,24.50549603
42565969,42565970,42566040,42565980,42566001,42566084,42566006,42565975,42565985,42566029,,87.92,71.06200409,88.08700562,108.4120026,118.6920021,137.2295052,159.7724934,138.84,49100,1,81.4,9.324734658
42565969,42565970,42566040,42565980,42566001,42566019,42565996,42565994,42565985,42566029,,87.77,69.91350174,87.77600479,106.7509995,117.4835049,136.7009949,156.1584918,132.03,48700,1,108.4,50.99856853
42565969,42565970,42566040,42565980,42566001,42566019,42566006,42565984,42565985,42566029,,84.17,65.63850212,84.6760025,102.9759979,113.721003,133.7409981,160.0864888,105.54,48800,1,100.4,1.902158745
42565974,42565967,42566009,42566014,42565991,42565987,42565976,42565994,42566025,42565992,,88.07,70.25335312,89.09085083,108.2658539,120.4308487,136.4183479,157.0298538,156.28,49600,1,78.7,9.217163175
42565974,42565967,42566009,42566048,42565991,42565987,42565976,42565994,42566025,42565992,,87.72,69.27834892,87.61584473,107.2408504,117.63335,135.7208511,158.6723479,147.01,48900,1,85.7,14.93144929
