P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $200K Knuckleball [$50K to 1st] ROI,MLB $200K Knuckleball [$50K to 1st] Sim Dupes,MLB $200K Knuckleball [$50K to 1st] Win Rate,MLB $200K Knuckleball [$50K to 1st] Cash Rate,MLB $200K Knuckleball [$50K to 1st] ROI StDev,MLB $5K Hot Corner [5 Entry Max] ROI,MLB $5K Hot Corner [5 Entry Max] Sim Dupes,MLB $5K Hot Corner [5 Entry Max] Win Rate,MLB $5K Hot Corner [5 Entry Max] Cash Rate,MLB $5K Hot Corner [5 Entry Max] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $20K Moonshot ROI,MLB $20K Moonshot Sim Dupes,MLB $20K Moonshot Win Rate,MLB $20K Moonshot Cash Rate,MLB $20K Moonshot ROI StDev
42538345,42538343,42538439,42538373,42538437,42538426,42538370,42538469,42538499,42538449,,99.4,83.68314362,100.5331497,120.7456474,131.4056473,149.2431534,168.5896452,120.29,49000,1,114.65,81.85251817,79.39295387,80.63375103,78.17418674,166.865227,79.34889382,76.88932953,78.13012669,75.6705624,7.301504351,84.81532931,1.075285733,0,0.001,0.307142857,25.05397018,3.540300012,0,0.000857143,0.285428571,124.5205395,0.592190474,0,0.002285714,0.301,9.033191302,1.114285707,0,0.021142857,0.021142857,14.38604766,0.942857146,0,0.019428571,0.019428571,13.80257296,0.835238099,0,0.000857143,0.302571429,20.9393074
42538348,42538345,42538479,42538371,42538545,42538415,42538385,42538358,42538480,42538400,,101.47,84.61520195,101.8527031,120.3277035,131.5677048,154.1577095,176.2662009,144.14,49700,1,112.7,84.74899121,82.40469418,83.69545251,81.35115549,168.2094487,81.93025492,79.5859579,80.87671622,78.5324192,6.161522262,37.42721081,0.787857145,0,0.000571429,0.305714286,20.55056028,4.3304286,0,0.001,0.291571429,131.3936623,0.450380966,0,0.002,0.297,8.398821546,0.914285719,0,0.019142857,0.019142857,13.70270344,0.685714304,0,0.016857143,0.016857143,12.8736085,0.92761907,0,0.001,0.300571429,22.62773736
42538345,42538351,42538551,42538378,42538437,42538397,42538381,42538507,42538383,42538357,,99.21,78.74399948,98.65650177,118.8190002,129.0715019,147.8965057,166.3325032,117.69,49400,1,103.25,81.01866816,78.424587,79.68275217,77.08867101,166.6979367,78.58008865,75.98600748,77.24417265,74.65009149,6.016260201,66.33424759,1.067000002,0,0.000714286,0.292142857,21.92519125,2.39815712,0,0.000571429,0.274285714,101.8308626,0.689666659,0,0.002857143,0.288714286,9.90681055,1.200000048,0,0.022,0.022,14.66833324,1.45714283,0,0.024571429,0.024571429,15.48149653,1.252333343,0,0.000857143,0.288857143,23.82940098
42538345,42538351,42538551,42538386,42538607,42538420,42538385,42538358,42538363,42538383,,101.34,83.14100266,100.4534988,120.3909988,131.483506,151.8234978,181.6735034,143.46,49900,1,158.25,86.44921156,84.43156899,85.70403513,83.68639255,168.1553381,83.3769896,81.35934703,82.63181316,80.61417059,7.597756612,75.92118382,0.965785742,0,0.000714286,0.323285714,22.14301227,3.728200078,0,0.000857143,0.307428571,116.414338,0.576000005,0,0.002,0.315285714,8.717125446,0.857142866,0,0.018571429,0.018571429,13.50056688,1.08571434,0,0.020857143,0.020857143,14.29059916,0.850095242,0,0.000571429,0.316571429,19.1230158
42538348,42538343,42538389,42538500,42538461,42538453,42538372,42538466,42538444,42538357,,114.67,96.29154968,114.5040512,133.4040527,143.1690536,163.3040588,193.0140588,202.65,49900,1,86.25,91.18847732,86.88391337,89.010896,84.70633205,175.7460348,86.98511077,82.68054682,84.80752945,80.5029655,15.19808938,109.3250155,1.074642867,0,0.000428571,0.491857143,17.10439689,1.487899911,0,0.000285714,0.463,52.4673438,1.046380967,0,0.001857143,0.482571429,8.357923535,1.428571463,0,0.024285714,0.024285714,15.39347861,1.742857099,0,0.027428571,0.027428571,16.33286408,1.251476198,0,0.000857143,0.487857143,19.85694494
42538345,42538343,42538411,42538500,42538461,42538505,42538381,42538357,42538466,42538422,,112.93,92.0366497,111.9241486,133.2741547,143.6891495,164.4741516,189.0256395,207.65,49600,1,90.65,89.4915782,85.20497049,87.29604827,83.00944056,174.6039262,85.4138748,81.12726709,83.21834487,78.93173716,15.23658945,87.04440594,1.482214332,0,0.000857143,0.455285714,23.50434292,1.401685715,0,0.000285714,0.418428571,72.17269084,1.020047635,0,0.002428571,0.433,9.376066999,1.08571434,0,0.020857143,0.020857143,14.29059916,1.371428609,0,0.023714286,0.023714286,15.21575446,1.612952352,0,0.001428571,0.442285714,26.41796464
42538345,42538343,42538384,42538376,42538461,42538415,42538390,42538474,42538466,42538425,,104.35,84.03215027,103.182148,125.1571503,137.3646477,155.4321472,182.6706503,155.83,49700,1,86.65,86.30517477,83.32523574,84.97330416,81.99336513,169.5040725,82.69284013,79.7129011,81.36096952,78.38103049,11.83661152,61.94530725,1.240357161,0,0.001142857,0.335714286,26.78098609,3.029057026,0,0.000714286,0.311428571,113.2361227,0.646095246,0,0.002714286,0.323142857,9.500272279,0.971428573,0,0.019714286,0.019714286,13.90166632,0.828571439,0,0.018285714,0.018285714,13.39826367,1.206476212,0,0.001,0.327571429,24.03516256
42538348,42538343,42538516,42538462,42538402,42538436,42538390,42538358,42538475,42538392,,100.28,83.30404663,101.204052,120.2040501,130.9840553,149.7340408,170.2835588,142.73,49800,1,120.25,82.53388966,80.01015107,81.28832295,78.76458436,167.4044132,79.94494075,77.42120216,78.69937403,76.17563545,6.255854275,32.10876584,0.941071421,0,0.001142857,0.300285714,25.920354,4.613099933,0,0.001142857,0.282714286,142.5010658,0.3652381,0,0.002142857,0.299714286,8.318352674,0.600000024,0,0.016,0.016,12.54750971,0.571428597,0,0.015714286,0.015714286,12.4367789,0.827523798,0,0.001142857,0.299,23.51283836
42538348,42538345,42538414,42538371,42538545,42538511,42538385,42538358,42538480,42538400,,101.32,84.06669998,101.1666985,121.6541977,133.7741936,154.2042023,177.2721933,148.59,49300,1,110.7,84.98157217,82.68909579,83.98641253,81.69393615,168.0916838,82.08478161,79.79230524,81.08962197,78.79714559,6.078411044,56.78177476,0.941357136,0,0.000714286,0.304285714,22.22931685,3.77282846,0,0.000857143,0.289,124.7163093,0.50195238,0,0.001857143,0.298571429,8.413445426,0.885714293,0,0.018857143,0.018857143,13.60204066,0.742857158,0,0.017428571,0.017428571,13.08618215,1.026666671,0,0.001,0.299571429,23.09798398
42538344,42538343,42538551,42538421,42538437,42538426,42538397,42538507,42538357,42538440,,100.76,84.48554802,102.2230492,120.3355503,129.6305473,148.473053,172.68455,123.66,49400,1,60.5,83.24186223,80.69900176,82.02768755,79.48482709,167.6382594,80.46997952,77.92711905,79.25580485,76.71294438,5.94335362,41.58812463,0.953500032,0,0.000857143,0.303,24.0226307,3.410271406,0,0.000857143,0.271714286,122.6660805,0.380761892,0,0.001285714,0.294428571,7.371723694,0.857142866,0,0.018571429,0.018571429,13.50056688,1.057142854,0,0.020571429,0.020571429,14.19445134,1.1993334,0,0.001285714,0.292857143,25.85597534
42538344,42538343,42538551,42538421,42538437,42538426,42538397,42538357,42538440,42538466,,104.4,88.97305298,105.7730522,123.5355492,134.0805573,150.7255524,172.7265529,142.92,49800,1,63.5,83.66869846,80.38262792,81.925285,78.63921446,169.7497778,80.78414065,77.49807011,79.0407272,75.75465666,8.042157019,65.5425787,1.290714264,0,0.001,0.351714286,26.04596954,2.448085725,0,0.000571429,0.322285714,98.38860173,0.598714262,0,0.001571429,0.344285714,7.957937377,1.028571486,0,0.020285714,0.020285714,14.09758989,1.114285707,0,0.021142857,0.021142857,14.38604766,1.321619093,0,0.001285714,0.345571429,25.60923829
42538348,42538351,42538366,42538442,42538461,42538404,42538385,42538380,42538451,42538375,,91.49,72.02090263,89.10840225,109.1709042,120.4909054,139.0308983,158.2463985,75.77,49100,1,127.85,78.09489861,76.89227913,77.58292215,76.38030267,162.447091,76.53494602,75.33232654,76.02296956,74.82035008,3.734107489,22.06996232,1.052928597,0,0.001142857,0.215714286,27.26029827,5.087885618,0,0.001285714,0.202428571,152.0987103,0.232666671,0,0.002428571,0.210285714,8.980287205,0.257142872,0,0.012571429,0.012571429,11.14153838,0.342857152,0,0.013428571,0.013428571,11.51010204,0.749999985,0,0.001285714,0.210428571,24.34554741
42538345,42538351,42538411,42538546,42538365,42538511,42538372,42538357,42538466,42538419,,107.06,86.23800278,105.9504967,127.100502,140.5005035,163.6579979,184.4249974,161.19,49400,1,136.25,87.22106143,83.80921013,85.60028566,82.18843436,171.108701,83.46861063,80.05675933,81.84783486,78.43598356,11.36423817,86.59254313,0.984357178,0,0.000571429,0.390571429,19.5833694,2.997642994,0,0.000714286,0.363428571,112.9929621,0.664142847,0,0.001285714,0.381142857,7.3830918,0.971428573,0,0.019714286,0.019714286,13.90166632,1,0,0.02,0.02,14,1.090238065,0,0.000714286,0.384428571,20.43519281
42538345,42538351,42538479,42538391,42538365,42538511,42538385,42538357,42538400,42538571,,99.64,81.99699783,98.95950317,119.7845039,131.0819954,150.7019997,172.5854941,106.62,49100,1,133.25,83.58612051,81.5186161,82.65590661,80.5884022,167.2396773,81.10446288,79.03695847,80.17424898,78.10674457,5.167391231,58.12000036,0.972285703,0,0.000857143,0.312142857,22.6260988,3.060271502,0,0.000714286,0.286857143,113.2264957,0.567523807,0,0.002428571,0.306428571,8.999232925,1.200000048,0,0.022,0.022,14.66833324,1.057142854,0,0.020571429,0.020571429,14.19445134,0.844238132,0,0.000857143,0.304428571,21.26605517
42538348,42538351,42538366,42538391,42538448,42538407,42538372,42538482,42538533,42538357,,97.63,78.8898983,97.65240097,116.6024017,126.267403,148.2149071,171.0663988,131.17,49700,1,102.85,81.2922094,78.76021751,80.17824174,77.64624986,165.275925,78.15210436,75.62011248,77.03813671,74.50614483,9.383082105,27.00546086,0.752000004,0,0.001,0.261428571,24.48779988,5.112100124,0,0.001285714,0.247428571,152.0734437,0.151857141,0,0.001428571,0.257571429,7.251913939,0.628571451,0,0.016285714,0.016285714,12.65720735,0.342857152,0,0.013428571,0.013428571,11.51010204,0.670333326,0,0.001,0.253714286,22.48544228
42538343,42538352,42538389,42538546,42538437,42538469,42538397,42538363,42538358,42538466,,102.48,83.32409668,102.9866028,120.5115948,130.9465958,154.0991089,177.2951057,158.04,49200,1,100.5,84.666048,81.90996782,83.38909707,80.6330169,168.5373376,81.50561119,78.74953101,80.22866026,77.47258008,9.610051378,57.42720962,0.910071403,0,0.000857143,0.329714286,23.30301581,4.158428669,0,0.001,0.308142857,131.1805655,0.475666657,0,0.002285714,0.321857143,8.649385109,0.657142878,0,0.016571429,0.016571429,12.76589845,0.485714287,0,0.014857143,0.014857143,12.0981024,0.942190468,0,0.001,0.325714286,22.80008824
42538348,42538345,42538414,42538358,42538545,42538511,42538385,42538369,42538480,42538400,,102.23,84.00419998,101.1417007,122.1791992,133.7242035,155.2267052,177.3826993,148.19,49400,1,114.7,85.39577539,83.06093352,84.34260208,82.00776021,168.7578454,82.60394303,80.26910116,81.55076972,79.21592785,5.937173251,58.99347067,1.131285667,0,0.001,0.306571429,25.30124415,2.621199906,0,0.000571429,0.290857143,98.66816217,0.627571434,0,0.002857143,0.299142857,9.789484237,1.114285707,0,0.021142857,0.021142857,14.38604766,1,0,0.02,0.02,14,1.115904778,0,0.001142857,0.301285714,24.41798964
42538348,42538351,42538366,42538371,42538528,42538511,42538385,42538357,42538400,42538480,,94.37,76.3178997,94.65539932,115.605402,126.2854012,146.0753899,170.4188956,93.3,49300,1,123.85,81.89140131,80.57864198,81.51250836,80.19974903,163.9698882,79.46869511,78.15593577,79.08980216,77.77704282,4.511755838,62.85743713,1.110642821,0,0.001142857,0.248,26.27325039,2.929128647,0,0.000714286,0.234428571,107.9532481,0.447238103,0,0.002714286,0.244714286,9.459589007,1.228571415,0,0.022285714,0.022285714,14.76111826,0.800000012,0,0.018,0.018,13.29511188,1.052190453,0,0.001285714,0.245142857,25.7032334
42538344,42538343,42538389,42538416,42538437,42538426,42538407,42538383,42538507,42538466,,100.08,83.73655319,99.12404633,119.2990494,130.4065483,148.6740479,168.541554,135.24,49300,1,54.5,81.78504694,79.1188032,80.43205029,77.76580656,167.194732,79.19830233,76.53205859,77.84530568,75.17906195,6.04109964,43.47710609,0.944928586,0,0.000857143,0.307857143,23.52224732,4.057057142,0,0.001,0.280714286,134.0561953,0.409238085,0,0.001285714,0.303428571,7.387430842,0.485714287,0,0.014857143,0.014857143,12.0981024,0.800000012,0,0.018,0.018,13.29511188,0.789809495,0,0.000714286,0.304,20.21794436
42538345,42538343,42538411,42538500,42538461,42538505,42538372,42538357,42538466,42538474,,113.38,93.61164665,111.4241486,133.5741577,146.3316559,166.6416458,188.4296486,204.1,49400,1,87.65,89.60699996,85.32181773,87.37720031,83.09201808,174.989261,85.67065187,81.38546964,83.44085222,79.15566999,14.4646079,95.54272294,1.537,0,0.000714286,0.455428571,22.73499974,0.175892863,1,0,0.425428571,4.907954776,1.18566668,0,0.003,0.445428571,10.23020309,1.428571463,0,0.024285714,0.024285714,15.39347861,1.828571439,0,0.028285714,0.028285714,16.57879147,1.281190455,0,0.000571429,0.444857143,19.31624685
42538348,42538345,42538479,42538362,42538545,42538399,42538385,42538369,42538480,42538400,,99.61,81.36669922,99.14170074,118.3042011,128.9317009,149.7741936,172.8691992,105.6,49500,1,103.7,84.39828453,82.71546214,83.66903189,81.9862095,167.5861892,82.26682791,80.58400551,81.53757527,79.85475287,4.628195883,54.10531759,1.318785727,0,0.001142857,0.276714286,27.84226846,3.055342987,0,0.000714286,0.261857143,85.92683824,0.588857144,0,0.003142857,0.274571429,10.24646423,0.600000024,0,0.016,0.016,12.54750971,0.628571451,0,0.016285714,0.016285714,12.65720735,1.199571371,0,0.001285714,0.275714286,26.11489795
42538344,42538351,42538389,42538500,42538461,42538381,42538372,42538466,42538444,42538357,,108.32,88.5868969,106.824398,125.6868992,137.271891,157.79189,191.0009048,162.43,50000,1,122.1,89.7045697,86.52688716,88.315424,85.13774146,171.9928226,85.72810491,82.55042238,84.33895921,81.16127667,12.18341884,92.36705899,1.315499961,0,0.000714286,0.396714286,22.93039394,1.252757132,0,0.000285714,0.366714286,72.11816778,0.844952404,0,0.001857143,0.383285714,8.653713614,1.057142854,0,0.020571429,0.020571429,14.19445134,1.600000024,0,0.026,0.026,15.91351627,1.298380941,0,0.001,0.384857143,22.13226836
42538344,42538351,42538556,42538386,42538437,42538426,42538397,42538358,42538363,42538481,,99.66,80.78690147,99.87439728,120.4118996,131.8493958,150.811908,173.0014049,129.54,49900,1,187.1,83.57433405,81.45282564,82.62696567,80.50545727,167.1799313,80.99928233,78.87777392,80.05191395,77.93040555,7.685135257,29.14404869,0.782642871,0,0.000571429,0.298142857,20.36171396,3.605842829,0,0.000857143,0.282571429,122.8146675,0.459000006,0,0.001857143,0.291857143,8.3231674,0.971428573,0,0.019714286,0.019714286,13.90166632,0.857142866,0,0.018571429,0.018571429,13.50056688,0.674999967,0,0.000714286,0.291285714,18.99218649
42538345,42538343,42538389,42538546,42538461,42538426,42538397,42538358,42538474,42538466,,110.55,92.22415161,109.274147,129.8741455,141.7391502,160.2766548,182.4401637,193.95,49200,1,103.65,88.0889899,84.4026746,86.12764966,82.44133436,173.6757148,84.87540495,81.18908965,82.91406471,79.22774941,10.80997216,67.16487408,1.318142831,0,0.001142857,0.422428571,26.43045351,2.51910007,0,0.000571429,0.395285714,101.7220724,0.786952376,0,0.002,0.413857143,8.538556741,1.028571486,0,0.020285714,0.020285714,14.09758989,0.428571433,0,0.014285714,0.014285714,11.86660552,1.193666697,0,0.001,0.414571429,23.16606092
42538348,42538351,42538411,42538358,42538607,42538420,42538385,42538401,42538363,42538419,,102.82,82.97089767,101.4083977,122.1583996,134.2483994,154.4409103,181.8359045,161.01,49900,1,190.85,86.01365491,83.37429321,84.89727159,82.25790989,168.6868417,82.56110309,79.92174139,81.44471977,78.80535806,10.56668426,39.9142921,0.522642851,0,0.000571429,0.312571429,19.19228574,4.140685797,0,0.001,0.299857143,134.0970936,0.24095238,0,0.001285714,0.310428571,6.782049114,0.828571439,0,0.018285714,0.018285714,13.39826367,0.714285731,0,0.017142857,0.017142857,12.98036193,0.773619056,0,0.001,0.308714286,22.10035707
42538348,42538343,42538389,42538500,42538461,42538453,42538370,42538358,42538466,42538444,,112.63,94.05404663,112.2790489,131.7915573,143.9115509,162.8615501,185.9350528,208.2,49900,1,100.25,88.93846372,84.77240918,86.7366353,82.57058077,174.6483333,85.24761376,81.08155922,83.04578535,78.87973081,14.31533965,86.69592142,1.188785672,0,0.000571429,0.466571429,20.31498348,0.745199978,0,0.000142857,0.436142857,39.72169707,0.912809551,0,0.001857143,0.458285714,8.344187726,1.799999952,0,0.028,0.028,16.4972725,1.600000024,0,0.026,0.026,15.91351627,0.930238098,0,0.000428571,0.461857143,15.24978448
42538344,42538343,42538389,42538416,42538437,42538453,42538397,42538383,42538507,42538466,,102.47,85.24905396,101.6740494,120.7240505,132.8790573,149.3715454,168.6995509,138.05,49100,1,59.5,82.40354809,79.4049937,80.7842562,77.78570181,168.7300945,79.88505246,76.88649806,78.26576057,75.26720618,6.784756789,44.86267567,0.976999998,0,0.000857143,0.330285714,22.66222768,2.896114349,0,0.000714286,0.306,113.0390957,0.596571416,0,0.002142857,0.322142857,8.379861717,0.685714304,0,0.016857143,0.016857143,12.8736085,1.142857194,0,0.021428571,0.021428571,14.48081067,0.840333343,0,0.000714286,0.326857143,19.69996486
42538345,42538351,42538389,42538378,42538461,42538505,42538381,42538357,42538466,42538422,,107.88,86.50650215,105.581501,124.7315044,137.7214981,159.3615059,179.4094943,170.7,49500,1,118.25,85.87681991,82.09539297,83.9062331,80.12480616,171.6412481,82.41488633,78.63345938,80.44429952,76.66287258,12.80650231,87.29821444,1.416285753,0,0.001142857,0.381,26.51572766,1.213700003,0,0.000285714,0.352,53.89329158,0.81400001,0,0.002571429,0.372571429,9.399814175,1,0,0.02,0.02,14,1.08571434,0,0.020857143,0.020857143,14.29059916,1.5657143,0,0.001714286,0.37,28.70657666
42538345,42538351,42538479,42538358,42538545,42538367,42538385,42538480,42538571,42538360,,96.39,79.74700546,95.58449554,114.6844978,127.2619953,146.5119911,171.0804939,99.94,49000,1,119.25,83.15771654,81.88143427,82.72603518,81.4497529,165.5576805,81.0555952,79.77931292,80.62391383,79.34763155,3.609163236,21.66124135,0.813142836,0,0.001,0.265857143,24.73470555,4.095314145,0,0.001,0.251714286,131.1800312,0.243619047,0,0.001428571,0.263428571,7.363000281,0.714285731,0,0.017142857,0.017142857,12.98036193,0.45714286,0,0.014571429,0.014571429,11.98294707,0.761380941,0,0.001142857,0.256571429,23.49290948
42538344,42538343,42538411,42538500,42538461,42538505,42538372,42538357,42538474,42538466,,111.35,91.92304993,111.8980484,130.2855415,142.3305573,163.125547,181.303541,195.47,49900,1,83.5,86.88004669,82.49714378,84.50623489,80.12333197,173.6656061,83.22658519,78.84368227,80.85277338,76.46987047,14.26911293,68.45575571,1.62557143,0,0.001285714,0.426571429,27.72832139,0.378878556,1,0.000142857,0.396428571,21.76515893,1.023047596,0,0.002428571,0.421428571,9.442466885,1.171428561,0,0.021714286,0.021714286,14.57490155,1.485714316,0,0.024857143,0.024857143,15.56896442,1.370285749,0,0.000857143,0.421285714,22.32773764
42538350,42538351,42538366,42538442,42538387,42538399,42538385,42538369,42538380,42538480,,89.01,70.40914917,87.83414841,108.8716469,118.5166481,138.2641548,156.4621523,39.45,49900,1,93.95,77.81126647,77.2995963,77.7069143,77.19524413,161.2835588,76.69366466,76.18199449,76.58931249,76.07764232,3.544475581,18.19731295,0.863428563,0,0.001142857,0.196857143,26.47658215,4.552271366,0,0.001142857,0.187142857,143.7219778,0.23523809,0,0.002285714,0.198142857,9.016177477,0.314285725,0,0.013142857,0.013142857,11.38864454,0.400000006,0,0.014,0.014,11.74904251,0.678285718,0,0.001,0.195857143,22.81170245
42538344,42538343,42538389,42538500,42538461,42538415,42538381,42538374,42538474,42538466,,106.77,88.65904999,105.8590546,124.9590511,135.354052,153.6690575,178.3630547,175.43,49400,1,88.5,85.23625521,81.53282725,83.32609695,79.62266899,170.9019929,81.76660438,78.06317642,79.85644612,76.15301816,13.00587813,69.41522956,1.089214325,0,0.001,0.365285714,25.16244611,2.314071357,0,0.000571429,0.338428571,98.1972601,0.575666681,0,0.001857143,0.357714286,8.153960032,0.742857158,0,0.017428571,0.017428571,13.08618215,1.114285707,0,0.021142857,0.021142857,14.38604766,1.195476145,0,0.001142857,0.361857143,24.48139159
42538344,42538343,42538389,42538442,42538461,42538505,42538558,42538451,42538380,42538357,,101.74,83.77204895,102.2970505,119.1345539,129.4445572,150.3370522,174.7740491,147.94,49800,1,58.5,83.6060187,80.77343147,82.2581036,79.42551637,168.0099877,80.49991739,77.66733016,79.15200229,76.31941506,7.176494467,40.88245332,0.836571448,0,0.000571429,0.314714286,18.08951349,3.485485673,0,0.000857143,0.289714286,122.7724729,0.431380957,0,0.002285714,0.31,8.480044895,0.485714287,0,0.014857143,0.014857143,12.0981024,0.657142878,0,0.016571429,0.016571429,12.76589845,1.109523803,0,0.001428571,0.309428571,25.91705122
42538348,42538345,42538384,42538376,42538459,42538415,42538385,42538480,42538425,42538400,,96.86,76.9496994,97.04969788,117.1121979,127.2571953,146.7546951,172.0017101,122.83,49200,1,113.7,81.81050262,79.64267897,80.93630019,78.76847654,164.9875374,78.8038414,76.63601775,77.92963897,75.76181533,7.982072865,61.13625765,1.01700002,0,0.001142857,0.245571429,26.58420636,3.661414266,0,0.000857143,0.227285714,123.0288126,0.335714281,0,0.002,0.239714286,8.694400654,0.571428597,0,0.015714286,0.015714286,12.4367789,0.485714287,0,0.014857143,0.014857143,12.0981024,0.92957145,0,0.001142857,0.239,23.06368628
42538344,42538351,42538366,42538416,42538437,42538426,42538385,42538401,42538507,42538383,,90.61,71.40439796,91.10440063,111.2544003,121.5318993,139.6843971,161.5359036,65.79,49300,1,139.1,79.03569025,78.19456061,78.82761265,77.98648301,161.9483374,77.34461175,76.50348211,77.13653415,76.29540451,3.668727012,47.93916643,1.010285705,0,0.001142857,0.227142857,26.15093749,3.49417156,0,0.000857143,0.211714286,116.5076462,0.408999994,0,0.003,0.221428571,9.968690018,0.742857158,0,0.017428571,0.017428571,13.08618215,0.54285717,0,0.015428571,0.015428571,12.32498706,0.744571432,0,0.000714286,0.222142857,20.06624491
42538345,42538343,42538389,42538362,42538418,42538505,42538390,42538474,42538444,42538466,,107.96,88.30315399,107.7281494,128.1906433,139.0281372,157.9906494,184.4336615,158.21,49800,1,69.65,88.71304507,85.8108341,87.30806972,84.40585875,172.3242695,85.62631355,82.72410258,84.2213382,81.31912723,9.906459658,57.34121203,0.987642854,0,0.000714286,0.380285714,21.84508162,2.414442824,0,0.000571429,0.353571429,75.18358133,0.689380974,0,0.002,0.373428571,8.519168056,0.800000012,0,0.018,0.018,13.29511188,0.971428573,0,0.019714286,0.019714286,13.90166632,1.031095296,0,0.000857143,0.373428571,21.14770146
42538345,42538343,42538389,42538416,42538409,42538505,42538395,42538383,42538466,42538471,,103.28,84.68515015,103.5851517,122.7976494,132.6351471,153.1001442,169.7516531,146.85,49000,1,79.65,82.98594416,79.95820879,81.34385969,78.31612431,169.2824176,80.47107593,77.44334055,78.82899146,75.80125608,7.198093223,32.74132013,0.860500008,0,0.000714286,0.332428571,21.16943864,2.963442922,0,0.000714286,0.305714286,113.1558344,0.439095229,0,0.001714286,0.323857143,7.846823398,0.971428573,0,0.019714286,0.019714286,13.90166632,0.714285731,0,0.017142857,0.017142857,12.98036193,0.923476189,0,0.001,0.324857143,22.48555565
42538350,42538351,42538366,42538442,42538515,42538387,42538364,42538369,42538380,42538480,,88.27,70.58414841,86.9341507,107.359148,117.31665,136.3616432,163.6216463,46.25,49500,1,87.95,79.34330501,79.05314441,79.5665013,79.27634071,160.555217,77.58003804,77.28987745,77.80323434,77.51307375,3.601616109,14.64738399,0.651785731,0,0.000857143,0.193142857,23.92589575,4.593385696,0,0.001142857,0.179142857,142.727006,0.117190473,0,0.002285714,0.186285714,8.609779881,0.342857152,0,0.013428571,0.013428571,11.51010204,0.485714287,0,0.014857143,0.014857143,12.0981024,0.655333325,0,0.001142857,0.187285714,23.7393791
42538348,42538343,42538411,42538485,42538461,42538505,42538372,42538357,42538466,42538444,,112.65,93.6665535,113.2290497,132.0665474,143.3765511,163.4165527,187.8565497,210.7,49200,1,100.25,88.63909526,84.12002719,86.30941224,81.79034416,174.2119685,84.40062313,79.88155506,82.07094011,77.55187204,15.7822513,85.15542746,1.076142877,0,0.000571429,0.438571429,19.0909084,0.673957136,0,0.000142857,0.408571429,37.40938341,0.959047616,0,0.001714286,0.431714286,8.571025466,1.45714283,0,0.024571429,0.024571429,15.48149653,1.485714316,0,0.024857143,0.024857143,15.56896442,1.142904758,0,0.000714286,0.435857143,19.79822876
42538348,42538345,42538384,42538376,42538528,42538415,42538385,42538374,42538480,42538400,,95.74,76.84620285,95.03369904,114.0211983,126.4661949,145.6761917,174.0597005,115.79,49800,1,116.7,82.46677834,80.70793858,81.89894582,80.14010606,164.4113927,79.46158913,77.70274937,78.89375661,77.13491685,6.163977619,40.2756691,0.964928567,0,0.001,0.232714286,26.02804108,4.099357128,0,0.001,0.215,134.2411323,0.23009523,0,0.002,0.224142857,8.449025555,0.285714298,0,0.012857143,0.012857143,11.26580522,0.285714298,0,0.012857143,0.012857143,11.26580522,0.926523805,0,0.001,0.227,23.71301374
42538344,42538343,42538411,42538500,42538365,42538538,42538372,42538441,42538419,42538440,,107.44,88.73554802,108.5230484,126.4105473,136.473053,155.5955589,173.4345499,176.38,49900,1,111.5,83.33594539,79.01518158,80.96087877,76.64011496,171.0645662,79.87392044,75.55315664,77.49885383,73.17809002,14.6649985,74.08823967,1.010285705,0,0.000857143,0.383142857,22.68450631,2.894600041,0,0.000714286,0.354571429,81.38682172,0.508999988,0,0.001428571,0.378,7.247051208,0.628571451,0,0.016285714,0.016285714,12.65720735,0.714285731,0,0.017142857,0.017142857,12.98036193,1.026380897,0,0.001,0.375428571,19.94156171
42538350,42538351,42538479,42538386,42538607,42538420,42538385,42538363,42538358,42538400,,96.72,77.94565201,96.18315125,116.8706532,127.4581463,146.9206573,176.2056422,113.82,49100,1,164.95,83.97297702,82.48961263,83.55545989,82.0720955,165.3454137,81.19295237,79.70958798,80.77543524,79.29207085,7.285685283,47.97362685,0.724071413,0,0.000714286,0.273,21.63679084,3.124071479,0,0.000714286,0.264428571,108.199976,0.38585715,0,0.002,0.267714286,8.495595358,0.857142866,0,0.018571429,0.018571429,13.50056688,0.857142866,0,0.018571429,0.018571429,13.50056688,0.832095236,0,0.000857143,0.265428571,22.28262003
