PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971735,42971744,42971776,42971757,42971820,42971787,42971772,42971723,,255.81,237.25,254.5,271.75,280.075,295.775,314.255,304.4,49600,1,0,104.5674516,97.3356242,100.9569884,93.71425995,171.5013555,100.8566124,97.23524816,97.23524816,83.77087341,38.01688391,73.28367829
42971822,42971763,42971757,42971800,42971723,42971735,42971776,42971744,,254.22,236.125,252.875,270.25,280.5,295.75,313.7525,299.74,50000,1,0,104.1783499,97.34666277,100.7601398,93.93318573,171.4276921,100.6451282,97.2316512,97.2316512,84.03634339,35.43668555,61.9884491
42971763,42971744,42971767,42971800,42971820,42971732,42971776,42971723,,255.78,237.6875,255.25,272.25,282.5375,298.25,313.7525,305.84,49900,1,0,104.6487543,97.4269655,101.0412851,93.81264594,171.5062102,100.8436971,97.22937755,97.22937755,83.77320181,37.85649115,89.24322128
42971732,42971744,42971757,42971772,42971820,42971747,42971776,42971761,,255.59,237.6875,255.5,272.25,281.5,297.25,312.02,280.86,49900,1,0,104.5798729,97.44195598,101.0158993,93.8680127,171.5284765,100.798035,97.22409171,97.22409171,83.81560305,37.27294754,108.8129282
42971822,42971744,42971767,42971728,42971723,42971747,42971776,42971820,,255.36,237.75,254.625,271.5625,279.5,293.2625,309.285,296.3,49800,1,0,104.4781586,97.39116095,100.9086331,93.87368877,171.5706195,100.7383256,97.22085346,97.22085346,83.87768579,36.72407354,107.79742
42971732,42971787,42971757,42971800,42971772,42971735,42971776,42971744,,255.04,236.75,254.375,271,281.2875,299.75,320.7675,318.1,50000,1,0,104.3391561,97.24785032,100.8434783,93.65222237,171.3158048,100.8121873,97.21655937,97.21655937,83.80754883,37.56858616,69.51859593
42971735,42971744,42971767,42971757,42971820,42971732,42971776,42971787,,255.6,239,254.75,272,281.0375,296,314.5025,308.74,49800,1,0,104.5382737,97.31651952,100.9197948,93.71324423,171.4728907,100.8196022,97.21632688,97.21632688,83.77812143,37.94790483,59.75097418
42971763,42971767,42971776,42971757,42971761,42971744,42971772,42971747,,255.21,237.1875,254.75,272,281,297,316.755,302.66,50000,1,0,104.4069071,97.25949712,100.8427689,93.67622534,171.392847,100.7788523,97.19558055,97.19558055,83.79238496,37.20120607,78.58055234
42971735,42971767,42971757,42971772,42971723,42971806,42971800,42971761,,252.59,234.25,251.625,269.75,278.25,294.525,319.7725,295.36,50000,1,0,103.6052198,97.07637846,100.3574,93.79535694,171.1908524,100.4680788,97.18705724,97.18705724,84.18692378,31.25839428,63.64070773
42971822,42971744,42971767,42971750,42971723,42971735,42971800,42971776,,255.73,239.75,255.25,270,278.075,295.0125,311.5075,305.62,49900,1,0,104.4886766,97.34473713,100.9444077,93.74506655,171.5201171,100.7846803,97.18500974,97.18500974,83.74540687,37.93722333,63.20621371
42971735,42971767,42971757,42971772,42971723,42971744,42971813,42971806,,253.19,235.5,252.5,269.0625,278.5,297.0125,315.02,298.08,50000,1,0,103.8158339,97.30251824,100.6125033,93.99253317,171.3176189,100.4947901,97.18480499,97.18480499,84.13262131,31.90320138,55.65448999
42971735,42971822,42971767,42971757,42971723,42971747,42971800,42971776,,255.81,237.75,254.625,270.25,282.25,297.75,312.275,326.46,49600,1,0,104.6458406,97.40867458,101.0274338,93.78991534,171.5065656,100.8009003,97.18214106,97.18214106,83.72037132,38.17550985,48.76558185
42971735,42971767,42971779,42971728,42971820,42971747,42971757,42971776,,255.92,238,254.75,271.5625,280.2875,295,311.53,321.2,50000,1,0,104.6119299,97.33659669,100.9632124,93.70998097,171.5247131,100.8045902,97.17797447,97.17797447,83.70411569,38.09931614,61.37747169
42971735,42971822,42971767,42971738,42971772,42971747,42971776,42971744,,255.52,239,256.25,273,281.5375,297.75,315.0025,304.24,50000,1,0,104.5170115,97.31983595,100.9310128,93.70865906,171.4324617,100.7884011,97.17722422,97.17722422,83.7341954,37.87078247,64.22172785
42971735,42971744,42971757,42971750,42971820,42971747,42971776,42971772,,256.29,238.9375,254.5,272,281.7875,300,313.0125,293.82,49800,1,0,104.7436199,97.45528905,101.1448475,93.76573055,171.5127219,100.8666872,97.17712875,97.17712875,83.62609039,39.15516913,106.8508387
42971735,42971828,42971767,42971757,42971723,42971787,42971776,42971744,,253.55,236,252.5,269.5,278.75,295.5125,313.51,295.6,49800,1,0,103.9278788,97.28593445,100.6311055,93.94076335,171.3580629,100.5164773,97.17130621,97.17130621,84.07008447,33.48487701,43.19752753
42971732,42971744,42971779,42971772,42971820,42971735,42971776,42971747,,256.32,238.75,255.875,273.3125,282,296.75,315.5225,301.38,49800,1,0,104.7301862,97.26233962,100.9842793,93.54039996,171.4571942,100.8906979,97.16875819,97.16875819,83.58418434,39.63228556,103.0857682
42971747,42971744,42971757,42971750,42971820,42971787,42971772,42971723,,254.61,236.5,253.75,269.75,278.25,294,311.2775,284.82,50000,1,0,104.203884,97.30052635,100.7601355,93.84091717,171.4554786,100.6267748,97.16716557,97.16716557,83.91071927,36.20094682,95.73630095
42971732,42971767,42971828,42971757,42971723,42971744,42971776,42971800,,254.35,235.25,253.5,270.5625,281.75,297,312.75,306.24,49900,1,0,104.2439295,97.35398544,100.795458,93.91251285,171.4117179,100.6083126,97.16684,97.16684,83.93853452,34.44706513,54.44541574
42971735,42971744,42971784,42971757,42971820,42971747,42971738,42971776,,254.53,237.9375,253.25,269.75,278.5375,295.2625,314.01,269.86,50000,1,0,104.1651115,97.25742216,100.735039,93.77980531,171.3948375,100.6440528,97.16643594,97.16643594,83.8950602,36.43652549,90.92994332
42971732,42971822,42971784,42971800,42971723,42971744,42971767,42971747,,254.48,236.6875,254.5,269.3125,279.5375,295.75,310.7825,295.48,50000,1,0,104.2193309,97.37013091,100.8091327,93.93112914,171.4566765,100.6027379,97.16373613,97.16373613,83.93289935,36.13059148,72.28105664
42971747,42971767,42971757,42971800,42971723,42971744,42971776,42971787,,255.84,238,254.875,270.625,280.25,294.75,314.5,328.52,49600,1,0,104.5540231,97.22010297,100.8725366,93.5676693,171.4484514,100.8135553,97.1611216,97.1611216,83.66452309,38.57839683,43.42136085
42971822,42971744,42971767,42971750,42971723,42971747,42971776,42971772,,255.74,239.75,254.5,272.75,281.2875,296.75,315.54,301.9,49800,1,0,104.5504864,97.24406008,100.8977025,93.59041769,171.4152517,100.8046595,97.15101711,97.15101711,83.65705766,38.46440986,86.60122752
42971747,42971767,42971779,42971772,42971820,42971744,42971776,42971721,,256.37,240.25,256,272.0625,281.5375,293.5375,313.5025,307.32,50000,1,0,104.7416744,97.2005607,100.9141361,93.48698532,171.4893139,100.8645124,97.15093704,97.15093704,83.57280358,38.81490975,100.646019
42971735,42971779,42971776,42971738,42971820,42971767,42971772,42971723,,256.11,239.75,255.375,273.25,283.25,298,317.2825,313.6,49900,1,0,104.6943162,97.22696249,100.9475228,93.5064022,171.3953102,100.8668062,97.14624589,97.14624589,83.57113174,39.02556127,75.17265677
42971732,42971767,42971757,42971800,42971723,42971779,42971772,42971776,,256.62,237.5,255.75,274.75,284.25,302.0375,317.76,348.02,49900,1,0,104.8550634,97.34556157,101.1364547,93.55466839,171.4116339,100.9370694,97.14617619,97.14617619,83.48110548,39.85807647,101.3990402
42971747,42971767,42971757,42971728,42971820,42971813,42971772,42971723,,254.51,237.1875,253.75,271.25,280.5375,295.275,314.5275,313.46,50000,1,0,104.2175049,97.22134726,100.7085615,93.73413301,171.3694862,100.6330852,97.14587099,97.14587099,83.8656674,36.17557684,51.37311816
42971735,42971822,42971757,42971728,42971820,42971744,42971772,42971747,,253.85,236.75,252.75,268.5625,278.5,293.0125,314.5175,295.02,50000,1,0,103.9771976,97.1465798,100.5491548,93.7440048,171.3356019,100.5481025,97.14552747,97.14552747,83.97535849,35.42658116,60.91271043
42971735,42971822,42971767,42971757,42971772,42971732,42971776,42971761,,254.26,236.1875,253.5,272.5625,282.25,299.0125,320.0025,301.66,50000,1,0,104.155137,97.17107724,100.6841339,93.6580206,171.2408458,100.6536649,97.14060823,97.14060823,83.8441817,36.22196588,80.63732982
42971735,42971828,42971757,42971800,42971723,42971747,42971776,42971761,,252.55,234.1875,250.5,268.8125,279.5,293.75,313.505,269.22,49900,1,0,103.6870519,97.19639645,100.4237487,93.96904419,171.285878,100.367183,97.13983072,97.13983072,84.19490564,32.078671,63.5804832
42971735,42971779,42971784,42971757,42971723,42971747,42971776,42971787,,254.01,235.25,251.625,269.5625,279.75,295.5125,314.7525,291.28,50000,1,0,104.0546011,97.20757587,100.6378658,93.77728592,171.3294236,100.5614678,97.13117781,97.13117781,83.92713743,35.81976013,45.98155618
42971747,42971779,42971784,42971757,42971723,42971767,42971772,42971761,,254.5,236.1875,252.375,271.0625,281.5375,297.2875,317.0025,301.66,50000,1,0,104.2183772,97.19360409,100.7109415,93.67626671,171.3061617,100.6451439,97.12780651,97.12780651,83.81786456,36.58782668,99.34645891
42971732,42971767,42971757,42971800,42971772,42971735,42971813,42971744,,255.14,237.25,255,272.75,281.5375,298.7625,319.005,332.7,50000,1,0,104.3588205,97.171138,100.7942901,93.54798589,171.2915387,100.7413869,97.11823479,97.11823479,83.67785231,38.20041805,80.88694215
42971732,42971767,42971784,42971757,42971820,42971744,42971800,42971723,,255.3,237.25,255.125,271.75,280.25,296.2625,311.76,307.2,49800,1,0,104.4289331,97.31035207,100.8800955,93.74060861,171.4476076,100.6868491,97.11710559,97.11710559,83.72397531,37.60087007,97.01429009
42971732,42971767,42971813,42971757,42971820,42971744,42971776,42971723,,255.47,238.5,255,272.3125,280.75,298.2625,313.2525,304.88,49700,1,0,104.4722648,97.32331911,100.9325647,93.71407353,171.4209332,100.7191795,97.1099339,97.1099339,83.67076027,37.93288332,62.83615232
42971735,42971744,42971767,42971772,42971761,42971787,42971776,42971747,,255.97,239.75,256,271.75,281.25,294.2625,306.5225,299.32,49900,1,0,104.6848756,97.39198628,100.9984318,93.78554079,171.5804447,100.710095,97.10364954,97.10364954,83.6480371,37.82370661,82.97818899
42971747,42971763,42971757,42971772,42971723,42971767,42971776,42971787,,255.02,236.5,254.75,271.25,280.5375,297.2625,312.505,318.32,50000,1,0,104.3548383,97.30652171,100.8526395,93.76040391,171.4086686,100.6492852,97.1031674,97.1031674,83.74443657,36.70327325,75.56849718
42971732,42971744,42971767,42971750,42971820,42971735,42971800,42971772,,255.78,239.75,255,272.0625,281.5,295.8,316.5125,310.44,50000,1,0,104.5413081,97.13215154,100.8177675,93.4465356,171.3636175,100.7860262,97.10041021,97.10041021,83.5729381,39.09589848,90.68902731
42971735,42971763,42971767,42971772,42971820,42971747,42971800,42971723,,255.24,237.9375,254.375,272,281.5375,296.525,316.7525,317.74,49700,1,0,104.4010031,97.14682418,100.7662716,93.52737682,171.3297305,100.7179676,97.09852021,97.09852021,83.65799469,38.15043901,68.1201458
42971735,42971767,42971800,42971772,42971723,42971747,42971776,42971787,,256.01,237.9375,255,272.75,280.5375,297.025,316.5,331.28,49600,1,0,104.5662335,97.17100196,100.8866549,93.45534902,171.3743427,100.8140665,97.09841359,97.09841359,83.53205459,39.24692534,61.63995266
42971763,42971767,42971757,42971800,42971723,42971744,42971776,42971772,,256.23,237.25,255.75,274,282,297.5,314.7625,336.84,49800,1,0,104.6905016,97.23731873,100.964313,93.51032448,171.419381,100.8225744,97.09558013,97.09558013,83.5094147,39.03402326,65.83533287
42971735,42971787,42971779,42971757,42971723,42971747,42971772,42971800,,254.1,234.5,251.875,270.8125,279.5375,297.5125,320.7525,324.88,49900,1,0,103.9959387,97.05060225,100.5667805,93.53442406,171.1853511,100.6089338,97.09275564,97.09275564,83.799364,36.85060537,45.55126131
42971735,42971767,42971779,42971757,42971820,42971763,42971772,42971723,,255.05,237,254,272.25,280.7875,297.2625,316.525,323.84,49900,1,0,104.3228241,97.16126013,100.7596462,93.56287402,171.3133667,100.6799823,97.08159623,97.08159623,83.66944275,37.66228961,62.78881431
42971822,42971744,42971776,42971728,42971723,42971747,42971800,42971772,,254.8,235.75,254,270.75,279.75,295.2625,311.01,305.66,50000,1,0,104.279041,97.26468828,100.7745131,93.75486344,171.4135336,100.5912206,97.08139579,97.08139579,83.76742304,36.35698801,74.41964149
42971735,42971767,42971776,42971800,42971723,42971747,42971813,42971761,,254.85,238.75,253.375,271.3125,280.75,294.525,311.75,296.96,49800,1,0,104.319019,97.21725485,100.7411838,93.6933259,171.4007165,100.6050202,97.08109127,97.08109127,83.75109052,36.87685389,74.54010844
42971809,42971767,42971784,42971757,42971723,42971735,42971776,42971761,,251.94,234.75,250.5,267.25,278.0375,295.75,315.5125,267.86,50000,1,0,103.4365842,97.13335834,100.3255054,93.94121124,171.1685166,100.2646469,97.07249978,97.07249978,84.18625134,30.45338916,50.3231585
42971822,42971779,42971757,42971750,42971723,42971767,42971776,42971735,,254.56,237,253.25,270.25,279.5375,297.0125,317.025,309.5,50000,1,0,104.1450206,97.1273366,100.6714309,93.58324229,171.2711172,100.615409,97.07131471,97.07131471,83.73230717,37.03633268,69.48413849
42971747,42971779,42971767,42971800,42971723,42971744,42971776,42971761,,255.8,237.25,255,271.75,279.5,294.5125,313.5075,310.5,49700,1,0,104.4967039,97.14948003,100.8177094,93.48125068,171.4045471,100.7360348,97.06780543,97.06780543,83.55695035,38.71849389,71.67006731
42971735,42971767,42971757,42971728,42971820,42971744,42971772,42971800,,255.85,238.75,254,271.5,281.0375,294.75,312.26,335.84,49900,1,0,104.5756231,97.19489052,100.8570109,93.53277011,171.4321561,100.7291075,97.06698713,97.06698713,83.56031711,38.48805213,60.45664549
42971822,42971763,42971767,42971757,42971723,42971744,42971776,42971761,,253.47,235.25,253.25,268.75,278.25,293.2625,313.0075,285.36,50000,1,0,103.8602659,97.12260627,100.4871864,93.75802611,171.294619,100.4314156,97.06683548,97.06683548,83.94928291,34.52705931,63.9505446
42971732,42971767,42971757,42971772,42971820,42971735,42971800,42971747,,255.86,238.1875,255.625,274,283,301.25,316.2525,331.28,49700,1,0,104.6052665,97.28568436,100.9903889,93.58097977,171.350066,100.7706312,97.06592664,97.06592664,83.51628766,39.34146273,59.47560072
42971735,42971779,42971813,42971757,42971820,42971732,42971772,42971723,,253.73,235.25,251.75,271.75,282.5375,296.525,320.285,301.24,50000,1,0,104.0012885,97.00518091,100.478171,93.5321908,171.1578329,100.5385577,97.06556757,97.06556757,83.82960081,36.23400215,74.44541454
42971735,42971779,42971800,42971728,42971820,42971767,42971772,42971723,,255.62,239.75,254.5,270.75,279.5,294.5,313.0025,333.48,50000,1,0,104.454911,97.16220878,100.8029709,93.52144666,171.4040735,100.7061709,97.06540883,97.06540883,83.58894699,38.11079324,57.12186694
42971732,42971809,42971767,42971750,42971820,42971744,42971776,42971723,,252.83,235.6875,253.75,268.8125,276.5,294.5,317.2525,267.8,50000,1,0,103.5877925,97.02150432,100.3513242,93.69168442,171.1671331,100.3852915,97.05547159,97.05547159,83.99730508,32.11325613,69.77240443
42971735,42971767,42971779,42971757,42971772,42971744,42971776,42971761,,256.01,237.5,254.5,273.3125,283,298.5125,316.5175,321.72,49800,1,0,104.6359422,97.17185675,100.9036024,93.44011109,171.3421572,100.7824195,97.05067389,97.05067389,83.46822217,39.27037433,95.34046054
42971747,42971767,42971776,42971800,42971820,42971744,42971738,42971723,,256.13,238.4375,257,273.5,281,294,309.75,304.74,49700,1,0,104.6657725,97.22900988,100.9074122,93.5506076,171.4857827,100.7270521,97.04864983,97.04864983,83.51492414,38.85800644,61.25700474
42971809,42971767,42971757,42971728,42971820,42971744,42971776,42971723,,252.9,234.6875,252.25,268.5625,277,293.5125,313.7525,293.2,49900,1,0,103.6556441,97.08630771,100.3926321,93.77998334,171.2356717,100.3515264,97.045202,97.045202,84.00783757,31.61397292,58.34383368
42971732,42971767,42971784,42971800,42971820,42971735,42971772,42971723,,255.47,238.25,255,272.75,282.5,297.2625,313.255,309.96,49800,1,0,104.5095233,97.21913711,100.8520998,93.58617438,171.3734989,100.6718221,97.03885937,97.03885937,83.57596859,38.25245892,113.2965684
42971809,42971744,42971776,42971738,42971820,42971735,42971772,42971723,,252.82,236.25,253,270.5,279.75,294.0125,314.2625,265.8,50000,1,0,103.7215617,97.07468379,100.3801271,93.76924044,171.2128079,100.3381982,97.03275487,97.03275487,83.99934969,31.67511948,71.49358392
42971735,42971822,42971779,42971800,42971723,42971744,42971767,42971747,,255.05,238.6875,254.625,269.5,279.75,293.3,312.5025,322.32,49700,1,0,104.3111001,97.10365408,100.6776144,93.5296938,171.3622184,100.6050667,97.03110641,97.03110641,83.64337878,38.03849053,71.20532393
42971735,42971744,42971757,42971800,42971820,42971747,42971772,42971738,,254.62,236.75,255.625,272.3125,281.0375,295.7625,316.7975,303.46,49900,1,0,104.2009613,97.05090272,100.6144078,93.48739762,171.250765,100.5926742,97.02916914,97.02916914,83.66844213,37.48512042,89.14853334
42971735,42971779,42971784,42971757,42971761,42971744,42971776,42971747,,254.2,236.1875,252.25,269,279.75,295.275,312.5225,275.62,50000,1,0,104.090555,97.16137704,100.628821,93.69393312,171.3136019,100.4916533,97.02420941,97.02420941,83.77570427,36.30570682,72.06590176
42971735,42971779,42971767,42971750,42971820,42971747,42971784,42971723,,254.75,240,252.75,268,277.5,296.5125,310.7575,283.62,50000,1,0,104.1709518,97.25537832,100.7756562,93.7351004,171.3772363,100.5433065,97.02302853,97.02302853,83.70052658,37.27597572,58.74835253
42971735,42971763,42971757,42971800,42971761,42971767,42971776,42971747,,254.22,238.1875,253.25,270.75,280.2875,295.275,314.76,304.16,50000,1,0,104.0896378,97.0870495,100.5818345,93.59226455,171.2650763,100.5135119,97.01872697,97.01872697,83.74211124,36.28429958,60.8524859
42971763,42971744,42971767,42971757,42971820,42971747,42971800,42971723,,255.07,238,255,270.75,279.0375,294,310.0025,314.98,49700,1,0,104.3117021,97.18766755,100.7438957,93.63143945,171.4038392,100.5713047,97.01507661,97.01507661,83.64431159,37.50058795,40.51687419
42971735,42971822,42971767,42971757,42971723,42971732,42971800,42971820,,254.12,236.5,253,271.0625,280,297.275,315,313.98,49700,1,0,104.0499145,97.14094875,100.6269617,93.65493579,171.251838,100.4999626,97.01394961,97.01394961,83.74995366,36.51346719,60.05212665
