PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971735,42971767,42971779,42971757,42971723,42971747,42971784,42971813,,254.11,236.6875,254.25,270.0625,280.5,297.25,317.0075,296.8,50000,1,0,104.1430367,97.2281741,100.6859882,93.77036,171.3051575,100.6973644,97.23955034,97.23955034,84.00413803,36.4221801,114.8154736
42971822,42971767,42971779,42971757,42971723,42971735,42971750,42971776,,254.56,237,253.5,271.25,280.5,296.275,319.7625,302.65,50000,1,0,104.2299067,97.1102549,100.6543492,93.56616059,171.2711172,100.7834442,97.23934986,97.23934986,83.90034232,37.03633268,77.56504416
42971732,42971767,42971757,42971800,42971820,42971744,42971784,42971723,,255.3,238,254.875,271.8125,281.25,295.5125,313.0025,304.19,49800,1,0,104.5152631,97.29283876,100.8625822,93.7230953,171.4476076,100.8071132,97.23736974,97.23736974,83.84423946,37.60087007,105.2027702
42971735,42971767,42971784,42971757,42971820,42971744,42971750,42971747,,254.98,238.75,253.875,270.25,279.25,294.2625,314.0125,305.14,49900,1,0,104.3501888,97.21271258,100.7543488,93.67107636,171.4053189,100.7715398,97.22990361,97.22990361,83.87719348,37.64497075,53.7268579
42971735,42971779,42971784,42971757,42971723,42971747,42971800,42971772,,255.25,237.6875,256.25,272.3125,282.75,299.275,313.0025,302.45,50000,1,0,104.5520728,97.40849735,100.9747316,93.84226308,171.4392349,100.7948927,97.22865844,97.22865844,83.84096125,37.55174448,120.6717968
42971732,42971744,42971757,42971772,42971820,42971747,42971776,42971761,,255.59,237.9375,255.625,272.3125,281.2875,298.5,309.5275,302.3,49900,1,0,104.6239624,97.49057717,101.0645204,93.91663389,171.5284765,100.8024671,97.22852379,97.22852379,83.82003513,37.27294754,96.8464911
42971732,42971763,42971767,42971800,42971820,42971744,42971776,42971723,,255.78,239.75,256.625,271.25,282,294.7625,311.005,308.38,49900,1,0,104.6816502,97.31901263,100.9333322,93.70469306,171.5062102,100.8406704,97.22635084,97.22635084,83.7701751,37.85649115,95.92567682
42971763,42971744,42971767,42971750,42971820,42971735,42971776,42971747,,255.46,240,255.125,270,278.2875,294.5,312.2525,309.33,50000,1,0,104.4565934,97.27152838,100.8577407,93.68531606,171.4639215,100.8124669,97.22625453,97.22625453,83.81049894,37.90089164,56.67868257
42971732,42971767,42971757,42971800,42971772,42971735,42971813,42971744,,255.14,237.6875,256,273.75,284.25,298.2625,319.755,310.61,50000,1,0,104.5053687,97.16194989,100.785102,93.53879778,171.2915387,100.8482672,97.22511507,97.22511507,83.78473259,38.20041805,113.6537433
42971735,42971787,42971757,42971772,42971723,42971744,42971776,42971806,,253.09,236.5,253.25,269.3125,279.2875,296.25,312.0225,281.03,50000,1,0,103.8834468,97.32870481,100.6111657,94.0462439,171.3418849,100.5009083,97.21844741,97.21844741,84.19763566,31.37552496,48.09857011
42971747,42971822,42971800,42971728,42971723,42971744,42971776,42971772,,254.8,238.1875,254.75,270.5,278.575,292.7625,312.765,297.64,50000,1,0,104.2890973,97.18930395,100.6991288,93.6794791,171.4135336,100.7271915,97.21736668,97.21736668,83.90339393,36.35698801,94.69501972
42971735,42971767,42971779,42971757,42971723,42971787,42971813,42971744,,253.94,237.1875,253.125,271.25,281.5,299,316.7625,296.48,50000,1,0,104.1281917,97.2672314,100.7095045,93.82495835,171.2839098,100.6554317,97.21315863,97.21315863,83.99982859,36.14308264,93.35679412
42971732,42971822,42971784,42971757,42971723,42971735,42971776,42971800,,253.47,236,253.625,272,282.0375,299.0125,317.76,286.19,50000,1,0,104.0159683,97.23618587,100.6286632,93.84370849,171.2388245,100.6051306,97.21265318,97.21265318,84.06720339,35.13728239,71.26554847
42971735,42971744,42971757,42971750,42971820,42971747,42971772,42971776,,256.29,239.5,254,272.5,282.2875,299.275,311.5025,315.2,49800,1,0,104.8127182,97.43869393,101.1282524,93.74913544,171.5127219,100.9018673,97.21230876,97.21230876,83.6612704,39.15516913,108.2019567
42971732,42971767,42971779,42971757,42971820,42971747,42971800,42971723,,255.46,239,254.75,272.75,281.75,298.2625,315.01,308.09,49800,1,0,104.5439571,97.29415415,100.9142812,93.67402712,171.3960921,100.830205,97.21007797,97.21007797,83.76040768,38.29226857,75.48249364
42971747,42971763,42971784,42971757,42971723,42971744,42971776,42971800,,254.42,237.1875,253,271,279.25,294.75,312.5,293.7,50000,1,0,104.2136567,97.25018229,100.7128748,93.78748977,171.3908257,100.6670173,97.2043248,97.2043248,83.95210595,36.08719878,66.61410928
42971735,42971779,42971767,42971757,42971723,42971787,42971776,42971772,,255.82,238.5,255.75,273,282.5,297.5,317.51,315.46,49800,1,0,104.6342823,97.18407581,100.8786675,93.48948413,171.3579789,100.897373,97.20278128,97.20278128,83.66479431,38.74474599,66.74326062
42971735,42971779,42971757,42971772,42971723,42971744,42971800,42971787,,255.08,238.25,254.625,272.5,281.5,297.7625,312.7625,302.13,50000,1,0,104.4584187,97.33971233,100.8904055,93.78901911,171.4179872,100.7531151,97.20242188,97.20242188,83.83680697,37.26399134,104.4497609
42971806,42971767,42971757,42971728,42971723,42971744,42971776,42971820,,253.46,237.25,252.5,268,277.5,291.2625,309.5075,282.58,50000,1,0,103.9363556,97.22566142,100.534972,93.91635088,171.40208,100.5115344,97.20222386,97.20222386,84.14032569,31.54192218,71.37312293
42971787,42971744,42971757,42971750,42971820,42971747,42971772,42971723,,254.61,237.25,252.5,271.5,279,295.25,309.7725,293.86,50000,1,0,104.2810913,97.3490677,100.8086769,93.88945851,171.4554786,100.6616552,97.20204602,97.20204602,83.94559971,36.20094682,86.94972396
42971735,42971767,42971776,42971757,42971761,42971763,42971800,42971747,,254.22,236.5,253.375,270.5,281.25,298.5125,318.0075,297.8,50000,1,0,104.1746611,97.20131922,100.6961042,93.70653427,171.2650763,100.6967792,97.20199422,97.20199422,83.92537849,36.28429958,81.65284395
42971735,42971779,42971776,42971757,42971723,42971747,42971772,42971813,,255.42,237.75,255.75,273.5,283.325,300,313.7525,306.86,49900,1,0,104.598123,97.37936824,100.9851046,93.77363186,171.4125605,100.8045739,97.19883751,97.19883751,83.76509697,37.88332395,112.2552872
42971735,42971779,42971784,42971757,42971723,42971787,42971776,42971747,,254.01,236.5,254,270.5625,279.7875,296.5,314.2525,291.33,50000,1,0,104.1071268,97.2474774,100.6777673,93.81718746,171.3294236,100.628445,97.19815501,97.19815501,83.99411463,35.81976013,72.71134853
42971747,42971763,42971757,42971800,42971820,42971744,42971767,42971723,,255.07,237.5,254,270.5625,280.25,296.0375,313.2575,304.95,49700,1,0,104.4052532,97.26223981,100.8184679,93.70601171,171.4038392,100.7535578,97.19732972,97.19732972,83.8265647,37.50058795,63.31378818
42971747,42971767,42971784,42971757,42971723,42971779,42971772,42971761,,254.5,236.5,252.625,270.75,280.5,298.05,316.5025,298.42,50000,1,0,104.2335769,97.22611183,100.7434492,93.70877444,171.3061617,100.7127108,97.1953734,97.1953734,83.88543145,36.58782668,88.61067295
42971747,42971767,42971776,42971772,42971723,42971744,42971813,42971761,,255.84,239.5,254.625,270.5,280.2875,295.5,309,310.4,49800,1,0,104.6466582,97.37218885,100.9846046,93.75977307,171.5284872,100.8053478,97.19293206,97.19293206,83.73635145,37.80873426,76.08059645
42971735,42971828,42971767,42971750,42971723,42971744,42971800,42971772,,253.73,236.9375,253.5,267.75,278.5375,294,317.2525,296.84,50000,1,0,103.9583843,97.06543631,100.4929481,93.63792457,171.2487897,100.619356,97.19184425,97.19184425,84.00135586,34.49785589,46.68722749
42971735,42971744,42971757,42971800,42971772,42971732,42971776,42971787,,255.04,237.5,256.125,273.5625,283.2875,298.75,317.25,305.14,50000,1,0,104.4607023,97.22215891,100.8177869,93.62653095,171.3158048,100.7871054,97.19147745,97.19147745,83.78246691,37.56858616,97.27678299
42971735,42971822,42971767,42971800,42971723,42971747,42971779,42971744,,255.05,238.6875,254.125,271.25,279.2875,295,315.0025,310,49700,1,0,104.3461127,97.16705303,100.7410133,93.59309275,171.3622184,100.7645467,97.19058645,97.19058645,83.80285881,38.03849053,67.53493547
42971822,42971779,42971757,42971772,42971723,42971735,42971767,42971761,,254.3,237.75,253.75,270.0625,280.0375,297.75,314.015,295.36,50000,1,0,104.1896371,97.28688609,100.755008,93.81876419,171.3430282,100.6569969,97.18887497,97.18887497,83.93584407,35.92828906,71.80342078
42971735,42971763,42971784,42971800,42971723,42971747,42971776,42971772,,254.59,237.5,254.375,271.0625,280.0375,297.025,316.005,299.05,50000,1,0,104.2434329,97.20113717,100.7270489,93.67522539,171.316717,100.7147542,97.18884239,97.18884239,83.86686304,36.71255709,106.0289025
42971822,42971767,42971776,42971750,42971723,42971747,42971772,42971744,,255.74,237.75,253.625,271.5,281.25,295.2625,314.0025,314.61,49800,1,0,104.6006665,97.2021806,100.855823,93.5485382,171.4152517,100.8396486,97.1860062,97.1860062,83.69204675,38.46440986,81.04186058
42971735,42971744,42971828,42971757,42971761,42971747,42971767,42971772,,253.77,235.6875,253,270.5,278.5375,294.25,307.7525,289.61,50000,1,0,104.0638942,97.35944762,100.6968406,94.02205467,171.4413402,100.5201917,97.18279875,97.18279875,84.08089005,33.45567953,54.38517928
42971822,42971744,42971767,42971800,42971723,42971732,42971784,42971747,,254.48,237.75,254.5,271.0625,280.5,293.75,308.76,295.68,50000,1,0,104.304217,97.31128611,100.7502879,93.87228434,171.4566765,100.6214301,97.18242838,97.18242838,83.9515916,36.13059148,57.3972404
42971735,42971767,42971757,42971728,42971820,42971744,42971800,42971772,,255.85,239.625,256,271.25,281,294.525,313.2525,312.3,49900,1,0,104.6257575,97.19469399,100.8568144,93.53257358,171.4321561,100.841745,97.17962461,97.17962461,83.67295459,38.48805213,73.54616523
42971763,42971787,42971757,42971772,42971723,42971747,42971767,42971776,,255.02,237.1875,254.75,270.75,280.5,295.2625,312.25,301.9,50000,1,0,104.4048811,97.24771407,100.7938319,93.70159626,171.4086686,100.7232759,97.17715812,97.17715812,83.81842728,36.70327325,83.91189575
42971732,42971767,42971757,42971800,42971723,42971779,42971776,42971772,,256.62,239.4375,256.75,274.5,283,299.775,315.75,320.97,49900,1,0,104.8633165,97.27819426,101.0690874,93.48730108,171.4116339,100.9579782,97.16708504,97.16708504,83.50201432,39.85807647,119.6047425
42971735,42971767,42971800,42971772,42971761,42971744,42971776,42971747,,256.2,239.5,255.625,272.0625,282.75,298.7625,317.2575,323.32,49600,1,0,104.7310394,97.19737792,100.9501848,93.44457101,171.358521,100.9193229,97.166516,97.166516,83.55569224,39.77936647,84.74670649
42971735,42971779,42971776,42971750,42971820,42971747,42971772,42971723,,256.06,239,254.75,273.3125,282.5,295.5,310.76,311.93,49900,1,0,104.7530206,97.28948675,100.957687,93.62128654,171.4846393,100.8330445,97.16484425,97.16484425,83.64401409,38.77137118,113.0082965
42971763,42971822,42971776,42971757,42971723,42971747,42971772,42971744,,254.23,236.25,254.5,271,279.7875,294.2625,313.75,295.03,49900,1,0,104.1546191,97.14669108,100.6141399,93.67924223,171.3228267,100.6231854,97.15573651,97.15573651,83.90607212,35.92912389,67.81030893
42971735,42971767,42971779,42971757,42971723,42971744,42971800,42971820,,255.87,238,255.125,273,282,296.775,316.255,318.51,49500,1,0,104.6258978,97.14901887,100.8537208,93.4443169,171.3531494,100.8574476,97.15274559,97.15274559,83.60272444,39.58640812,53.77420187
42971732,42971744,42971779,42971772,42971820,42971735,42971776,42971747,,256.32,238.5,257.5,274.25,283.2875,299.5125,312.255,318.41,49800,1,0,104.8269066,97.36094439,101.082884,93.63900473,171.4571942,100.871999,97.15005933,97.15005933,83.56548548,39.63228556,94.0237999
42971735,42971744,42971767,42971757,42971723,42971806,42971779,42971800,,253.15,235,251.5,269.3125,280.25,297,316.7575,290.8,49900,1,0,103.8569085,97.12656965,100.4923683,93.76077102,171.1936788,100.5042506,97.13845196,97.13845196,84.03199382,32.67086117,77.04006433
42971735,42971822,42971828,42971772,42971723,42971732,42971776,42971747,,252.52,236.25,252.25,270.0625,280.5,295.5,312.75,278.5,50000,1,0,103.743907,97.19653326,100.4416797,93.9513868,171.241055,100.3787886,97.13364214,97.13364214,84.1720772,32.25648199,53.0598402
42971735,42971779,42971767,42971757,42971761,42971744,42971776,42971772,,256.01,238.25,255.375,273,283.25,300.0125,316.01,319.44,49800,1,0,104.6965059,97.22877273,100.9605184,93.49702708,171.3421572,100.8496266,97.11788094,97.11788094,83.53542922,39.27037433,109.0754271
42971735,42971767,42971776,42971728,42971820,42971806,42971772,42971723,,253.63,238,253.75,268.0625,277.7875,293.25,310.7625,287.93,50000,1,0,103.9486187,97.16711296,100.5396428,93.79458315,171.3279713,100.4894519,97.11692205,97.11692205,83.98526338,32.08851499,45.24142742
42971735,42971767,42971776,42971772,42971820,42971732,42971813,42971723,,255.64,239.625,256.75,273.75,282.25,296.5,314.7775,313.95,49700,1,0,104.5783925,97.14814111,100.820606,93.47567626,171.3468245,100.7875748,97.11510991,97.11510991,83.60617578,38.59022566,44.49709952
42971735,42971779,42971784,42971757,42971761,42971747,42971776,42971744,,254.2,235.75,254.25,271.25,279.7875,295.5375,312.7525,295.31,50000,1,0,104.1430807,97.17730778,100.6447517,93.70986386,171.3136019,100.5806986,97.11325467,97.11325467,83.86474953,36.30570682,65.7535255
42971822,42971779,42971757,42971772,42971723,42971735,42971776,42971744,,255.03,237.25,254.625,272,281.5375,296.0375,316.7575,308.59,49700,1,0,104.3752638,97.06776483,100.6836875,93.45184211,171.272137,100.7273854,97.11146269,97.11146269,83.68254217,37.92753767,73.72685671
42971735,42971744,42971757,42971750,42971820,42971747,42971800,42971761,,253.81,236.9375,254,269.5625,278.7875,296,311.7575,289.76,50000,1,0,104.0171585,97.22003505,100.6283114,93.81175872,171.3118863,100.5180946,97.10981826,97.10981826,83.93548706,35.78770729,65.10808468
42971763,42971767,42971779,42971757,42971820,42971735,42971772,42971723,,255.05,238.5,255.5,271.5625,281.0375,296.025,314.7575,306.42,49900,1,0,104.3829828,97.12765701,100.7260431,93.5292709,171.3133667,100.7080925,97.10970638,97.10970638,83.6975529,37.66228961,84.01946425
42971735,42971767,42971757,42971772,42971820,42971744,42971776,42971738,,256.34,239,256.25,273.5,281.5,298,312.26,319.94,49800,1,0,104.7520138,97.25870731,101.0006259,93.51678872,171.4233928,100.8398919,97.09797328,97.09797328,83.49265094,39.41187545,105.0220847
42971735,42971828,42971757,42971772,42971723,42971747,42971767,42971800,,253.81,235.75,252.5,269.5,280,297.7625,315,297.87,49700,1,0,104.0213038,97.1633225,100.6099229,93.71672211,171.2352382,100.542064,97.09546358,97.09546358,83.88280831,34.71453949,37.25520968
42971735,42971763,42971767,42971800,42971723,42971744,42971813,42971772,,254.52,236.75,255,271.75,280.5,296.5125,315.0025,304.2,50000,1,0,104.220715,97.12131262,100.6592075,93.58341773,171.2712032,100.6327451,97.09485017,97.09485017,83.76358116,37.04393832,64.57021236
42971732,42971767,42971757,42971728,42971820,42971744,42971776,42971800,,255.41,239,255.25,272,280.0375,294.5125,312.0275,306.69,50000,1,0,104.4623852,97.14390686,100.7663845,93.52142927,171.3759998,100.7137155,97.09123789,97.09123789,83.64114092,37.76782772,119.1657662
42971806,42971744,42971767,42971757,42971723,42971747,42971750,42971820,,252.68,234.5,251,267.5,275.7875,294,312.25,282.53,49900,1,0,103.6108421,97.11981065,100.3945253,93.84509605,171.2311703,100.3657014,97.09098679,97.09098679,84.09369725,31.73884668,32.84469247
42971732,42971822,42971779,42971757,42971723,42971747,42971772,42971776,,254.62,238.1875,255.5,272,281.7875,298.275,313.0025,298.17,50000,1,0,104.3108362,97.23769145,100.7690392,93.70634368,171.3150797,100.6222554,97.09090766,97.09090766,83.76233799,36.68762909,76.5839994
42971763,42971767,42971800,42971728,42971820,42971744,42971776,42971723,,254.79,238.25,254.5,270.0625,278.0375,293.2625,311.26,300.28,50000,1,0,104.2390274,97.11979715,100.6570175,93.58257678,171.3556643,100.6218513,97.08463091,97.08463091,83.74364741,36.62444423,135.9859109
42971735,42971744,42971757,42971728,42971820,42971747,42971813,42971776,,254.21,237.9375,254.5,270.5,279.825,293.7625,308.77,292.58,50000,1,0,104.1783651,97.2128521,100.6501729,93.77553131,171.3769264,100.5212123,97.08389149,97.08389149,83.86512471,35.89663574,77.7199626
42971735,42971767,42971784,42971757,42971723,42971744,42971813,42971787,,252.8,236.1875,252.25,269.0625,279.5,296.7625,318.52,288.89,49900,1,0,103.7043906,97.00931921,100.3666937,93.65194474,171.1027893,100.4411184,97.08374397,97.08374397,83.99917723,35.09677774,86.48497462
42971732,42971809,42971767,42971772,42971820,42971735,42971776,42971723,,254.06,238.25,255.5,271.75,281.5,293.275,311.5025,296.17,49800,1,0,104.1699953,97.11105487,100.5576977,93.66441203,171.3121089,100.5296432,97.08300041,97.08300041,83.86068325,33.24373828,37.84042299
42971822,42971744,42971757,42971772,42971723,42971732,42971784,42971776,,254.46,236.9375,255.25,271.0625,281.75,296.5125,309.5,294.27,50000,1,0,104.2983418,97.26901799,100.7499822,93.78805378,171.3665952,100.5527725,97.07180831,97.07180831,83.79977866,36.02520368,61.88087463
42971787,42971767,42971757,42971738,42971820,42971744,42971772,42971723,,254.66,238.25,253,270.0625,279.5,294.5,310.0125,298.6,50000,1,0,104.2654833,97.18643501,100.6984043,93.67446574,171.3661496,100.5836213,97.07165207,97.07165207,83.76092179,36.43828487,63.06418777
42971732,42971744,42971767,42971750,42971820,42971735,42971776,42971787,,254.54,239,254.625,270.5,280.75,295.5125,315.0075,304.56,50000,1,0,104.2253904,97.06062287,100.6102945,93.51095125,171.2538062,100.6170423,97.0673707,97.0673707,83.7235554,37.29269373,90.76213837
42971735,42971822,42971757,42971750,42971820,42971747,42971776,42971723,,253.57,237.25,253.5,267.8125,279.75,296,316.0025,292.24,49700,1,0,103.930449,97.04346171,100.4798136,93.60710985,171.1818578,100.5013227,97.06497085,97.06497085,83.8717988,35.937423,64.32060599
42971735,42971779,42971767,42971800,42971820,42971747,42971776,42971721,,255.38,240.25,254.5,270.3125,278.25,292,311.7575,307.95,50000,1,0,104.3856214,97.04147963,100.6665682,93.41639107,171.3615432,100.6885719,97.06348331,97.06348331,83.61192971,37.85822994,57.64684677
